date_raw,stage_no,time_raw,herd_size,area,beaufort,psd_raw,effort_status,source_type,northing,easting,season,boat_assoc,primary_secondary,date,calendar_year,month,monitoring_period,monitoring_start_year,source_file,area_code,psd
15-Aug-19,2,1123,8,W LANTAU,1.0,28,ON,HKCRP,808435,800677,SUMMER,NONE,P,2019-08-15,2019,8,2019-20,2019,Final_Report_2019_20.pdf,WL,28.0
15-Aug-19,3,1143,1,W LANTAU,3.0,20,ON,HKCRP,806528,801776,SUMMER,NONE,P,2019-08-15,2019,8,2019-20,2019,Final_Report_2019_20.pdf,WL,20.0
15-Aug-19,4,1153,2,W LANTAU,3.0,389,ON,HKCRP,806408,800889,SUMMER,NONE,P,2019-08-15,2019,8,2019-20,2019,Final_Report_2019_20.pdf,WL,389.0
15-Aug-19,5,1250,6,SW LANTAU,2.0,44,ON,HKCRP,805346,805497,SUMMER,NONE,P,2019-08-15,2019,8,2019-20,2019,Final_Report_2019_20.pdf,SWL,44.0
15-Aug-19,6,1437,1,SW LANTAU,2.0,39,ON,HKCRP,807773,810977,SUMMER,NONE,S,2019-08-15,2019,8,2019-20,2019,Final_Report_2019_20.pdf,SWL,39.0
15-Aug-19,9,1553,1,SE LANTAU,3.0,183,ON,HKCRP,806296,813491,SUMMER,NONE,P,2019-08-15,2019,8,2019-20,2019,Final_Report_2019_20.pdf,SEL,183.0
20-Aug-19,1,1331,1,W LANTAU,2.0,348,ON,HKCRP,814280,801690,SUMMER,NONE,S,2019-08-20,2019,8,2019-20,2019,Final_Report_2019_20.pdf,WL,348.0
20-Aug-19,2,1341,1,W LANTAU,2.0,99,ON,HKCRP,813481,802317,SUMMER,NONE,P,2019-08-20,2019,8,2019-20,2019,Final_Report_2019_20.pdf,WL,99.0
20-Aug-19,3,1414,9,W LANTAU,2.0,105,ON,HKCRP,811127,800168,SUMMER,NONE,S,2019-08-20,2019,8,2019-20,2019,Final_Report_2019_20.pdf,WL,105.0
20-Aug-19,4,1440,6,W LANTAU,4.0,281,ON,HKCRP,809422,800205,SUMMER,NONE,P,2019-08-20,2019,8,2019-20,2019,Final_Report_2019_20.pdf,WL,281.0
20-Aug-19,5,1510,3,W LANTAU,4.0,ND,OFF,HKCRP,806229,801910,SUMMER,NONE,,2019-08-20,2019,8,2019-20,2019,Final_Report_2019_20.pdf,WL,
28-Aug-19,1,1343,2,SW LANTAU,2.0,ND,OFF,HKCRP,805884,802414,SUMMER,NONE,,2019-08-28,2019,8,2019-20,2019,Final_Report_2019_20.pdf,SWL,
29-Aug-19,1,1521,1,NW LANTAU,2.0,87,ON,HKCRP,814650,804701,SUMMER,NONE,P,2019-08-29,2019,8,2019-20,2019,Final_Report_2019_20.pdf,NWL,87.0
11-Sep-19,1,1404,1,W LANTAU,3.0,451,ON,HKCRP,813827,801380,AUTUMN,NONE,S,2019-09-11,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,451.0
11-Sep-19,2,1425,3,W LANTAU,3.0,306,ON,HKCRP,812385,802387,AUTUMN,NONE,P,2019-09-11,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,306.0
11-Sep-19,3,1504,1,W LANTAU,2.0,34,ON,HKCRP,808379,800945,AUTUMN,NONE,P,2019-09-11,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,34.0
11-Sep-19,4,1518,7,W LANTAU,2.0,302,ON,HKCRP,807027,801674,AUTUMN,NONE,S,2019-09-11,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,302.0
12-Sep-19,1,1013,3,W LANTAU,2.0,18,ON,HKCRP,814430,803845,AUTUMN,NONE,S,2019-09-12,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,18.0
12-Sep-19,2,1023,2,W LANTAU,2.0,606,ON,HKCRP,812374,802109,AUTUMN,NONE,S,2019-09-12,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,606.0
12-Sep-19,3,1026,5,W LANTAU,2.0,13,ON,HKCRP,811489,801694,AUTUMN,NONE,S,2019-09-12,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,13.0
12-Sep-19,4,1040,4,W LANTAU,2.0,25,ON,HKCRP,807980,801181,AUTUMN,NONE,S,2019-09-12,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,25.0
17-Sep-19,1,1321,1,W LANTAU,3.0,ND,OFF,HKCRP,812761,802398,AUTUMN,NONE,,2019-09-17,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,
19-Sep-19,1,1014,1,W LANTAU,3.0,199,ON,HKCRP,815395,803208,AUTUMN,NONE,S,2019-09-19,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,199.0
19-Sep-19,2,1048,1,W LANTAU,3.0,76,ON,HKCRP,808637,799595,AUTUMN,NONE,S,2019-09-19,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,76.0
25-Sep-19,1,1407,10,SW LANTAU,2.0,153,ON,HKCRP,806183,802683,AUTUMN,NONE,S,2019-09-25,2019,9,2019-20,2019,Final_Report_2019_20.pdf,SWL,153.0
30-Sep-19,2,1307,3,W LANTAU,2.0,ND,OFF,HELI,806817,801478,AUTUMN,NONE,,2019-09-30,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,
30-Sep-19,3,1309,2,W LANTAU,2.0,ND,OFF,HELI,808147,800914,AUTUMN,NONE,,2019-09-30,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,
30-Sep-19,4,1310,4,W LANTAU,2.0,ND,OFF,HELI,810228,801279,AUTUMN,NONE,,2019-09-30,2019,9,2019-20,2019,Final_Report_2019_20.pdf,WL,
2-Oct-19,1,1327,2,SW LANTAU,2.0,ND,OFF,HKCRP,806150,802631,AUTUMN,NONE,,2019-10-02,2019,10,2019-20,2019,Final_Report_2019_20.pdf,SWL,
9-Oct-19,1,1340,1,W LANTAU,2.0,407,ON,HKCRP,813185,801152,AUTUMN,NONE,S,2019-10-09,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,407.0
9-Oct-19,2,1410,5,W LANTAU,2.0,406,ON,HKCRP,810427,801331,AUTUMN,NONE,P,2019-10-09,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,406.0
9-Oct-19,3,1443,9,W LANTAU,3.0,329,ON,HKCRP,808435,800605,AUTUMN,NONE,P,2019-10-09,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,329.0
9-Oct-19,4,1510,5,SW LANTAU,3.0,ND,OFF,HKCRP,806315,802900,AUTUMN,NONE,,2019-10-09,2019,10,2019-20,2019,Final_Report_2019_20.pdf,SWL,
10-Oct-19,1,1017,1,W LANTAU,2.0,65,ON,HKCRP,813414,802812,AUTUMN,NONE,S,2019-10-10,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,65.0
10-Oct-19,2,1029,1,W LANTAU,2.0,148,ON,HKCRP,810626,801497,AUTUMN,NONE,S,2019-10-10,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,148.0
14-Oct-19,1,1421,10,W LANTAU,2.0,102,ON,HKCRP,809322,800195,AUTUMN,NONE,P,2019-10-14,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,102.0
14-Oct-19,2,1455,3,W LANTAU,2.0,86,ON,HKCRP,807403,801623,AUTUMN,NONE,S,2019-10-14,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,86.0
16-Oct-19,1,1348,1,W LANTAU,2.0,61,ON,HKCRP,810637,801579,AUTUMN,NONE,S,2019-10-16,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,61.0
16-Oct-19,2,1405,2,W LANTAU,2.0,136,ON,HKCRP,813845,803236,AUTUMN,NONE,S,2019-10-16,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,136.0
23-Oct-19,1,1030,3,W LANTAU,2.0,874,ON,HKCRP,813115,802543,AUTUMN,NONE,S,2019-10-23,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,874.0
23-Oct-19,2,1037,2,W LANTAU,1.0,ND,OFF,HKCRP,812286,802129,AUTUMN,NONE,,2019-10-23,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,
23-Oct-19,3,1053,3,W LANTAU,1.0,45,ON,HKCRP,808789,800884,AUTUMN,NONE,S,2019-10-23,2019,10,2019-20,2019,Final_Report_2019_20.pdf,WL,45.0
4-Nov-19,1,1306,3,SW LANTAU,2.0,ND,OFF,HKCRP,806492,803179,AUTUMN,NONE,,2019-11-04,2019,11,2019-20,2019,Final_Report_2019_20.pdf,SWL,
7-Nov-19,1,1033,2,W LANTAU,3.0,6,ON,HKCRP,809287,800999,AUTUMN,NONE,S,2019-11-07,2019,11,2019-20,2019,Final_Report_2019_20.pdf,WL,6.0
7-Nov-19,2,1054,1,SW LANTAU,3.0,ND,OFF,HKCRP,804877,802298,AUTUMN,NONE,,2019-11-07,2019,11,2019-20,2019,Final_Report_2019_20.pdf,SWL,
21-Nov-19,1,1019,4,W LANTAU,2.0,48,ON,HKCRP,814563,804021,AUTUMN,NONE,S,2019-11-21,2019,11,2019-20,2019,Final_Report_2019_20.pdf,WL,48.0
21-Nov-19,2,1028,2,W LANTAU,2.0,157,ON,HKCRP,813458,802802,AUTUMN,NONE,S,2019-11-21,2019,11,2019-20,2019,Final_Report_2019_20.pdf,WL,157.0
21-Nov-19,3,1034,2,W LANTAU,2.0,500,ON,HKCRP,812595,802254,AUTUMN,NONE,S,2019-11-21,2019,11,2019-20,2019,Final_Report_2019_20.pdf,WL,500.0
4-Dec-19,1,1320,4,SW LANTAU,3.0,30,ON,HKCRP,806203,803498,WINTER,NONE,P,2019-12-04,2019,12,2019-20,2019,Final_Report_2019_20.pdf,SWL,30.0
10-Dec-19,1,1424,2,W LANTAU,2.0,41,ON,HKCRP,811446,801241,WINTER,NONE,P,2019-12-10,2019,12,2019-20,2019,Final_Report_2019_20.pdf,WL,41.0
10-Dec-19,2,1512,1,SW LANTAU,2.0,ND,OFF,HKCRP,806358,803849,WINTER,NONE,,2019-12-10,2019,12,2019-20,2019,Final_Report_2019_20.pdf,SWL,
16-Dec-19,1,1334,1,W LANTAU,1.0,242,ON,HKCRP,813579,803173,WINTER,NONE,P,2019-12-16,2019,12,2019-20,2019,Final_Report_2019_20.pdf,WL,242.0
16-Dec-19,2,1409,2,W LANTAU,1.0,103,ON,HKCRP,809410,800370,WINTER,NONE,P,2019-12-16,2019,12,2019-20,2019,Final_Report_2019_20.pdf,WL,103.0
23-Dec-19,1,1206,3,W LANTAU,3.0,129,ON,HKCRP,806462,801673,WINTER,NONE,P,2019-12-23,2019,12,2019-20,2019,Final_Report_2019_20.pdf,WL,129.0
3-Jan-20,1,1026,1,W LANTAU,2.0,565,ON,HKCRP,810228,801279,WINTER,NONE,S,2020-01-03,2020,1,2019-20,2019,Final_Report_2019_20.pdf,WL,565.0
3-Jan-20,2,1037,1,W LANTAU,2.0,743,ON,HKCRP,808191,801120,WINTER,NONE,S,2020-01-03,2020,1,2019-20,2019,Final_Report_2019_20.pdf,WL,743.0
3-Jan-20,3,1049,5,SW LANTAU,2.0,ND,OFF,HKCRP,806239,802394,WINTER,NONE,,2020-01-03,2020,1,2019-20,2019,Final_Report_2019_20.pdf,SWL,
3-Jan-20,4,1136,5,SW LANTAU,2.0,539,ON,HKCRP,806079,804498,WINTER,NONE,P,2020-01-03,2020,1,2019-20,2019,Final_Report_2019_20.pdf,SWL,539.0
3-Jan-20,6,1317,1,SW LANTAU,2.0,87,ON,HKCRP,807445,808594,WINTER,NONE,P,2020-01-03,2020,1,2019-20,2019,Final_Report_2019_20.pdf,SWL,87.0
6-Jan-20,1,1352,2,W LANTAU,2.0,86,ON,HKCRP,810453,799826,WINTER,NONE,S,2020-01-06,2020,1,2019-20,2019,Final_Report_2019_20.pdf,WL,86.0
6-Jan-20,2,1401,2,W LANTAU,2.0,0,ON,HKCRP,810507,800063,WINTER,NONE,P,2020-01-06,2020,1,2019-20,2019,Final_Report_2019_20.pdf,WL,0.0
8-Jan-20,1,1250,8,SW LANTAU,2.0,ND,OFF,HKCRP,806085,802012,WINTER,NONE,,2020-01-08,2020,1,2019-20,2019,Final_Report_2019_20.pdf,SWL,
8-Jan-20,2,1314,2,SW LANTAU,1.0,755,ON,HKCRP,806624,803581,WINTER,NONE,P,2020-01-08,2020,1,2019-20,2019,Final_Report_2019_20.pdf,SWL,755.0
15-Jan-20,1,1022,5,W LANTAU,3.0,45,ON,HKCRP,812640,802233,WINTER,NONE,S,2020-01-15,2020,1,2019-20,2019,Final_Report_2019_20.pdf,WL,45.0
15-Jan-20,2,1045,1,W LANTAU,3.0,2,ON,HKCRP,809930,800918,WINTER,NONE,S,2020-01-15,2020,1,2019-20,2019,Final_Report_2019_20.pdf,WL,2.0
15-Jan-20,3,1055,8,W LANTAU,3.0,31,ON,HKCRP,808557,800595,WINTER,NONE,S,2020-01-15,2020,1,2019-20,2019,Final_Report_2019_20.pdf,WL,31.0
22-Jan-20,7,1418,5,SW LANTAU,1.0,126,ON,HKCRP,806272,802487,WINTER,NONE,S,2020-01-22,2020,1,2019-20,2019,Final_Report_2019_20.pdf,SWL,126.0
10-Feb-20,1,1332,1,W LANTAU,2.0,155,ON,HKCRP,810538,801362,WINTER,NONE,S,2020-02-10,2020,2,2019-20,2019,Final_Report_2019_20.pdf,WL,155.0
10-Feb-20,2,1350,3,W LANTAU,2.0,50,ON,HKCRP,807526,801407,WINTER,NONE,S,2020-02-10,2020,2,2019-20,2019,Final_Report_2019_20.pdf,WL,50.0
24-Feb-20,1,1423,3,W LANTAU,3.0,207,ON,HKCRP,805434,800722,WINTER,NONE,P,2020-02-24,2020,2,2019-20,2019,Final_Report_2019_20.pdf,WL,207.0
3-Mar-20,1,1437,1,W LANTAU,3.0,185,ON,HKCRP,808424,800615,SPRING,NONE,P,2020-03-03,2020,3,2019-20,2019,Final_Report_2019_20.pdf,WL,185.0
3-Mar-20,2,1505,2,W LANTAU,3.0,175,ON,HKCRP,805478,801114,SPRING,NONE,P,2020-03-03,2020,3,2019-20,2019,Final_Report_2019_20.pdf,WL,175.0
3-Mar-20,3,1515,3,W LANTAU,3.0,ND,OFF,HKCRP,805476,801722,SPRING,NONE,,2020-03-03,2020,3,2019-20,2019,Final_Report_2019_20.pdf,WL,
3-Mar-20,4,1518,1,SW LANTAU,3.0,ND,OFF,HKCRP,805862,802404,SPRING,NONE,,2020-03-03,2020,3,2019-20,2019,Final_Report_2019_20.pdf,SWL,
6-Mar-20,1,1321,4,SW LANTAU,3.0,65,ON,HKCRP,804378,802535,SPRING,NONE,P,2020-03-06,2020,3,2019-20,2019,Final_Report_2019_20.pdf,SWL,65.0
11-Mar-20,1,1025,1,W LANTAU,2.0,157,ON,HKCRP,813547,802823,SPRING,NONE,S,2020-03-11,2020,3,2019-20,2019,Final_Report_2019_20.pdf,WL,157.0
11-Mar-20,2,1101,1,W LANTAU,2.0,16,ON,HKCRP,806574,801065,SPRING,NONE,S,2020-03-11,2020,3,2019-20,2019,Final_Report_2019_20.pdf,WL,16.0
18-Mar-20,1,1322,2,DEEP BAY,2.0,132,ON,HKCRP,830469,807411,SPRING,NONE,P,2020-03-18,2020,3,2019-20,2019,Final_Report_2019_20.pdf,DB,132.0
21-Apr-20,1,1331,1,W LANTAU,2.0,81,ON,HKCRP,813569,802503,SPRING,NONE,P,2020-04-21,2020,4,2020-21,2020,Final_Report_2020-21.pdf,WL,81.0
21-Apr-20,2,1347,7,W LANTAU,2.0,341,ON,HKCRP,813148,802605,SPRING,NONE,S,2020-04-21,2020,4,2020-21,2020,Final_Report_2020-21.pdf,WL,341.0
21-Apr-20,3,1417,2,W LANTAU,3.0,36,ON,HKCRP,809933,799650,SPRING,NONE,S,2020-04-21,2020,4,2020-21,2020,Final_Report_2020-21.pdf,WL,36.0
21-Apr-20,4,1445,4,W LANTAU,3.0,67,ON,HKCRP,809320,801184,SPRING,NONE,S,2020-04-21,2020,4,2020-21,2020,Final_Report_2020-21.pdf,WL,67.0
27-Apr-20,1,1025,3,W LANTAU,1.0,193,ON,HKCRP,813823,803040,SPRING,NONE,S,2020-04-27,2020,4,2020-21,2020,Final_Report_2020-21.pdf,WL,193.0
27-Apr-20,2,1107,1,W LANTAU,2.0,67,ON,HKCRP,806251,802105,SPRING,NONE,S,2020-04-27,2020,4,2020-21,2020,Final_Report_2020-21.pdf,WL,67.0
28-Apr-20,1,1307,4,W LANTAU,2.0,68,ON,HKCRP,813613,802823,SPRING,NONE,P,2020-04-28,2020,4,2020-21,2020,Final_Report_2020-21.pdf,WL,68.0
28-Apr-20,2,1441,1,W LANTAU,4.0,113,ON,HKCRP,807439,800664,SPRING,NONE,P,2020-04-28,2020,4,2020-21,2020,Final_Report_2020-21.pdf,WL,113.0
6-May-20,1,1355,4,SW LANTAU,2.0,202,ON,HKCRP,806095,802538,SPRING,NONE,P,2020-05-06,2020,5,2020-21,2020,Final_Report_2020-21.pdf,SWL,202.0
6-May-20,2,1500,2,SW LANTAU,2.0,601,ON,HKCRP,806795,806520,SPRING,NONE,P,2020-05-06,2020,5,2020-21,2020,Final_Report_2020-21.pdf,SWL,601.0
8-May-20,1,1521,2,SW LANTAU,2.0,51,ON,HKCRP,804483,805505,SPRING,NONE,P,2020-05-08,2020,5,2020-21,2020,Final_Report_2020-21.pdf,SWL,51.0
13-May-20,1,1105,5,W LANTAU,1.0,181,ON,HKCRP,812464,801697,SPRING,NONE,P,2020-05-13,2020,5,2020-21,2020,Final_Report_2020-21.pdf,WL,181.0
13-May-20,2,1138,5,W LANTAU,2.0,117,ON,HKCRP,811456,801653,SPRING,NONE,P,2020-05-13,2020,5,2020-21,2020,Final_Report_2020-21.pdf,WL,117.0
13-May-20,3,1155,3,W LANTAU,2.0,149,ON,HKCRP,811458,800808,SPRING,NONE,P,2020-05-13,2020,5,2020-21,2020,Final_Report_2020-21.pdf,WL,149.0
13-May-20,4,1238,1,W LANTAU,3.0,71,ON,HKCRP,808436,800564,SPRING,NONE,P,2020-05-13,2020,5,2020-21,2020,Final_Report_2020-21.pdf,WL,71.0
20-May-20,1,1350,2,SW LANTAU,3.0,ND,OFF,HKCRP,806083,802724,SPRING,NONE,,2020-05-20,2020,5,2020-21,2020,Final_Report_2020-21.pdf,SWL,
2-Jun-20,1,1355,3,SW LANTAU,2.0,111,ON,HKCRP,805205,804496,SUMMER,NONE,P,2020-06-02,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,111.0
2-Jun-20,2,1411,2,SW LANTAU,2.0,97,ON,HKCRP,806334,804364,SUMMER,NONE,P,2020-06-02,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,97.0
2-Jun-20,3,1445,1,SW LANTAU,2.0,182,ON,HKCRP,806806,806510,SUMMER,NONE,P,2020-06-02,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,182.0
3-Jun-20,2,1529,5,SW LANTAU,2.0,ND,OFF,HKCRP,803146,804017,SUMMER,NONE,,2020-06-03,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
3-Jun-20,3,1602,1,SW LANTAU,2.0,ND,OFF,HKCRP,806114,809788,SUMMER,NONE,,2020-06-03,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
10-Jun-20,1,1341,1,W LANTAU,3.0,44,ON,HKCRP,809907,801340,SUMMER,NONE,S,2020-06-10,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,44.0
10-Jun-20,2,1351,2,W LANTAU,3.0,34,ON,HKCRP,809465,800587,SUMMER,NONE,P,2020-06-10,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,34.0
10-Jun-20,3,1412,1,W LANTAU,3.0,39,ON,HKCRP,808413,800533,SUMMER,NONE,P,2020-06-10,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,39.0
10-Jun-20,4,1446,2,W LANTAU,3.0,70,ON,HKCRP,806709,800178,SUMMER,NONE,S,2020-06-10,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,70.0
10-Jun-20,5,1500,4,W LANTAU,3.0,43,ON,HKCRP,806074,801693,SUMMER,NONE,S,2020-06-10,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,43.0
10-Jun-20,6,1517,2,SW LANTAU,2.0,ND,OFF,HKCRP,806455,804828,SUMMER,NONE,,2020-06-10,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
17-Jun-20,1,1012,4,W LANTAU,2.0,165,ON,HKCRP,813878,803153,SUMMER,NONE,S,2020-06-17,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,165.0
17-Jun-20,2,1047,3,W LANTAU,3.0,19,ON,HKCRP,807182,801530,SUMMER,NONE,S,2020-06-17,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,19.0
17-Jun-20,3,1105,4,SW LANTAU,2.0,ND,OFF,HKCRP,806162,802208,SUMMER,NONE,,2020-06-17,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
17-Jun-20,4,1157,2,SW LANTAU,2.0,ND,OFF,HKCRP,806602,803560,SUMMER,NONE,,2020-06-17,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
17-Jun-20,5,1223,5,SW LANTAU,3.0,443,ON,HKCRP,806085,807385,SUMMER,NONE,P,2020-06-17,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,443.0
17-Jun-20,6,1358,4,SW LANTAU,3.0,ND,OFF,HKCRP,806239,802085,SUMMER,NONE,,2020-06-17,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
17-Jun-20,7,1432,8,SW LANTAU,2.0,ND,OFF,HKCRP,807269,807728,SUMMER,NONE,,2020-06-17,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
22-Jun-20,1,1306,8,SW LANTAU,2.0,ND,OFF,HKCRP,805839,803146,SUMMER,NONE,,2020-06-22,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
22-Jun-20,2,1339,3,SW LANTAU,2.0,ND,OFF,HKCRP,806594,807396,SUMMER,NONE,,2020-06-22,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
22-Jun-20,3,1359,1,SW LANTAU,2.0,ND,OFF,HKCRP,807609,809358,SUMMER,PURSE SEINE,,2020-06-22,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,
23-Jun-20,1,1021,6,W LANTAU,3.0,126,ON,HKCRP,813127,802430,SUMMER,NONE,S,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,126.0
23-Jun-20,2,1048,1,W LANTAU,3.0,721,ON,HKCRP,808091,801212,SUMMER,NONE,S,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,721.0
23-Jun-20,3,1054,7,W LANTAU,3.0,58,ON,HKCRP,806572,801797,SUMMER,NONE,S,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,WL,58.0
23-Jun-20,4,1109,4,SW LANTAU,2.0,127,ON,HKCRP,806095,802518,SUMMER,NONE,P,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,127.0
23-Jun-20,5,1144,3,SW LANTAU,3.0,279,ON,HKCRP,804872,804495,SUMMER,NONE,P,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,279.0
23-Jun-20,6,1157,3,SW LANTAU,2.0,60,ON,HKCRP,805249,804548,SUMMER,NONE,P,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,60.0
23-Jun-20,7,1208,1,SW LANTAU,2.0,270,ON,HKCRP,806168,804498,SUMMER,NONE,P,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,270.0
23-Jun-20,8,1224,5,SW LANTAU,2.0,55,ON,HKCRP,807440,805099,SUMMER,PURSE SEINE,S,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,55.0
23-Jun-20,9,1256,2,SW LANTAU,2.0,700,ON,HKCRP,805522,806508,SUMMER,NONE,P,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,700.0
23-Jun-20,10,1350,8,SW LANTAU,3.0,28,ON,HKCRP,805507,808333,SUMMER,NONE,S,2020-06-23,2020,6,2020-21,2020,Final_Report_2020-21.pdf,SWL,28.0
6-Jul-20,1,1233,5,SW LANTAU,3.0,ND,OFF,HKCRP,805974,802115,SUMMER,NONE,,2020-07-06,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,
6-Jul-20,2,1256,1,SW LANTAU,2.0,770,ON,HKCRP,806591,803344,SUMMER,NONE,S,2020-07-06,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,770.0
6-Jul-20,3,1307,1,SW LANTAU,2.0,18,ON,HKCRP,805824,804559,SUMMER,NONE,P,2020-07-06,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,18.0
6-Jul-20,4,1322,2,SW LANTAU,3.0,267,ON,HKCRP,803676,804472,SUMMER,NONE,P,2020-07-06,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,267.0
6-Jul-20,5,1443,2,SW LANTAU,2.0,51,ON,HKCRP,803702,808598,SUMMER,NONE,P,2020-07-06,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,51.0
6-Jul-20,6,1545,9,SW LANTAU,2.0,257,ON,HKCRP,806001,810644,SUMMER,NONE,P,2020-07-06,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,257.0
8-Jul-20,1,1410,1,SW LANTAU,2.0,103,ON,HKCRP,804154,809795,SUMMER,NONE,P,2020-07-08,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,103.0
8-Jul-20,2,1434,3,SW LANTAU,2.0,29,ON,HKCRP,805616,809633,SUMMER,NONE,P,2020-07-08,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,29.0
8-Jul-20,3,1502,1,SW LANTAU,3.0,6,ON,HKCRP,807410,809223,SUMMER,NONE,S,2020-07-08,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,6.0
8-Jul-20,4,1537,1,SW LANTAU,2.0,ND,OFF,HKCRP,806259,809201,SUMMER,NONE,,2020-07-08,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,
17-Jul-20,3,1550,2,W LANTAU,4.0,ND,OFF,HELI,813503,802400,SUMMER,NONE,,2020-07-17,2020,7,2020-21,2020,Final_Report_2020-21.pdf,WL,
20-Jul-20,1,1415,1,W LANTAU,3.0,122,ON,HKCRP,812430,801996,SUMMER,NONE,S,2020-07-20,2020,7,2020-21,2020,Final_Report_2020-21.pdf,WL,122.0
20-Jul-20,2,1443,4,W LANTAU,3.0,326,ON,HKCRP,809744,799711,SUMMER,NONE,S,2020-07-20,2020,7,2020-21,2020,Final_Report_2020-21.pdf,WL,326.0
20-Jul-20,3,1506,1,W LANTAU,2.0,203,ON,HKCRP,807714,801428,SUMMER,NONE,S,2020-07-20,2020,7,2020-21,2020,Final_Report_2020-21.pdf,WL,203.0
20-Jul-20,4,1515,5,W LANTAU,2.0,122,ON,HKCRP,806295,801961,SUMMER,PURSE SEINE,S,2020-07-20,2020,7,2020-21,2020,Final_Report_2020-21.pdf,WL,122.0
20-Jul-20,5,1526,1,SW LANTAU,2.0,ND,OFF,HKCRP,806082,803023,SUMMER,PURSE SEINE,,2020-07-20,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,
20-Jul-20,6,1549,2,SW LANTAU,2.0,ND,OFF,HKCRP,806182,808850,SUMMER,NONE,,2020-07-20,2020,7,2020-21,2020,Final_Report_2020-21.pdf,SWL,
