source_file,Water Control Zone,Station,Dates,monitoring_period,monitoring_start_year,temperature,salinity,dissolved_oxygen_mg_l,turbidity,suspended_solids,chlorophyll_a,ammonia_nitrogen,total_inorganic_nitrogen
marine-historical-2012-en.csv,Mirs Bay,MM16,2012-06-13,2012-13,2012,28.2,30.0,8.0,0.7,0.8,3.4,0.05,0.07
marine-historical-2012-en.csv,Mirs Bay,MM16,2012-07-16,2012-13,2012,29.3,31.7,8.0,1.1,1.3,1.8,0.021,0.03
marine-historical-2012-en.csv,Mirs Bay,MM16,2012-08-15,2012-13,2012,28.5,31.3,7.2,0.2,0.9,3.0,0.047,0.05
marine-historical-2012-en.csv,Mirs Bay,MM16,2012-09-19,2012-13,2012,27.9,32.1,6.5,0.6,0.5,1.7,0.017,0.02
marine-historical-2012-en.csv,Mirs Bay,MM16,2012-10-10,2012-13,2012,27.5,32.4,6.0,1.5,0.9,0.9,0.024,0.03
marine-historical-2012-en.csv,Mirs Bay,MM16,2012-11-12,2012-13,2012,24.5,32.8,6.9,0.9,0.9,2.4,0.014,0.04
marine-historical-2012-en.csv,Mirs Bay,MM16,2012-12-14,2012-13,2012,20.5,33.0,7.2,1.8,1.6,1.5,0.024,0.1
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-01-13,2011-12,2011,16.4,31.2,9.0,2.0,2.8,8.9,0.035,0.12
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-02-06,2011-12,2011,16.1,31.2,8.0,0.3,0.5,0.2,0.053,0.12
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-03-21,2011-12,2011,17.2,31.1,10.6,0.4,2.0,9.9,0.05,0.11
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-04-19,2012-13,2012,22.1,31.0,9.0,1.4,2.6,8.5,0.088,0.11
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-05-14,2012-13,2012,27.4,29.9,8.7,0.8,1.4,2.8,0.053,0.08
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-06-25,2012-13,2012,28.3,30.3,7.9,1.1,1.1,1.0,0.024,0.04
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-07-18,2012-13,2012,28.4,31.7,7.9,1.1,1.5,3.2,0.032,0.04
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-08-22,2012-13,2012,29.3,31.8,6.5,0.1,0.5,0.2,0.047,0.05
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-09-24,2012-13,2012,29.3,31.4,6.0,0.5,1.6,1.2,0.015,0.02
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-10-17,2012-13,2012,27.3,32.2,6.3,2.0,0.8,0.4,0.023,0.03
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-11-19,2012-13,2012,23.9,32.5,6.6,1.0,1.2,4.2,0.028,0.04
marine-historical-2012-en.csv,Mirs Bay,MM17,2012-12-12,2012-13,2012,20.4,32.7,7.2,1.5,1.5,3.7,0.04,0.11
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-01-16,2011-12,2011,16.7,31.0,8.5,1.3,1.6,2.4,0.03,0.2
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-02-15,2011-12,2011,15.6,31.4,7.9,1.2,1.0,1.3,0.036,0.31
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-03-23,2011-12,2011,17.6,31.6,9.4,0.4,1.5,4.4,0.024,0.1
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-04-23,2012-13,2012,23.1,32.4,8.5,1.6,1.3,1.8,0.072,0.1
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-05-16,2012-13,2012,27.2,30.3,9.2,0.7,1.0,4.8,0.038,0.13
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-06-13,2012-13,2012,27.7,31.5,7.9,0.8,1.0,4.3,0.051,0.06
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-07-16,2012-13,2012,24.3,32.7,5.5,1.5,2.1,6.6,0.02,0.14
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-08-15,2012-13,2012,29.2,30.1,8.0,0.6,1.3,3.8,0.056,0.12
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-09-19,2012-13,2012,28.0,32.0,5.4,0.4,0.5,0.6,0.024,0.03
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-10-10,2012-13,2012,27.8,32.6,6.3,1.3,1.4,1.3,0.016,0.03
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-11-12,2012-13,2012,24.7,33.0,6.5,1.5,1.7,1.1,0.017,0.08
marine-historical-2012-en.csv,Mirs Bay,MM19,2012-12-14,2012-13,2012,20.3,33.1,7.0,3.4,2.4,1.2,0.027,0.12
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-01-13,2011-12,2011,17.0,31.2,9.6,1.8,3.6,8.5,0.055,0.15
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-02-06,2011-12,2011,16.2,31.1,7.9,1.8,2.1,1.6,0.049,0.15
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-03-21,2011-12,2011,17.8,31.1,10.0,1.0,2.0,7.6,0.066,0.16
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-04-19,2012-13,2012,22.3,30.5,6.5,1.4,1.9,3.3,0.086,0.11
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-05-14,2012-13,2012,26.8,30.0,8.4,1.6,1.8,2.5,0.076,0.14
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-06-25,2012-13,2012,28.4,29.9,8.2,6.2,2.5,3.4,0.019,0.03
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-07-18,2012-13,2012,29.4,30.4,8.8,1.1,2.1,3.8,0.018,0.02
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-08-22,2012-13,2012,29.8,30.9,4.9,0.6,1.2,3.5,0.038,0.04
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-09-24,2012-13,2012,28.8,31.8,7.9,1.5,1.0,5.3,0.012,0.02
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-10-17,2012-13,2012,27.6,32.1,6.2,1.9,2.8,1.8,0.023,0.03
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-11-19,2012-13,2012,24.0,32.4,6.4,1.5,1.6,4.4,0.032,0.08
marine-historical-2012-en.csv,Mirs Bay,MM2,2012-12-12,2012-13,2012,20.7,32.5,8.1,2.8,2.8,5.8,0.035,0.08
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-01-13,2011-12,2011,16.5,31.2,8.9,3.0,3.3,5.9,0.039,0.11
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-02-06,2011-12,2011,16.0,31.2,7.9,1.4,1.1,0.8,0.047,0.19
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-03-21,2011-12,2011,17.3,31.2,10.4,0.6,2.1,8.9,0.057,0.12
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-04-19,2012-13,2012,22.2,30.8,8.3,1.5,1.3,2.9,0.11,0.15
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-05-14,2012-13,2012,26.5,30.4,9.1,1.1,1.6,3.1,0.052,0.1
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-06-25,2012-13,2012,28.3,29.9,8.0,1.0,1.2,1.1,0.017,0.03
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-07-18,2012-13,2012,29.6,31.0,9.0,2.2,1.7,3.8,0.022,0.03
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-08-22,2012-13,2012,28.9,31.6,6.2,0.6,1.4,4.6,0.048,0.05
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-09-24,2012-13,2012,29.1,32.0,6.9,0.9,1.2,2.5,0.014,0.02
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-10-17,2012-13,2012,27.4,32.2,6.0,2.9,3.2,0.8,0.04,0.05
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-11-19,2012-13,2012,23.9,32.6,6.7,1.7,2.3,2.4,0.028,0.05
marine-historical-2012-en.csv,Mirs Bay,MM3,2012-12-12,2012-13,2012,20.6,32.7,7.6,1.9,2.0,3.3,0.036,0.1
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-01-13,2011-12,2011,16.5,31.1,8.6,2.9,4.6,8.0,0.042,0.17
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-02-06,2011-12,2011,16.1,31.3,8.5,0.3,0.6,0.6,0.03,0.14
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-03-21,2011-12,2011,17.1,31.2,10.7,1.3,2.3,8.1,0.061,0.1
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-04-19,2012-13,2012,21.5,31.5,8.6,1.3,1.1,3.0,0.056,0.08
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-05-14,2012-13,2012,27.3,30.2,10.1,0.9,1.9,5.0,0.048,0.06
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-06-25,2012-13,2012,28.5,29.8,8.1,1.3,1.5,0.9,0.018,0.03
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-07-18,2012-13,2012,28.9,31.5,9.5,1.9,2.0,6.2,0.026,0.05
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-08-22,2012-13,2012,29.5,31.9,6.7,0.1,0.5,1.2,0.074,0.08
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-09-24,2012-13,2012,28.3,32.1,6.5,0.7,0.9,1.4,0.016,0.02
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-10-17,2012-13,2012,27.3,32.3,6.1,1.7,2.3,0.7,0.018,0.02
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-11-19,2012-13,2012,23.8,32.7,6.8,2.9,4.2,3.7,0.02,0.03
marine-historical-2012-en.csv,Mirs Bay,MM4,2012-12-12,2012-13,2012,20.5,32.9,7.2,1.7,1.8,2.6,0.032,0.1
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-01-13,2011-12,2011,16.4,31.1,8.8,1.8,2.6,6.7,0.034,0.15
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-02-06,2011-12,2011,16.0,31.3,8.3,0.3,0.5,0.5,0.04,0.15
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-03-21,2011-12,2011,17.3,31.2,11.0,0.7,1.8,12.0,0.051,0.09
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-04-19,2012-13,2012,21.3,31.4,9.0,1.3,1.9,1.7,0.062,0.08
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-05-14,2012-13,2012,27.8,29.9,10.0,0.9,1.8,3.6,0.034,0.08
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-06-25,2012-13,2012,28.3,30.3,7.9,1.5,1.1,1.3,0.02,0.04
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-07-18,2012-13,2012,29.4,31.4,8.6,1.9,1.4,2.7,0.021,0.03
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-08-22,2012-13,2012,29.5,32.0,6.1,0.2,0.5,0.3,0.044,0.05
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-09-24,2012-13,2012,28.7,32.0,6.6,0.6,0.6,1.1,0.01,0.02
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-10-17,2012-13,2012,27.3,32.4,6.2,1.0,1.2,0.4,0.028,0.04
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-11-19,2012-13,2012,23.9,32.8,6.6,3.2,2.9,3.2,0.032,0.04
marine-historical-2012-en.csv,Mirs Bay,MM5,2012-12-12,2012-13,2012,20.4,32.8,7.5,2.7,3.2,3.6,0.032,0.09
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-01-13,2011-12,2011,16.4,31.2,9.0,1.7,2.6,5.0,0.039,0.1
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-02-06,2011-12,2011,15.9,31.2,7.9,0.3,0.9,0.5,0.058,0.12
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-03-21,2011-12,2011,16.6,31.2,9.6,0.4,1.3,12.0,0.05,0.14
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-04-19,2012-13,2012,21.2,31.3,8.8,0.8,1.1,1.6,0.087,0.11
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-05-14,2012-13,2012,27.4,30.0,9.3,0.7,1.4,2.5,0.042,0.06
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-06-25,2012-13,2012,28.2,30.9,7.9,0.7,1.1,3.2,0.021,0.03
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-07-18,2012-13,2012,27.5,31.9,6.5,0.9,1.0,2.9,0.026,0.03
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-08-22,2012-13,2012,29.0,31.5,6.8,0.4,1.0,3.4,0.062,0.07
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-09-24,2012-13,2012,28.5,31.8,6.2,0.5,0.6,1.3,0.01,0.02
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-10-17,2012-13,2012,27.3,32.3,6.0,2.2,1.7,0.8,0.024,0.03
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-11-19,2012-13,2012,23.8,32.7,6.4,1.5,1.4,2.4,0.035,0.06
marine-historical-2012-en.csv,Mirs Bay,MM6,2012-12-12,2012-13,2012,20.2,32.6,6.4,1.4,0.9,2.5,0.047,0.13
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-01-13,2011-12,2011,16.6,31.3,9.4,1.5,2.1,6.5,0.042,0.09
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-02-06,2011-12,2011,16.4,31.1,8.3,0.5,0.6,0.9,0.063,0.14
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-03-21,2011-12,2011,18.0,31.1,10.5,0.9,1.8,9.2,0.064,0.14
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-04-19,2012-13,2012,22.3,30.8,8.0,1.3,1.8,6.0,0.11,0.14
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-05-14,2012-13,2012,27.1,29.9,8.9,1.0,1.9,3.3,0.066,0.13
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-06-25,2012-13,2012,28.3,30.2,7.7,1.7,2.2,2.6,0.018,0.03
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-07-18,2012-13,2012,29.0,31.4,8.8,1.4,1.7,6.7,0.03,0.03
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-08-22,2012-13,2012,29.5,31.5,6.8,0.5,1.1,2.4,0.043,0.05
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-09-24,2012-13,2012,28.7,31.9,6.7,0.6,0.7,2.1,0.012,0.02
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-10-17,2012-13,2012,27.6,32.2,5.7,0.9,0.9,0.7,0.058,0.07
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-11-19,2012-13,2012,23.9,32.5,6.3,1.1,1.9,1.6,0.031,0.05
marine-historical-2012-en.csv,Mirs Bay,MM7,2012-12-12,2012-13,2012,20.5,32.5,7.8,1.7,1.8,6.0,0.06,0.1
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-01-16,2011-12,2011,16.0,31.4,7.9,2.3,2.6,1.0,0.014,0.27
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-02-15,2011-12,2011,15.7,31.4,8.1,1.5,1.3,0.9,0.017,0.29
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-03-23,2011-12,2011,18.9,31.8,10.1,0.2,1.8,6.3,0.033,0.11
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-04-23,2012-13,2012,22.8,33.0,8.4,1.5,0.9,1.0,0.045,0.07
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-05-16,2012-13,2012,27.1,29.5,9.4,16.3,0.8,2.3,0.055,0.26
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-06-13,2012-13,2012,27.8,29.8,9.0,1.3,1.6,10.0,0.051,0.21
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-07-16,2012-13,2012,29.1,23.5,8.9,1.3,2.4,8.7,0.022,0.43
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-08-15,2012-13,2012,28.1,29.5,7.6,0.7,2.1,9.8,0.067,0.18
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-09-19,2012-13,2012,28.1,32.1,6.3,0.8,0.5,1.5,0.023,0.03
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-10-10,2012-13,2012,27.5,32.6,6.0,1.6,1.3,0.7,0.02,0.04
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-11-12,2012-13,2012,24.6,33.0,6.5,1.2,1.5,0.9,0.019,0.07
marine-historical-2012-en.csv,Mirs Bay,MM8,2012-12-14,2012-13,2012,20.5,33.1,7.1,3.5,3.9,1.0,0.022,0.12
marine-historical-2012-en.csv,North Western,NM1,2012-01-05,2011-12,2011,17.8,31.4,7.1,1.7,1.8,2.1,0.19,0.47
marine-historical-2012-en.csv,North Western,NM1,2012-02-03,2011-12,2011,16.2,31.5,7.2,1.1,1.4,0.5,0.17,0.41
marine-historical-2012-en.csv,North Western,NM1,2012-03-19,2011-12,2011,18.2,29.0,8.5,1.3,2.5,1.5,0.23,0.72
marine-historical-2012-en.csv,North Western,NM1,2012-04-25,2012-13,2012,23.4,26.5,6.0,4.9,5.3,0.7,0.27,0.9
marine-historical-2012-en.csv,North Western,NM1,2012-05-21,2012-13,2012,26.2,25.9,6.1,2.9,3.0,1.0,0.16,0.77
marine-historical-2012-en.csv,North Western,NM1,2012-06-21,2012-13,2012,28.7,25.5,6.6,3.9,6.7,1.3,0.16,0.62
marine-historical-2012-en.csv,North Western,NM1,2012-07-13,2012-13,2012,29.6,10.2,9.4,4.0,4.4,15.0,0.038,1.58
marine-historical-2012-en.csv,North Western,NM1,2012-08-16,2012-13,2012,29.0,21.8,7.8,2.2,4.1,19.0,0.072,0.75
marine-historical-2012-en.csv,North Western,NM1,2012-09-13,2012-13,2012,30.4,22.0,10.1,1.3,3.1,10.0,0.035,0.67
marine-historical-2012-en.csv,North Western,NM1,2012-10-15,2012-13,2012,27.6,30.4,6.3,5.0,3.6,2.3,0.059,0.35
marine-historical-2012-en.csv,North Western,NM1,2012-11-08,2012-13,2012,24.9,31.2,5.8,3.0,3.5,0.9,0.034,0.33
marine-historical-2012-en.csv,North Western,NM1,2012-12-05,2012-13,2012,21.4,31.5,6.4,3.4,2.2,0.3,0.096,0.42
marine-historical-2012-en.csv,North Western,NM2,2012-01-05,2011-12,2011,17.8,31.4,7.1,1.6,1.8,3.2,0.21,0.5
marine-historical-2012-en.csv,North Western,NM2,2012-02-03,2011-12,2011,16.2,31.5,7.2,1.8,1.6,0.4,0.16,0.4
marine-historical-2012-en.csv,North Western,NM2,2012-03-19,2011-12,2011,18.7,28.1,7.6,1.9,3.0,1.6,0.26,0.81
marine-historical-2012-en.csv,North Western,NM2,2012-04-25,2012-13,2012,24.4,19.1,7.7,3.8,3.8,3.3,0.44,2.09
marine-historical-2012-en.csv,North Western,NM2,2012-05-21,2012-13,2012,26.7,22.7,7.0,2.1,2.4,2.7,0.16,1.11
marine-historical-2012-en.csv,North Western,NM2,2012-06-21,2012-13,2012,29.1,23.1,6.9,4.1,4.6,1.0,0.17,0.83
marine-historical-2012-en.csv,North Western,NM2,2012-07-13,2012-13,2012,29.9,7.9,9.7,4.5,4.4,8.7,0.064,1.7
marine-historical-2012-en.csv,North Western,NM2,2012-08-16,2012-13,2012,29.2,21.4,7.1,2.7,3.9,19.0,0.058,0.79
marine-historical-2012-en.csv,North Western,NM2,2012-09-13,2012-13,2012,30.3,22.3,9.2,2.5,6.7,12.0,0.039,0.67
marine-historical-2012-en.csv,North Western,NM2,2012-10-15,2012-13,2012,27.6,30.7,5.8,5.3,5.0,2.0,0.066,0.32
marine-historical-2012-en.csv,North Western,NM2,2012-11-08,2012-13,2012,25.4,30.9,6.0,2.8,2.7,1.2,0.048,0.38
marine-historical-2012-en.csv,North Western,NM2,2012-12-05,2012-13,2012,21.5,31.4,6.2,4.0,2.7,1.0,0.09,0.44
marine-historical-2012-en.csv,North Western,NM3,2012-01-05,2011-12,2011,17.8,31.5,6.9,1.6,1.7,2.7,0.22,0.51
marine-historical-2012-en.csv,North Western,NM3,2012-02-03,2011-12,2011,16.2,31.3,7.4,1.8,1.8,0.9,0.15,0.41
marine-historical-2012-en.csv,North Western,NM3,2012-03-19,2011-12,2011,19.0,26.7,8.0,2.2,3.0,2.1,0.34,1.09
marine-historical-2012-en.csv,North Western,NM3,2012-04-25,2012-13,2012,24.4,19.4,7.6,4.1,4.2,1.5,0.45,2.1
marine-historical-2012-en.csv,North Western,NM3,2012-05-21,2012-13,2012,26.8,22.8,6.4,2.5,2.9,2.0,0.17,1.12
marine-historical-2012-en.csv,North Western,NM3,2012-06-21,2012-13,2012,29.1,21.0,6.8,5.5,4.5,1.7,0.19,1.24
marine-historical-2012-en.csv,North Western,NM3,2012-07-13,2012-13,2012,29.6,11.6,9.8,3.9,4.6,12.0,0.056,1.5
marine-historical-2012-en.csv,North Western,NM3,2012-08-16,2012-13,2012,29.1,21.6,6.4,3.4,4.1,12.0,0.054,0.78
marine-historical-2012-en.csv,North Western,NM3,2012-09-13,2012-13,2012,29.9,24.4,6.9,7.8,12.0,3.0,0.053,0.67
marine-historical-2012-en.csv,North Western,NM3,2012-10-15,2012-13,2012,27.9,29.6,6.5,5.2,5.2,2.6,0.048,0.43
marine-historical-2012-en.csv,North Western,NM3,2012-11-08,2012-13,2012,25.5,29.4,6.2,4.5,5.1,0.9,0.067,0.55
marine-historical-2012-en.csv,North Western,NM3,2012-12-05,2012-13,2012,21.5,31.3,6.3,5.9,4.6,1.2,0.086,0.43
marine-historical-2012-en.csv,North Western,NM5,2012-01-05,2011-12,2011,17.7,31.6,7.2,2.7,3.0,1.4,0.17,0.45
marine-historical-2012-en.csv,North Western,NM5,2012-02-03,2011-12,2011,16.3,30.4,7.7,1.6,1.6,1.0,0.2,0.57
marine-historical-2012-en.csv,North Western,NM5,2012-03-19,2011-12,2011,19.4,25.0,7.8,2.5,3.4,1.8,0.43,1.52
marine-historical-2012-en.csv,North Western,NM5,2012-04-25,2012-13,2012,24.7,17.3,8.1,10.2,11.0,3.5,0.4,2.16
marine-historical-2012-en.csv,North Western,NM5,2012-05-21,2012-13,2012,27.2,20.3,5.9,4.3,4.2,1.4,0.22,1.33
marine-historical-2012-en.csv,North Western,NM5,2012-06-21,2012-13,2012,29.2,19.8,6.9,5.8,5.1,0.2,0.18,1.25
marine-historical-2012-en.csv,North Western,NM5,2012-07-13,2012-13,2012,29.7,7.1,9.2,5.3,5.2,9.8,0.025,1.77
marine-historical-2012-en.csv,North Western,NM5,2012-08-16,2012-13,2012,29.8,17.1,6.2,3.5,3.8,8.5,0.09,1.32
marine-historical-2012-en.csv,North Western,NM5,2012-09-13,2012-13,2012,30.3,18.9,8.8,3.6,5.9,5.4,0.045,1.22
marine-historical-2012-en.csv,North Western,NM5,2012-10-15,2012-13,2012,27.8,27.7,6.0,6.8,8.0,2.4,0.058,0.6
marine-historical-2012-en.csv,North Western,NM5,2012-11-08,2012-13,2012,25.1,25.1,6.0,6.8,6.2,0.7,0.089,1.19
marine-historical-2012-en.csv,North Western,NM5,2012-12-05,2012-13,2012,20.9,27.2,6.2,5.3,5.1,1.1,0.23,0.98
marine-historical-2012-en.csv,North Western,NM6,2012-01-05,2011-12,2011,16.9,31.3,7.5,8.5,4.5,0.9,0.041,0.33
marine-historical-2012-en.csv,North Western,NM6,2012-02-03,2011-12,2011,16.4,31.6,7.7,2.8,2.2,1.4,0.047,0.29
marine-historical-2012-en.csv,North Western,NM6,2012-03-19,2011-12,2011,19.2,24.9,7.7,3.0,4.4,2.2,0.4,1.4
marine-historical-2012-en.csv,North Western,NM6,2012-04-25,2012-13,2012,24.8,17.9,8.7,5.0,5.8,4.2,0.24,1.87
marine-historical-2012-en.csv,North Western,NM6,2012-05-21,2012-13,2012,26.6,24.2,6.5,4.1,4.2,1.9,0.13,0.94
marine-historical-2012-en.csv,North Western,NM6,2012-06-21,2012-13,2012,28.7,22.8,6.9,7.0,8.4,1.3,0.14,0.79
marine-historical-2012-en.csv,North Western,NM6,2012-07-13,2012-13,2012,30.0,7.8,9.5,5.4,4.2,11.0,0.012,1.65
marine-historical-2012-en.csv,North Western,NM6,2012-08-16,2012-13,2012,29.2,19.8,5.9,3.3,4.6,12.0,0.082,1.12
marine-historical-2012-en.csv,North Western,NM6,2012-09-13,2012-13,2012,30.4,20.3,8.0,2.8,7.0,25.0,0.045,0.83
marine-historical-2012-en.csv,North Western,NM6,2012-10-15,2012-13,2012,27.8,28.6,6.3,6.0,4.8,1.9,0.042,0.49
marine-historical-2012-en.csv,North Western,NM6,2012-11-08,2012-13,2012,24.9,27.0,6.2,4.4,4.1,1.6,0.058,0.83
marine-historical-2012-en.csv,North Western,NM6,2012-12-05,2012-13,2012,21.0,30.5,6.6,6.5,5.4,1.4,0.066,0.49
marine-historical-2012-en.csv,North Western,NM8,2012-01-05,2011-12,2011,17.2,31.3,7.6,6.2,5.4,0.7,0.032,0.29
marine-historical-2012-en.csv,North Western,NM8,2012-02-03,2011-12,2011,16.3,31.6,8.0,7.7,4.4,1.5,0.039,0.27
marine-historical-2012-en.csv,North Western,NM8,2012-03-19,2011-12,2011,18.7,27.2,8.1,3.0,3.7,1.5,0.21,0.81
marine-historical-2012-en.csv,North Western,NM8,2012-04-25,2012-13,2012,25.1,19.0,8.9,6.3,6.6,5.3,0.23,1.75
marine-historical-2012-en.csv,North Western,NM8,2012-05-21,2012-13,2012,26.6,25.9,6.9,2.7,2.8,1.1,0.11,0.57
marine-historical-2012-en.csv,North Western,NM8,2012-06-21,2012-13,2012,28.5,26.5,7.0,5.4,5.4,1.8,0.059,0.5
marine-historical-2012-en.csv,North Western,NM8,2012-07-13,2012-13,2012,30.1,7.2,12.1,5.7,5.5,25.0,0.017,1.45
marine-historical-2012-en.csv,North Western,NM8,2012-08-16,2012-13,2012,29.7,18.5,5.2,2.9,3.7,12.0,0.05,1.08
marine-historical-2012-en.csv,North Western,NM8,2012-09-13,2012-13,2012,30.7,17.6,9.3,2.7,7.3,39.0,0.025,1.04
marine-historical-2012-en.csv,North Western,NM8,2012-10-15,2012-13,2012,27.9,30.4,6.4,4.0,3.5,0.7,0.024,0.24
marine-historical-2012-en.csv,North Western,NM8,2012-11-08,2012-13,2012,24.6,32.0,6.4,4.9,5.3,1.4,0.018,0.18
marine-historical-2012-en.csv,North Western,NM8,2012-12-05,2012-13,2012,21.0,31.9,6.6,7.9,8.1,1.8,0.042,0.3
marine-historical-2012-en.csv,North Western,NT1,2012-01-05,2011-12,2011,17.1,31.2,7.0,2.2,3.2,2.8,0.21,0.51
marine-historical-2012-en.csv,North Western,NT1,2012-03-19,2011-12,2011,19.7,28.3,7.4,2.2,3.1,3.7,0.23,0.8
marine-historical-2012-en.csv,North Western,NT1,2012-05-21,2012-13,2012,27.2,21.2,6.9,2.1,2.9,4.3,0.17,1.06
marine-historical-2012-en.csv,North Western,NT1,2012-07-13,2012-13,2012,30.3,10.3,11.4,4.1,5.2,24.0,0.065,1.31
marine-historical-2012-en.csv,North Western,NT1,2012-09-13,2012-13,2012,30.3,22.9,5.1,3.5,7.7,26.0,0.042,0.51
marine-historical-2012-en.csv,North Western,NT1,2012-11-08,2012-13,2012,25.3,30.8,6.1,5.2,9.1,3.1,0.067,0.37
marine-historical-2012-en.csv,Port Shelter,PM1,2012-01-30,2011-12,2011,15.5,31.4,7.7,3.0,1.5,1.3,0.039,0.22
