"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Victoria Harbour","VM12","2016-02-12","1","Middle Water","0.6","0.19","1.2","87","7.2","240","340","0.21","0.023","0.024","7.6","0.3","30.1","3","1.2","5","16.2","0.42","0.3","0.53","0.04","4.8","0.002","0.8"
"Victoria Harbour","VM12","2016-02-12","1","Bottom Water","0.7","0.2","1","86","7","1200","1600","0.21","0.023","0.024","7.5","0.4","30.4","3","1.2","22","16.1","0.43","0.33","0.56","0.04","5.9","0.002","4.2"
"Victoria Harbour","VM12","2016-03-11","1","Surface Water","1.2","0.16","6.3","82","6.6","380","1100","0.15","0.011","0.004","8.2","3","29.9","3.1","0.83","2.7","16.9","0.32","0.61","0.77","0.03","2.6","0.006","1"
"Victoria Harbour","VM12","2016-03-11","1","Middle Water","0.7","0.15","2.5","99","7.9","800","1400","0.13","0.011","0.005","8.2","1.3","30.5","3.1","0.83","2","17.4","0.29","0.5","0.64","0.03","2.3","0.006","0.7"
"Victoria Harbour","VM12","2016-03-11","1","Bottom Water","0.8","0.16","3.3","100","7.9","900","1700","0.12","0.011","0.005","8.2","0.6","30.7","3.1","0.82","2.3","17.3","0.29","0.39","0.52","0.03","2.2","0.006","0.6"
"Victoria Harbour","VM12","2016-04-07","1","Surface Water","2","0.19","1.4","96","7.4","490","840","0.18","0.017","0.011","7.9","1.6","29.6","1.8","0.82","9.5","19.1","0.39","0.47","0.67","0.07","2.4","0.005","1.8"
"Victoria Harbour","VM12","2016-04-07","1","Middle Water","1.6","0.21","0.9","94","7.3","700","2000","0.16","0.017","0.011","7.9","0.8","29.9","1.8","0.82","12","19","0.39","0.41","0.59","0.04","4.5","0.005","1.9"
"Victoria Harbour","VM12","2016-04-07","1","Bottom Water","1.4","0.21","0.6","94","7.3","860","1900","0.15","0.016","0.01","7.9","0.7","30.3","1.8","0.84","15","18.9","0.38","0.42","0.59","0.04","7.3","0.005","1.8"
"Victoria Harbour","VM12","2016-05-06","1","Surface Water","0.7","0.18","0.6","70","5","20","40","0.29","0.031","0.024","7.9","<0.2","27.6","1.8","2","3","23.8","0.5","0.26","0.58","0.08","1.8","0.007","0.8"
"Victoria Harbour","VM12","2016-05-06","1","Middle Water","0.7","0.22","0.4","72","5.2","110","180","0.18","0.022","0.023","7.9","<0.2","29.3","1.8","1.5","5.1","23.4","0.42","0.51","0.71","0.08","2.8","0.008","0.8"
"Victoria Harbour","VM12","2016-05-06","1","Bottom Water","0.6","0.21","0.5","73","5.3","90","190","0.16","0.021","0.021","8","0.3","29.9","1.8","1.4","9","23.2","0.39","0.44","0.62","0.05","4.7","0.007","1.4"
"Victoria Harbour","VM12","2016-06-08","1","Surface Water","1.2","0.15","7.4","62","4.2","40","90","0.3","0.062","0.027","8","1.2","28.3","3","1.2","2.3","26.9","0.51","0.46","0.82","0.1","1.2","0.008","1"
"Victoria Harbour","VM12","2016-06-08","1","Middle Water","1.1","0.14","4.9","56","3.8","100","230","0.25","0.059","0.024","8","1.1","28.3","3","1","1.4","27","0.45","0.54","0.85","0.07","1.4","0.007","<0.5"
"Victoria Harbour","VM12","2016-06-08","1","Bottom Water","0.9","0.13","3.6","60","4.1","200","400","0.22","0.059","0.022","8","1.2","28.5","3","0.98","6.4","26.9","0.41","0.69","0.97","0.08","3.9","0.006","1.1"
"Victoria Harbour","VM12","2016-07-07","1","Surface Water","1.5","0.11","1.7","72","5.1","220","590","0.43","0.027","0.029","7.3","<0.2","25.8","2.3","2.5","1.7","26","0.57","0.26","0.72","0.07","3.2","<0.001","0.8"
"Victoria Harbour","VM12","2016-07-07","1","Middle Water","1.6","0.14","1.2","53","3.7","480","1400","0.35","0.022","0.034","7.3","<0.2","26.3","2.3","2.2","4","25.8","0.51","0.19","0.56","0.07","2.6","0.001","0.9"
"Victoria Harbour","VM12","2016-07-07","1","Bottom Water","1.1","0.12","1.1","46","3.3","330","1000","0.3","0.018","0.028","7.2","<0.2","27.8","2.3","2","5.6","25.2","0.44","0.69","1.01","0.09","3.7","<0.001","1.2"
"Victoria Harbour","VM12","2016-08-05","1","Surface Water","0.1","0.15","<0.2","72","5","250","710","0.23","0.033","0.033","7.8","0.8","30.1","3","2","2.8","25","0.41","0.29","0.55","0.14","5.7","0.004","0.7"
"Victoria Harbour","VM12","2016-08-05","1","Middle Water","0.4","0.17","0.4","52","3.6","340","1100","0.22","0.033","0.033","7.8","1.9","30.3","3","2","3","24.7","0.42","0.31","0.56","0.09","3.8","0.004","0.7"
"Victoria Harbour","VM12","2016-08-05","1","Bottom Water","0.6","0.17","0.2","49","3.4","380","1200","0.2","0.029","0.032","7.8","1.7","30.9","3","1.9","5.5","24.3","0.4","0.65","0.88","0.06","4.9","0.004","1"
"Victoria Harbour","VM12","2016-09-07","1","Surface Water","0.3","0.13","0.5","61","5.2","560","1700","0.27","0.084","0.037","7.8","0.3","29.5","2.5","2.7","4.1","27.2","0.48","0.25","0.6","0.09","20.9","0.004","1"
"Victoria Harbour","VM12","2016-09-07","1","Middle Water","0.6","0.19","<0.2","50","3.4","1900","5800","0.26","0.079","0.037","7.7","<0.2","29.6","2.5","2.7","3.2","27.2","0.53","0.32","0.66","0.15","4.5","0.006","0.9"
"Victoria Harbour","VM12","2016-09-07","1","Bottom Water","0.6","0.21","0.2","51","3.4","2200","4600","0.24","0.073","0.041","7.7","<0.2","29.9","2.5","2.6","6.2","27.1","0.52","0.44","0.75","0.05","5.6","0.006","1.2"
"Victoria Harbour","VM12","2016-10-06","1","Surface Water","0.5","0.17","1.4","68","4.4","120","370","0.15","0.057","0.031","7.8","<0.2","31.1","2.5","1.6","4.5","28.4","0.38","0.36","0.57","0.06","7","0.006","0.8"
"Victoria Harbour","VM12","2016-10-06","1","Middle Water","0.5","0.19","1.4","69","4.5","120","240","0.14","0.054","0.032","7.8","0.2","31.1","2.5","1.6","5.2","28.4","0.38","0.42","0.61","0.05","5.2","0.007","1.2"
"Victoria Harbour","VM12","2016-10-06","1","Bottom Water","0.4","0.2","1.3","68","4.5","230","540","0.13","0.051","0.017","7.8","0.4","31.3","2.5","1.5","7","28.3","0.38","0.37","0.55","0.05","5.8","0.007","1.3"
"Victoria Harbour","VM12","2016-11-04","1","Surface Water","0.3","0.13","1.1","75","5.1","90","180","0.15","0.035","0.029","7.8","1.1","30.9","2","0.84","6.2","26.1","0.32","0.36","0.55","0.05","220.3","0.004","1"
"Victoria Harbour","VM12","2016-11-04","1","Middle Water","0.3","0.14","1.9","84","5.7","90","190","0.14","0.033","0.034","7.8","1.3","31","2","0.79","6.8","26.5","0.31","0.4","0.57","0.05","179.5","0.005","1.4"
"Victoria Harbour","VM12","2016-11-04","1","Bottom Water","0.4","0.15","1.8","85","5.8","60","180","0.13","0.032","0.03","7.8","<0.2","31.1","2","0.74","7.1","26.4","0.31","0.48","0.64","0.04","92.2","0.005","1.2"
"Victoria Harbour","VM12","2016-12-02","1","Surface Water","0.3","0.13","0.6","75","5.4","460","1100","0.12","0.05","0.021","8","0.5","31","2.2","1.3","8.8","23","0.3","0.57","0.74","0.05","7.5","0.005","1.3"
"Victoria Harbour","VM12","2016-12-02","1","Middle Water","0.2","0.14","1.2","79","5.7","430","1200","0.12","0.048","0.018","8","0.4","31.1","2.2","1.2","9.2","23.1","0.31","0.61","0.78","0.05","7.6","0.005","1.2"
"Victoria Harbour","VM12","2016-12-02","1","Bottom Water","0.5","0.13","0.5","81","5.8","4400","9400","0.12","0.048","0.019","8","0.2","31.1","2.2","1.2","10","23.1","0.3","0.68","0.85","0.05","7.7","0.005","1.6"
"Victoria Harbour","VM14","2016-01-07","1","Surface Water","1.1","0.22","1.8","74","5.6","1200","2400","0.29","0.042","0.034","7.5","<0.2","30.2","4","1.6","1.8","20.1","0.55","0.41","0.74","0.05","2.9","0.002","0.6"
"Victoria Harbour","VM14","2016-01-07","1","Middle Water","0.9","0.22","1.7","85","6.4","1200","2400","0.28","0.038","0.032","7.5","0.3","30.4","4","1.5","2.4","20","0.54","0.58","0.9","0.05","2.9","0.002","0.7"
"Victoria Harbour","VM14","2016-01-07","1","Bottom Water","0.8","0.22","1.3","83","6.3","2000","4200","0.26","0.037","0.033","7.5","<0.2","30.7","4","1.5","2.6","20","0.52","0.44","0.74","0.05","4.3","0.002","<0.5"
"Victoria Harbour","VM14","2016-02-12","1","Surface Water","0.6","0.17","1.1","72","5.9","500","950","0.25","0.024","0.024","7.6","0.2","29.5","2.5","1.4","3.8","16.2","0.44","0.28","0.55","0.04","5","0.001","0.8"
"Victoria Harbour","VM14","2016-02-12","1","Middle Water","0.6","0.17","1.2","88","7.2","370","1000","0.23","0.024","0.025","7.6","0.6","29.7","2.5","1.3","5.8","16.1","0.42","0.22","0.47","0.04","5.9","0.001","0.8"
"Victoria Harbour","VM14","2016-02-12","1","Bottom Water","0.6","0.17","0.9","88","7.2","900","1400","0.23","0.024","0.022","7.6","0.4","29.9","2.5","1.3","20","16.1","0.42","0.26","0.51","0.04","6","0.001","3.6"
"Victoria Harbour","VM14","2016-03-11","1","Surface Water","1.4","0.13","5.9","89","7.1","790","1300","0.15","0.01","0.004","8.3","2.2","29.8","3.5","0.85","2.6","17","0.29","0.62","0.78","0.03","1.6","0.006","1"
"Victoria Harbour","VM14","2016-03-11","1","Middle Water","1.3","0.13","6.1","106","8.5","700","2100","0.15","0.011","0.004","8.3","0.8","29.9","3.5","0.85","2.2","17.3","0.29","0.4","0.56","0.03","1.8","0.006","1"
"Victoria Harbour","VM14","2016-03-11","1","Bottom Water","1.1","0.13","5.4","104","8.3","1200","2200","0.15","0.01","0.004","8.2","1.7","30","3.5","0.85","2.4","17.3","0.29","0.44","0.6","0.03","1.7","0.006","1.2"
"Victoria Harbour","VM14","2016-04-07","1","Surface Water","1.2","0.19","1.5","96","7.5","140","250","0.32","0.03","0.006","8","0.7","27.8","2.2","1.3","11","19.4","0.54","0.35","0.7","0.19","5.4","0.005","2.2"
"Victoria Harbour","VM14","2016-04-07","1","Middle Water","1.2","0.18","0.5","95","7.5","460","780","0.29","0.027","0.01","8","<0.2","27.9","2.2","1.2","7","19.3","0.5","0.34","0.66","0.15","1.7","0.005","1.4"
"Victoria Harbour","VM14","2016-04-07","1","Bottom Water","1.3","0.17","0.6","94","7.3","860","2200","0.22","0.021","0.007","8","<0.2","29.4","2.2","1","11","19","0.41","0.37","0.61","0.1","2.3","0.004","2.4"
"Victoria Harbour","VM14","2016-05-06","1","Surface Water","0.7","0.17","0.9","65","4.7","30","90","0.29","0.032","0.023","8","<0.2","27","1.9","2","3.4","24.1","0.49","0.2","0.52","0.09","2","0.007","0.7"
"Victoria Harbour","VM14","2016-05-06","1","Middle Water","0.6","0.16","0.4","78","5.7","20","70","0.27","0.03","0.023","8","<0.2","27.4","1.9","1.9","4.2","23.8","0.46","0.5","0.8","0.12","2.3","0.006","1.2"
"Victoria Harbour","VM14","2016-05-06","1","Bottom Water","0.5","0.16","0.5","75","5.4","200","370","0.23","0.027","0.022","8","<0.2","28.3","1.9","1.8","8.6","23.4","0.42","0.41","0.67","0.09","4.6","0.006","1.3"
"Victoria Harbour","VM14","2016-06-08","1","Surface Water","0.8","0.078","3","71","4.9","800","2400","0.4","0.067","0.027","8","1.7","23.3","4","1.9","1.6","27.7","0.55","0.26","0.73","0.11","1.2","0.005","0.6"
"Victoria Harbour","VM14","2016-06-08","1","Middle Water","0.7","0.072","2.1","49","3.4","100","370","0.32","0.07","0.024","8","1.6","23","4","1.7","0.8","27.4","0.46","0.32","0.71","0.09","1.3","0.004","<0.5"
"Victoria Harbour","VM14","2016-06-08","1","Bottom Water","0.8","0.077","2.3","53","3.7","190","540","0.26","0.067","0.02","8","0.3","23.5","4","1.4","1.8","27.3","0.4","0.27","0.6","0.04","1.6","0.004","0.6"
"Victoria Harbour","VM14","2016-07-07","1","Surface Water","1.5","0.11","2.3","85","6","760","3100","0.5","0.03","0.035","7.3","<0.2","22.6","2.5","3.1","1.8","27.3","0.64","0.15","0.68","0.07","2","0.001","0.7"
"Victoria Harbour","VM14","2016-07-07","1","Middle Water","1.4","0.1","2.9","53","3.7","640","1800","0.49","0.03","0.034","7.3","0.2","25.5","2.5","3","2","25.9","0.62","0.18","0.7","0.07","1.8","0.001","0.8"
"Victoria Harbour","VM14","2016-07-07","1","Bottom Water","0.8","0.1","1.5","44","3.1","220","730","0.37","0.023","0.031","7.3","0.5","27.1","2.5","2.3","3.4","25.3","0.49","0.84","1.23","0.13","2.8","<0.001","0.8"
"Victoria Harbour","VM14","2016-08-05","1","Surface Water","0.1","0.15","0.6","73","5.1","640","2700","0.31","0.046","0.036","7.8","0.3","28.1","3","2.4","2.4","25.6","0.51","0.19","0.55","0.14","3.7","0.004","0.8"
"Victoria Harbour","VM14","2016-08-05","1","Middle Water","0.7","0.14","0.5","51","3.6","400","1100","0.27","0.04","0.034","7.8","<0.2","29.4","3","2.1","4","24.8","0.45","0.17","0.48","0.12","4.1","0.004","0.8"
"Victoria Harbour","VM14","2016-08-05","1","Bottom Water","0.4","0.15","0.2","48","3.4","900","2200","0.23","0.037","0.033","7.8","1.4","30.2","3","2.1","8.1","24.5","0.42","0.32","0.59","0.11","6.4","0.004","1.2"
"Victoria Harbour","VM14","2016-09-07","1","Surface Water","0.6","0.07","0.7","74","5.1","29000","70000","0.37","0.13","0.022","7.8","0.6","25.3","2","3.4","2.8","27.5","0.57","0.18","0.68","0.27","6.5","0.002","1"
"Victoria Harbour","VM14","2016-09-07","1","Middle Water","0.3","0.054","0.4","48","3.3","1700","5100","0.36","0.13","0.036","7.7","0.5","27.7","2","3.2","3.4","27.5","0.54","0.09","0.58","0.16","4","0.002","0.9"
"Victoria Harbour","VM14","2016-09-07","1","Bottom Water","0.2","0.068","0.6","54","3.7","2100","9300","0.34","0.12","0.039","7.7","<0.2","28.9","2","3.1","3.3","27.3","0.53","0.11","0.57","0.25","5.2","0.002","0.8"
"Victoria Harbour","VM14","2016-10-06","1","Surface Water","0.4","0.14","1.6","64","4.2","100","370","0.17","0.063","0.03","7.8","<0.2","30.5","3","1.6","3.8","28.4","0.37","0.21","0.44","0.04","4.2","0.005","1"
"Victoria Harbour","VM14","2016-10-06","1","Middle Water","0.4","0.13","2","56","3.7","40","150","0.17","0.063","0.03","7.8","<0.2","30.6","3","1.6","5.4","28.4","0.36","0.32","0.55","0.04","5.1","0.005","1.2"
"Victoria Harbour","VM14","2016-10-06","1","Bottom Water","0.6","0.15","1.3","67","4.4","530","2700","0.16","0.06","0.02","7.8","0.4","30.8","3","1.6","10","28.4","0.37","0.23","0.45","0.04","5.6","0.005","2.1"
"Victoria Harbour","VM14","2016-11-04","1","Surface Water","0.3","0.14","1.1","73","5","<10","10","0.16","0.036","0.03","7.8","0.6","30.6","2.5","0.93","5","26.5","0.34","0.29","0.49","0.04","6.4","0.005","1"
"Victoria Harbour","VM14","2016-11-04","1","Middle Water","0.3","0.14","1.7","81","5.5","50","140","0.16","0.038","0.03","7.8","<0.2","30.9","2.5","0.93","10","26.5","0.34","0.31","0.51","0.04","7.2","0.005","1.5"
"Victoria Harbour","VM14","2016-11-04","1","Bottom Water","0.2","0.13","1.2","81","5.5","30","80","0.16","0.039","0.026","7.8","1.2","30.9","2.5","0.89","11","26.5","0.33","0.33","0.53","0.04","9.8","0.004","1.6"
"Victoria Harbour","VM14","2016-12-02","1","Surface Water","0.3","0.1","0.5","76","5.4","360","970","0.13","0.049","0.023","8","<0.2","31","2.3","1.3","5","22.9","0.28","0.46","0.64","0.04","5.6","0.004","1.1"
"Victoria Harbour","VM14","2016-12-02","1","Middle Water","0.3","0.1","0.5","80","5.7","580","1200","0.12","0.049","0.016","8","<0.2","31.1","2.3","1.2","6","23.3","0.27","0.47","0.64","0.05","5.7","0.004","1"
"Victoria Harbour","VM14","2016-12-02","1","Bottom Water","0.2","0.094","0.7","82","5.8","470","1200","0.12","0.049","0.014","8","<0.2","31.1","2.3","1.2","6.5","23.2","0.26","0.47","0.64","0.05","6.1","0.004","1"
"Victoria Harbour","VM15","2016-01-07","1","Surface Water","0.6","0.27","1.5","78","5.8","2400","4200","0.22","0.029","0.046","7.4","0.3","31.5","5","1.2","1.5","20.1","0.52","0.47","0.72","0.06","2.6","0.002","<0.5"
"Victoria Harbour","VM15","2016-01-07","1","Middle Water","0.7","0.27","1.7","78","5.9","1800","3900","0.21","0.029","0.014","7.4","<0.2","31.5","5","1.2","2","20.1","0.51","0.59","0.83","0.07","2.7","0.002","0.7"
"Victoria Harbour","VM15","2016-01-07","1","Bottom Water","0.6","0.25","1.6","78","5.8","800","2100","0.22","0.029","0.04","7.5","<0.2","31.5","5","1.2","2.6","20.1","0.5","0.88","1.13","0.09","3.3","0.002","0.6"
"Victoria Harbour","VM15","2016-02-12","1","Surface Water","0.8","0.22","2","84","6.8","850","1100","0.18","0.024","0.025","7.6","1","30.8","2.5","1","4.7","16.2","0.42","0.36","0.56","0.05","5.3","0.002","0.8"
"Victoria Harbour","VM15","2016-02-12","1","Middle Water","0.8","0.21","1.4","88","7.2","970","1400","0.18","0.023","0.026","7.6","1","30.7","2.5","1","21","16.1","0.41","0.4","0.6","0.04","6.2","0.002","3.7"
"Victoria Harbour","VM15","2016-02-12","1","Bottom Water","0.9","0.21","1.6","87","7.1","1200","1700","0.18","0.023","0.026","7.6","0.9","30.8","2.5","1","7.8","16.2","0.41","0.39","0.59","0.06","5.7","0.002","1.6"
"Victoria Harbour","VM15","2016-03-11","1","Surface Water","1.4","0.15","2.9","80","6.4","1000","2600","0.11","0.011","0.005","8.2","1.4","30.9","3.7","0.81","1.8","17.2","0.27","0.8","0.92","0.04","1.6","0.006","0.9"
"Victoria Harbour","VM15","2016-03-11","1","Middle Water","1","0.15","2.6","97","7.8","1800","3000","0.11","0.011","0.005","8.2","1.6","31","3.7","0.83","2","17.2","0.27","0.48","0.6","0.03","1.6","0.006","0.8"
"Victoria Harbour","VM15","2016-03-11","1","Bottom Water","0.8","0.13","4.4","95","7.6","1400","2500","0.1","0.01","0.005","8.2","2.8","31.1","3.7","0.85","2","17.3","0.24","0.32","0.43","0.02","2","0.005","1.1"
"Victoria Harbour","VM15","2016-04-07","1","Surface Water","1.4","0.24","0.8","91","7","550","1500","0.12","0.013","0.014","7.8","0.7","30.9","2.5","0.7","10","19.1","0.37","0.72","0.85","0.04","11.6","0.005","1.8"
"Victoria Harbour","VM15","2016-04-07","1","Middle Water","1.2","0.22","0.7","90","7","550","1000","0.11","0.014","0.014","7.9","<0.2","31","2.5","0.7","9.5","19","0.34","0.57","0.69","0.03","2.9","0.005","1.8"
"Victoria Harbour","VM15","2016-04-07","1","Bottom Water","1.1","0.2","0.2","91","7","460","740","0.11","0.013","0.015","7.9","1","31.3","2.5","0.7","15","18.9","0.32","0.84","0.96","0.04","4.5","0.004","2.8"
"Victoria Harbour","VM15","2016-05-06","1","Surface Water","0.8","0.26","0.4","74","5.3","12","30","0.18","0.022","0.025","7.9","<0.2","29.4","2.2","1.5","3.8","24.1","0.46","0.83","1.03","0.09","2.6","0.009","0.7"
"Victoria Harbour","VM15","2016-05-06","1","Middle Water","0.9","0.27","0.5","73","5.2","100","430","0.14","0.019","0.025","7.9","0.3","29.9","2.2","1.2","2.8","23.6","0.43","0.55","0.71","0.06","2.1","0.009","0.6"
"Victoria Harbour","VM15","2016-05-06","1","Bottom Water","0.6","0.21","0.4","72","5.2","120","190","0.12","0.018","0.026","7.9","<0.2","30.6","2.2","1.1","7.9","23.4","0.35","0.55","0.69","0.04","3","0.007","1.3"
"Victoria Harbour","VM15","2016-06-08","1","Surface Water","0.7","0.13","6.4","68","4.6","210","660","0.28","0.057","0.023","8","2.8","28.3","4","1","1.4","27","0.47","0.41","0.75","0.11","2.6","0.007","0.5"
"Victoria Harbour","VM15","2016-06-08","1","Middle Water","0.7","0.12","5.3","69","4.7","380","620","0.2","0.049","0.019","8","0.7","29.1","4","0.7","1.1","26.6","0.37","0.73","0.98","0.04","1","0.006","0.7"
"Victoria Harbour","VM15","2016-06-08","1","Bottom Water","0.5","0.089","4.3","64","4.4","340","690","0.14","0.04","0.016","8","0.3","30.5","4","0.47","1.2","26.1","0.27","0.73","0.91","0.04","1.1","0.004","<0.5"
"Victoria Harbour","VM15","2016-07-07","1","Surface Water","2","0.13","3.2","61","4.2","69","120","0.4","0.026","0.026","7.4","<0.2","25.3","2.5","2","2","26.6","0.56","0.2","0.63","0.07","1.1","0.002","1"
"Victoria Harbour","VM15","2016-07-07","1","Middle Water","2","0.13","5.9","65","4.5","400","1300","0.35","0.025","0.026","7.4","0.8","25.9","2.5","1.9","2.2","26.2","0.51","0.61","0.99","0.14","1.1","0.002","1.1"
"Victoria Harbour","VM15","2016-07-07","1","Bottom Water","1.7","0.092","3.5","51","3.6","400","1500","0.27","0.017","0.024","7.3","0.4","30.1","2.5","1.8","3.4","24.5","0.38","0.23","0.52","0.06","2.8","<0.001","1"
"Victoria Harbour","VM15","2016-08-05","1","Surface Water","0.6","0.2","0.8","86","6","150","850","0.16","0.027","0.032","7.8","0.2","31","3.5","1.7","2.5","24.7","0.39","0.37","0.56","0.06","5.9","0.005","0.8"
"Victoria Harbour","VM15","2016-08-05","1","Middle Water","0.7","0.19","0.4","53","3.7","440","1300","0.17","0.026","0.033","7.8","1.1","31.3","3.5","1.7","3.1","24.6","0.39","0.48","0.68","0.04","3.5","0.005","0.9"
"Victoria Harbour","VM15","2016-08-05","1","Bottom Water","0.6","0.14","0.6","51","3.6","390","1500","0.13","0.022","0.029","7.8","1.6","32.1","3.5","1.5","9.5","24.1","0.29","0.63","0.78","0.05","7","0.004","1.4"
"Victoria Harbour","VM15","2016-09-07","1","Surface Water","0.3","0.22","0.6","75","5.3","2300","7600","0.22","0.056","0.039","7.7","0.6","30.3","2.5","2.4","5.6","27.1","0.5","0.63","0.91","0.11","12.4","0.006","1.1"
"Victoria Harbour","VM15","2016-09-07","1","Middle Water","0.4","0.22","0.3","46","3.4","2400","8100","0.22","0.055","0.04","7.7","1.2","30.3","2.5","2.4","9.9","27.1","0.5","0.38","0.66","0.08","4.6","0.006","1.5"
"Victoria Harbour","VM15","2016-09-07","1","Bottom Water","0.4","0.23","0.6","50","3.5","1900","7500","0.22","0.058","0.045","7.7","0.2","30.4","2.5","2.5","9.9","27.1","0.51","0.47","0.75","0.06","5.3","0.006","1.5"
"Victoria Harbour","VM15","2016-10-06","1","Surface Water","0.4","0.21","1","65","4.2","130","400","0.13","0.04","0.034","7.8","0.8","31.6","2.5","1.5","5.2","28.5","0.38","0.5","0.67","0.05","6","0.007","1.2"
"Victoria Harbour","VM15","2016-10-06","1","Middle Water","0.5","0.21","1.8","61","4","1300","3000","0.13","0.039","0.029","7.8","<0.2","31.6","2.5","1.5","6.8","28.4","0.38","0.26","0.43","0.05","5.6","0.007","1.4"
"Victoria Harbour","VM15","2016-10-06","1","Bottom Water","0.5","0.2","1.2","66","4.3","2000","5500","0.12","0.038","0.032","7.8","1","31.6","2.5","1.5","8.8","28.3","0.36","0.34","0.5","0.04","6.2","0.007","1.6"
"Victoria Harbour","VM15","2016-11-04","1","Surface Water","0.2","0.12","1.5","77","5.2","40","160","0.14","0.029","0.027","7.8","1.1","30.8","2","0.7","5.8","26.1","0.29","0.42","0.59","0.04","182.1","0.004","1.2"
"Victoria Harbour","VM15","2016-11-04","1","Middle Water","0.2","0.11","1.6","83","5.6","40","120","0.14","0.027","0.029","7.8","1.4","31.1","2","0.69","8.5","26.3","0.28","0.3","0.47","0.05","167.5","0.004","1.4"
"Victoria Harbour","VM15","2016-11-04","1","Bottom Water","0.3","0.12","1.4","84","5.7","300","520","0.13","0.027","0.029","7.8","1.2","31.1","2","0.69","16","26.3","0.28","0.34","0.5","0.04","109.7","0.004","2.5"
"Victoria Harbour","VM15","2016-12-02","1","Surface Water","0.3","0.079","1.3","76","5.5","960","2500","0.14","0.056","0.022","8","<0.2","30.9","2.6","1.2","4.7","22.8","0.28","0.44","0.64","0.05","5.1","0.003","0.9"
"Victoria Harbour","VM15","2016-12-02","1","Middle Water","0.3","0.081","1.4","80","5.8","1500","4200","0.13","0.055","0.02","8","<0.2","31","2.6","1.2","4.8","23.1","0.27","0.4","0.59","0.05","5.4","0.003","1.7"
"Victoria Harbour","VM15","2016-12-02","1","Bottom Water","0.3","0.079","0.7","82","5.8","1900","5000","0.12","0.056","0.006","8","0.5","31","2.6","1.2","6.3","23.1","0.26","0.6","0.78","0.06","6.9","0.003","1.2"
"Victoria Harbour","VM2","2016-01-06","1","Surface Water","0.5","0.1","0.8","80","6.1","790","1200","0.19","0.025","0.035","7.6","0.5","31.5","4","1.1","0.7","19.8","0.32","0.3","0.52","0.06","2.5","0.001","<0.5"
"Victoria Harbour","VM2","2016-01-06","1","Middle Water","0.5","0.11","0.9","89","6.7","450","1200","0.19","0.026","0.03","7.6","0.3","31.5","4","1.1","<0.5","19.8","0.33","0.27","0.49","0.06","2.4","0.001","<0.5"
"Victoria Harbour","VM2","2016-01-06","1","Bottom Water","0.4","0.084","1","92","7","360","760","0.17","0.023","0.029","7.6","<0.2","31.8","4","1.1","0.6","19.6","0.28","0.25","0.44","0.05","2.3","<0.001","<0.5"
"Victoria Harbour","VM2","2016-02-11","1","Surface Water","0.9","0.063","1.8","96","7.9","120","160","0.16","0.022","0.012","7.6","0.6","30.9","3","0.95","2","15.6","0.25","0.15","0.33","0.03","3.5","<0.001","0.8"
"Victoria Harbour","VM2","2016-02-11","1","Middle Water","1","0.067","1.8","98","8.1","110","160","0.16","0.024","0.012","7.6","0.6","30.9","3","0.99","3","15.6","0.25","0.16","0.34","0.03","3.2","<0.001","1.3"
"Victoria Harbour","VM2","2016-02-11","1","Bottom Water","0.8","0.067","1.7","98","8.1","83","100","0.15","0.023","0.01","7.6","0.7","30.9","3","1","3.6","15.6","0.24","0.21","0.38","0.03","4.2","<0.001","0.9"
"Victoria Harbour","VM2","2016-03-10","1","Surface Water","2.7","0.11","15","79","6.3","110","210","0.07","0.006","0.005","8.2","4.7","31.5","3.2","0.76","2.4","17.2","0.19","0.45","0.53","0.06","1.1","0.004","1.4"
"Victoria Harbour","VM2","2016-03-10","1","Middle Water","1.4","0.089","4.3","103","8.2","100","230","0.058","0.006","0.006","8.2","1.8","31.7","3.2","0.75","1.7","17.4","0.15","0.36","0.42","0.03","1","0.003","0.8"
"Victoria Harbour","VM2","2016-03-10","1","Bottom Water","1.3","0.094","7.3","104","8.3","110","180","0.069","0.008","0.005","8.2","2.6","31.7","3.2","0.75","1.2","17.4","0.17","0.3","0.38","0.03","1.2","0.004","0.8"
"Victoria Harbour","VM2","2016-04-08","1","Surface Water","1.3","0.17","1.3","93","7.1","330","470","0.097","0.011","0.009","7.9","0.9","31.6","2","0.71","10","19.1","0.28","0.73","0.84","0.04","2.1","0.004","1.9"
"Victoria Harbour","VM2","2016-04-08","1","Middle Water","1.3","0.17","0.6","95","7.3","90","130","0.087","0.011","0.009","8","2.3","31.7","2","0.71","9","19.1","0.27","0.61","0.71","0.03","2.1","0.004","1.3"
