"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Tolo Harbour and Channel","TM6","2014-11-21","1","Middle Water","2.6","0.007","14","124","8.7","<1","13","0.007","<0.002","0.005","8.3","1.1","32.8","2","0.06","2.4","23.7","0.02","0.27","0.28","<0.02","0.9","<0.001","1.4"
"Tolo Harbour and Channel","TM6","2014-11-21","1","Bottom Water","1.9","0.019","13","80","5.6","1","15","0.013","0.004","0.005","8.1","1","33.2","2","0.19","1.4","23.9","0.04","0.31","0.33","0.02","0.8","<0.001","0.8"
"Tolo Harbour and Channel","TM6","2014-12-11","1","Surface Water","1.4","0.048","6.5","74","5.5","7","32","0.026","0.003","0.006","7.9","<0.2","32.5","4","0.64","16","20.9","0.08","0.32","0.35","<0.02","1.8","0.001","3"
"Tolo Harbour and Channel","TM6","2014-12-11","1","Middle Water","1","0.048","7.2","98","7.2","4","26","0.027","0.004","0.005","7.9","1.3","32.5","4","0.64","2.8","20.9","0.08","0.29","0.32","<0.02","1.4","0.001","0.9"
"Tolo Harbour and Channel","TM6","2014-12-11","1","Bottom Water","0.2","0.063","3.1","82","6","<1","1","0.015","0.003","0.006","7.9","2","33","4","0.73","12","21.3","0.08","0.29","0.31","<0.02","1.9","0.002","2"
"Tolo Harbour and Channel","TM7","2014-01-22","1","Surface Water","0.7","0.01","2.4","83","6.7","<1","<1","<0.002","0.002","0.006","8.3","1.1","32.8","2.6","0.42","1","16.1","0.01","0.15","0.15","<0.02","1.6","<0.001","0.8"
"Tolo Harbour and Channel","TM7","2014-01-22","1","Middle Water","0.9","0.013","1.9","102","8.2","<1","<1","0.004","<0.002","0.006","8.3","1","32.8","2.6","0.42","1","16","0.02","0.18","0.19","<0.02","2","<0.001","0.6"
"Tolo Harbour and Channel","TM7","2014-01-22","1","Bottom Water","0.8","0.014","1.8","102","8.3","<1","<1","0.003","0.002","0.005","8.3","1","32.9","2.6","0.41","1.3","15.8","0.02","0.14","0.15","<0.02","1.7","<0.001","1.3"
"Tolo Harbour and Channel","TM7","2014-02-17","1","Surface Water","1.2","0.032","4.8","97","7.9","1","8","0.017","0.003","0.005","8","1.5","32.6","2.6","1.1","1.3","15.6","0.05","0.22","0.24","0.02","0.5","<0.001","1"
"Tolo Harbour and Channel","TM7","2014-02-17","1","Middle Water","1.2","0.026","3.2","99","8.1","2","17","0.02","<0.002","0.005","8","1.1","32.6","2.6","1.1","1.3","15.5","0.05","0.22","0.24","<0.02","0.4","<0.001","0.7"
"Tolo Harbour and Channel","TM7","2014-02-17","1","Bottom Water","0.5","0.034","1.1","96","7.8","<1","<1","0.019","0.002","0.007","8","0.7","32.7","2.6","1.1","1.5","15.5","0.06","0.17","0.19","<0.02","0.6","<0.001","0.6"
"Tolo Harbour and Channel","TM7","2014-03-26","1","Surface Water","1.5","<0.005","1.8","79","6","<1","1","<0.002","<0.002","0.005","8.1","1.9","32.3","3","0.44","1.5","20.1","<0.01","0.16","0.16","<0.02","0.4","<0.001","0.9"
"Tolo Harbour and Channel","TM7","2014-03-26","1","Middle Water","0.9","<0.005","2.1","120","9.4","<1","<1","<0.002","<0.002","0.006","8.1","<0.2","32.8","3","0.26","1","17.9","<0.01","0.12","0.12","0.02","0.3","<0.001","0.9"
"Tolo Harbour and Channel","TM7","2014-03-26","1","Bottom Water","1.2","0.011","3","120","9.5","<1","<1","0.003","<0.002","0.006","8.1","1.1","32.9","3","0.22","1.8","17.1","0.02","0.21","0.22","<0.02","0.4","<0.001","1.7"
"Tolo Harbour and Channel","TM7","2014-04-07","1","Surface Water","2.9","0.023","14","109","8.4","6","76","0.031","0.002","0.005","8.3","4.5","28.1","3","1.1","5.2","19.8","0.06","0.42","0.45","0.04","0.8","0.001","4.2"
"Tolo Harbour and Channel","TM7","2014-04-07","1","Middle Water","0.4","0.014","1.3","132","10.1","<1","2","0.007","<0.002","0.005","8.2","1.1","30.9","3","0.89","0.7","19.5","0.02","0.13","0.14","<0.02","0.2","<0.001","0.6"
"Tolo Harbour and Channel","TM7","2014-04-07","1","Bottom Water","<0.1","0.031","<0.2","82","6.3","6","13","0.003","0.003","0.006","7.9","1.7","32.2","3","1.2","0.9","18.8","0.04","0.19","0.2","<0.02","0.5","<0.001","0.5"
"Tolo Harbour and Channel","TM7","2014-05-26","1","Surface Water","2.9","<0.005","12","147","10","3","24","<0.002","<0.002","0.006","8.6","6.4","23.2","2","0.57","4","28.4","<0.01","0.42","0.42","0.04","2.1","<0.001","2.8"
"Tolo Harbour and Channel","TM7","2014-05-26","1","Middle Water","1.7","0.024","2","81","5.7","<1","11","0.006","<0.002","0.005","8.4","1.9","29.8","2","0.57","1.1","24.9","0.03","0.31","0.32","0.04","0.7","0.002","1"
"Tolo Harbour and Channel","TM7","2014-05-26","1","Bottom Water","0.3","0.094","1","5","0.3","<1","11","0.013","0.086","0.028","8","<0.2","32.2","2","2.4","1.7","22.4","0.19","0.26","0.36","0.05","1.4","0.004","1"
"Tolo Harbour and Channel","TM7","2014-06-20","1","Surface Water","0.8","0.025","0.8","85","5.5","<1","<1","0.009","<0.002","0.003","8.2","<0.2","30.2","4","0.39","0.8","29.1","0.04","0.19","0.2","<0.02","0.4","0.002","0.8"
"Tolo Harbour and Channel","TM7","2014-06-20","1","Middle Water","0.9","0.031","0.3","81","5.3","<1","<1","0.013","0.002","0.003","8.1","<0.2","30.8","4","0.45","<0.5","28.4","0.05","0.17","0.19","0.02","0.4","0.002","<0.5"
"Tolo Harbour and Channel","TM7","2014-06-20","1","Bottom Water","0.3","0.053","0.3","58","3.8","<1","<1","0.022","0.008","0.004","8","<0.2","31.3","4","0.73","<0.5","27.7","0.08","0.19","0.22","<0.02","0.5","0.003","<0.5"
"Tolo Harbour and Channel","TM7","2014-07-21","1","Surface Water","0.9","0.013","0.3","99","6.4","<1","<1","0.037","<0.002","0.002","8","0.2","30.1","4.2","<0.05","1.5","29.3","0.05","0.17","0.21","<0.02","1.1","<0.001","1.1"
"Tolo Harbour and Channel","TM7","2014-07-21","1","Middle Water","1.5","0.024","2","99","6.4","<1","1","0.011","<0.002","0.006","8","0.8","30.2","4.2","0.05","2.3","29.1","0.04","0.22","0.23","0.02","0.4","0.001","1.8"
"Tolo Harbour and Channel","TM7","2014-07-21","1","Bottom Water","0.9","0.008","3.7","111","7.2","<1","21","0.014","<0.002","0.003","7.9","0.7","30.5","4.2","0.05","1.8","28.8","0.02","0.22","0.24","<0.02","0.3","<0.001","1.7"
"Tolo Harbour and Channel","TM7","2014-08-06","1","Surface Water","2","0.011","1.9","61","3.9","1","26","<0.002","<0.002","0.003","8","3.4","29.4","2.8","0.59","2.5","29.6","0.02","0.15","0.15","<0.02","1.7","<0.001","2"
"Tolo Harbour and Channel","TM7","2014-08-06","1","Middle Water","0.5","0.036","1.8","83","5.4","1","3","0.009","0.006","0.016","7.8","1.1","32.1","2.8","1.9","0.8","27.9","0.05","0.14","0.16","0.03","0.5","0.001","0.8"
"Tolo Harbour and Channel","TM7","2014-08-06","1","Bottom Water","0.5","0.12","1.8","7","0.5","<1","3","0.007","0.01","0.049","7.5","0.8","33.8","2.8","2.9","2","23.8","0.14","0.25","0.27","0.07","1","0.002","1.4"
"Tolo Harbour and Channel","TM7","2014-09-19","1","Surface Water","1.3","0.012","8.7","65","4.1","1","110","<0.002","<0.002","0.005","7.9","<0.2","31.1","4.5","1.5","1","30","0.02","0.16","0.16","<0.02","0.4","<0.001","1"
"Tolo Harbour and Channel","TM7","2014-09-19","1","Middle Water","0.5","0.016","0.7","90","5.7","<1","8","0.006","0.002","0.007","7.7","0.5","31.3","4.5","1.6","0.7","29.8","0.02","0.15","0.16","<0.02","0.5","<0.001","0.7"
"Tolo Harbour and Channel","TM7","2014-09-19","1","Bottom Water","0.3","0.036","0.6","79","5.1","<1","2","0.008","0.01","0.01","7.7","0.2","32.4","4.5","1.2","0.7","29.2","0.05","0.19","0.21","0.02","0.2","<0.001","<0.5"
"Tolo Harbour and Channel","TM7","2014-10-27","1","Surface Water","0.4","0.008","4.6","102","6.7","<1","23","<0.002","0.002","0.006","8.1","1.5","32.5","2","0.08","1.4","27.4","0.01","0.25","0.25","<0.02","0.6","<0.001","0.6"
"Tolo Harbour and Channel","TM7","2014-10-27","1","Middle Water","0.5","0.016","3.4","87","5.7","<1","52","0.003","0.003","0.005","8.1","<0.2","32.8","2","0.15","2","27.3","0.02","0.17","0.18","<0.02","1.1","<0.001","0.7"
"Tolo Harbour and Channel","TM7","2014-10-27","1","Bottom Water","0.4","0.029","2.6","84","5.6","<1","21","0.005","0.005","0.005","8.1","1.3","33.1","2","0.33","2","27.3","0.04","0.23","0.24","<0.02","1.2","0.002","0.5"
"Tolo Harbour and Channel","TM7","2014-11-21","1","Surface Water","2.5","<0.005","10","125","8.8","<1","3","0.009","<0.002","0.005","8.3","0.3","32.8","1.8","0.06","1.5","23.8","0.02","0.25","0.26","<0.02","0.8","<0.001","1.2"
"Tolo Harbour and Channel","TM7","2014-11-21","1","Middle Water","2.4","<0.005","10","122","8.5","<1","7","0.006","<0.002","0.005","8.2","1.2","32.9","1.8","0.06","2","23.7","0.01","0.26","0.27","<0.02","0.7","<0.001","1.3"
"Tolo Harbour and Channel","TM7","2014-11-21","1","Bottom Water","1.8","0.015","8.8","81","5.6","<1","6","0.008","0.003","0.005","8.1","2.3","33.2","1.8","0.15","1.7","23.9","0.03","0.3","0.31","<0.02","0.8","<0.001","0.9"
"Tolo Harbour and Channel","TM7","2014-12-11","1","Surface Water","0.6","0.053","5.2","73","5.4","<1","6","0.019","0.002","0.006","7.9","0.5","32.9","3","0.66","15","21.1","0.07","0.28","0.3","<0.02","2.2","0.001","2.8"
"Tolo Harbour and Channel","TM7","2014-12-11","1","Middle Water","0.3","0.051","4.1","90","6.6","<1","3","0.018","0.003","0.005","7.9","1.1","32.9","3","0.7","3.6","21.1","0.07","0.29","0.31","<0.02","2.5","0.001","0.9"
"Tolo Harbour and Channel","TM7","2014-12-11","1","Bottom Water","0.4","0.052","4.4","87","6.4","<1","3","0.015","0.004","0.005","7.9","0.5","32.9","3","0.69","5.3","21.1","0.07","0.33","0.35","<0.02","3.9","0.001","1.4"
"Tolo Harbour and Channel","TM8","2014-01-22","1","Surface Water","0.9","0.02","1.5","80","6.5","<1","<1","<0.002","0.003","0.006","8.3","0.5","33","4","0.45","<0.5","15.9","0.03","0.18","0.19","<0.02","0.8","<0.001","<0.5"
"Tolo Harbour and Channel","TM8","2014-01-22","1","Middle Water","1.6","0.032","1.7","103","8.4","<1","<1","0.007","0.003","0.006","8.3","0.7","33","4","0.55","0.8","15.8","0.04","0.14","0.15","0.02","1.1","0.001","0.7"
"Tolo Harbour and Channel","TM8","2014-01-22","1","Bottom Water","0.7","0.024","2.3","103","8.3","<1","<1","0.008","0.003","0.006","8.3","0.7","33","4","0.59","1.3","15.7","0.04","0.14","0.15","<0.02","1.9","0.001","0.6"
"Tolo Harbour and Channel","TM8","2014-02-17","1","Surface Water","0.9","0.029","3.2","72","5.8","<1","<1","0.018","<0.002","0.005","8","1","32.7","3","1","1.1","15.8","0.05","0.18","0.2","<0.02","0.3","<0.001","0.8"
"Tolo Harbour and Channel","TM8","2014-02-17","1","Middle Water","0.6","0.028","1.3","98","8","<1","<1","0.024","0.006","0.005","8.1","0.8","32.8","3","0.72","<0.5","15.5","0.06","0.14","0.17","<0.02","0.3","<0.001","<0.5"
"Tolo Harbour and Channel","TM8","2014-02-17","1","Bottom Water","0.7","0.032","1.5","100","8.2","<1","<1","0.041","0.007","0.009","8.1","0.8","33","3","0.68","0.8","15.3","0.08","0.17","0.22","0.03","0.4","<0.001","<0.5"
"Tolo Harbour and Channel","TM8","2014-03-26","1","Surface Water","1.1","<0.005","1.3","65","4.9","<1","33","<0.002","<0.002","0.004","8.1","1.6","32.8","3.5","0.29","1","19.4","<0.01","0.21","0.21","0.03","0.3","<0.001","0.9"
"Tolo Harbour and Channel","TM8","2014-03-26","1","Middle Water","3.1","0.007","7","126","9.9","<1","<1","<0.002","<0.002","0.006","8.1","0.6","33","3.5","0.67","2.8","17.3","0.01","0.16","0.16","<0.02","0.4","<0.001","2.5"
"Tolo Harbour and Channel","TM8","2014-03-26","1","Bottom Water","0.9","0.018","0.4","102","8.1","<1","<1","0.003","0.002","0.005","8","2.2","33.1","3.5","1","1.6","16.8","0.02","0.19","0.2","<0.02","0.9","<0.001","1.4"
"Tolo Harbour and Channel","TM8","2014-04-07","1","Surface Water","2.8","0.008","11","103","7.9","<1","8","0.003","<0.002","0.003","8.3","2.7","30.7","3.5","0.86","1.3","19.6","0.01","0.28","0.29","0.03","0.5","<0.001","1.2"
"Tolo Harbour and Channel","TM8","2014-04-07","1","Middle Water","0.3","0.008","0.9","108","8.3","2","2","0.003","<0.002","0.006","8","<0.2","32.2","3.5","0.99","0.5","18.6","0.01","0.14","0.15","<0.02","0.2","<0.001","<0.5"
"Tolo Harbour and Channel","TM8","2014-04-07","1","Bottom Water","<0.1","0.051","<0.2","82","6.4","<1","<1","0.004","0.004","0.01","8","2.7","32.9","3.5","1.6","1.9","17.9","0.06","0.14","0.15","0.02","1.6","0.001","0.5"
"Tolo Harbour and Channel","TM8","2014-05-26","1","Surface Water","3","<0.005","8.4","134","9","<1","5","<0.002","<0.002","0.006","8.6","5","23.8","2","0.36","3.4","29.1","<0.01","0.36","0.36","0.03","1.6","0.001","2.3"
"Tolo Harbour and Channel","TM8","2014-05-26","1","Middle Water","1.2","0.008","3.4","52","3.7","<1","4","0.008","0.003","0.005","8.2","3.4","31.5","2","0.61","1.9","23.5","0.02","0.24","0.25","0.03","0.5","<0.001","1.4"
"Tolo Harbour and Channel","TM8","2014-05-26","1","Bottom Water","0.4","0.044","2.3","28","2","4","22","0.022","0.086","0.015","8","1.2","32.9","2","2.1","4.4","22.8","0.15","0.21","0.32","0.03","4.1","0.001","1.2"
"Tolo Harbour and Channel","TM8","2014-06-20","1","Surface Water","1","0.02","2.6","97","6.3","<1","<1","0.007","<0.002","0.003","8.2","<0.2","30","4.5","0.33","0.7","29.3","0.03","0.15","0.16","<0.02","0.4","0.002","0.5"
"Tolo Harbour and Channel","TM8","2014-06-20","1","Middle Water","0.6","0.051","0.4","54","3.6","<1","<1","0.017","0.005","0.004","8","<0.2","31.5","4.5","0.63","0.5","27.6","0.07","0.16","0.18","<0.02","0.5","0.003","<0.5"
"Tolo Harbour and Channel","TM8","2014-06-20","1","Bottom Water","0.6","0.1","<0.2","16","1.1","<1","4","0.031","0.027","0.025","7.8","0.8","32.1","4.5","1.9","1.7","26.2","0.16","0.21","0.27","0.04","2","0.003","0.6"
"Tolo Harbour and Channel","TM8","2014-07-21","1","Surface Water","0.9","0.019","0.5","95","6.2","<1","<1","0.032","0.002","0.002","7.9","0.5","30.1","5","0.05","1.8","29","0.05","0.16","0.19","<0.02","3.3","<0.001","1.4"
"Tolo Harbour and Channel","TM8","2014-07-21","1","Middle Water","1.2","0.027","2.7","81","5.3","<1","3","0.017","<0.002","0.01","7.9","1.3","30.4","5","0.06","1.8","28.6","0.05","0.21","0.23","0.02","0.3","0.001","1.5"
"Tolo Harbour and Channel","TM8","2014-07-21","1","Bottom Water","0.4","0.064","4.7","80","5.2","1","6","0.004","0.002","0.013","7.7","4.1","31.2","5","1.3","4","28.5","0.07","0.29","0.3","0.03","2.1","0.002","2.2"
"Tolo Harbour and Channel","TM8","2014-08-06","1","Surface Water","2","0.007","2.7","82","5.3","<1","15","0.002","<0.002","0.003","8","1","30.3","3","0.4","1.8","29.6","0.01","0.14","0.14","<0.02","0.7","<0.001","1.2"
"Tolo Harbour and Channel","TM8","2014-08-06","1","Middle Water","0.6","0.026","<0.2","30","2.1","<1","4","0.02","0.003","0.013","7.6","2.5","33.7","3","1.7","0.9","23.9","0.05","0.14","0.16","0.02","0.6","<0.001","0.9"
"Tolo Harbour and Channel","TM8","2014-08-06","1","Bottom Water","0.6","<0.005","0.7","6","0.5","1","5","0.17","0.01","0.038","7.5","<0.2","34.2","3","2.3","4.2","22.5","0.19","0.09","0.27","0.04","1.2","<0.001","1.3"
"Tolo Harbour and Channel","TM8","2014-09-19","1","Surface Water","3","0.031","14","68","4.3","<1","3","0.002","<0.002","0.005","7.9","<0.2","30.8","3.5","1.4","2.2","30.2","0.04","0.19","0.19","0.03","0.6","0.002","1.6"
"Tolo Harbour and Channel","TM8","2014-09-19","1","Middle Water","0.4","0.026","<0.2","86","5.5","<1","<1","0.008","0.005","0.01","7.7","0.3","32.4","3.5","0.96","0.7","29.3","0.04","0.18","0.19","<0.02","0.2","<0.001","0.6"
"Tolo Harbour and Channel","TM8","2014-09-19","1","Bottom Water","0.4","0.081","0.7","69","4.5","<1","210","0.008","0.018","0.019","7.7","<0.2","32.8","3.5","1.5","2.1","28.7","0.11","0.16","0.19","0.03","1.5","0.002","<0.5"
"Tolo Harbour and Channel","TM8","2014-10-27","1","Surface Water","0.2","0.011","0.7","87","5.7","<1","3","0.005","0.003","0.006","8.1","0.2","32.9","2.5","0.27","1.1","27.6","0.02","0.2","0.21","<0.02","0.6","<0.001","<0.5"
"Tolo Harbour and Channel","TM8","2014-10-27","1","Middle Water","0.2","0.021","2.4","89","5.9","<1","4","0.004","0.003","0.006","8.1","0.4","33.3","2.5","0.41","1.6","27.2","0.03","0.17","0.18","<0.02","1.1","0.001","0.6"
"Tolo Harbour and Channel","TM8","2014-10-27","1","Bottom Water","<0.1","0.023","1.7","91","6","<1","<1","<0.002","0.003","0.005","8.1","2.1","33.4","2.5","0.51","3","27.1","0.03","0.22","0.23","<0.02","3","0.001","0.5"
"Tolo Harbour and Channel","TM8","2014-11-21","1","Surface Water","1.8","<0.005","6.1","111","7.7","<1","1","0.01","<0.002","0.005","8.2","0.3","33.1","2.1","0.06","1.4","23.9","0.02","0.21","0.22","<0.02","0.4","<0.001","0.6"
"Tolo Harbour and Channel","TM8","2014-11-21","1","Middle Water","1.4","0.009","5.9","104","7.3","<1","<1","0.006","<0.002","0.006","8.2","1.1","33.2","2.1","0.08","1.4","23.7","0.02","0.26","0.27","<0.02","0.5","<0.001","0.9"
"Tolo Harbour and Channel","TM8","2014-11-21","1","Bottom Water","0.8","0.015","2.9","92","6.4","<1","<1","0.014","0.004","0.006","8.1","1","33.4","2.1","0.23","1.2","23.7","0.03","0.17","0.19","<0.02","1.7","<0.001","<0.5"
"Tolo Harbour and Channel","TM8","2014-12-11","1","Surface Water","0.4","0.032","2.9","60","4.4","<1","<1","0.011","0.002","0.006","8","<0.2","32.9","7","0.31","14","21","0.05","0.27","0.28","<0.02","1.2","0.001","2.6"
"Tolo Harbour and Channel","TM8","2014-12-11","1","Middle Water","0.4","0.031","2.1","98","7.2","<1","<1","0.012","0.002","0.005","8","0.4","33","7","0.26","2.5","21.1","0.05","0.2","0.21","<0.02","1","0.001","<0.5"
"Tolo Harbour and Channel","TM8","2014-12-11","1","Bottom Water","0.1","0.04","2.8","95","7","<1","<1","0.009","0.002","0.007","8","0.2","33","7","0.33","2.5","21.1","0.05","0.22","0.23","<0.02","1","0.001","0.6"
"Tolo Harbour and Channel","TT1","2014-01-22","1","Surface Water","1.7","0.039","2","65","5.3","65","410","0.008","<0.002","0.004","8.3","1.6","32.3","1.5","0.7","1.6","16","0.05","0.18","0.19","<0.02","2.6","0.002","0.8"
"Tolo Harbour and Channel","TT1","2014-01-22","1","Middle Water","1.6","0.038","5.7","80","6.4","49","86","0.009","<0.002","0.003","8.3","1.7","32.4","1.5","0.72","1","16.2","0.05","0.2","0.21","<0.02","2","0.002","0.7"
"Tolo Harbour and Channel","TT1","2014-01-22","1","Bottom Water","1.4","0.046","3.8","95","7.7","41","110","0.007","<0.002","0.005","8.3","2.9","32.5","1.5","0.72","1.4","16.1","0.06","0.17","0.18","0.03","2.2","0.002","1.4"
"Tolo Harbour and Channel","TT1","2014-03-26","1","Surface Water","1.6","0.043","2.1","63","4.7","9","18","0.02","<0.002","0.004","8","3.5","32.1","2.8","0.88","1.8","19.9","0.07","0.28","0.3","0.02","0.9","0.001","1.6"
"Tolo Harbour and Channel","TT1","2014-03-26","1","Bottom Water","1.6","0.026","6.2","116","8.8","15","20","0.014","<0.002","0.005","8","2.9","32.2","2.8","0.76","23","19.3","0.04","0.31","0.33","0.04","6.8","<0.001","4.4"
"Tolo Harbour and Channel","TT1","2014-05-26","1","Surface Water","3.1","0.01","17","150","10.4","18","180","0.005","<0.002","0.006","8.4","3","23.6","2","0.76","5.4","27.8","0.02","0.48","0.49","0.04","1.9","0.001","3.6"
"Tolo Harbour and Channel","TT1","2014-05-26","1","Middle Water","1.2","0.032","11","59","4.2","8","76","0.018","0.01","0.003","8.2","4.6","28.3","2","1.1","2.8","24.9","0.06","0.3","0.33","0.03","1.2","0.002","2"
"Tolo Harbour and Channel","TT1","2014-05-26","1","Bottom Water","2.4","0.024","20","26","1.9","12","72","0.011","0.006","0.006","8.1","4.2","30.2","2","1","2.7","23.7","0.04","0.29","0.31","0.03","1.2","0.001","2"
"Tolo Harbour and Channel","TT1","2014-07-21","1","Surface Water","1.8","<0.005","8.4","117","7.5","18","81","0.003","<0.002","0.002","8","1.2","29","3","<0.05","2.3","30.3","0.01","0.24","0.25","<0.02","1.3","<0.001","2"
"Tolo Harbour and Channel","TT1","2014-07-21","1","Bottom Water","1.4","<0.005","11","112","7.2","8","28","0.011","<0.002","0.004","7.9","0.3","30.2","3","0.09","3.2","29.8","0.02","0.28","0.29","0.02","0.9","<0.001","2.4"
"Tolo Harbour and Channel","TT1","2014-09-19","1","Surface Water","1.6","0.04","7.2","112","7.2","90","300","0.01","0.004","0.007","7.8","<0.2","29.4","2.5","1.9","2.2","30","0.05","0.28","0.29","0.03","1","0.002","1.2"
"Tolo Harbour and Channel","TT1","2014-09-19","1","Bottom Water","0.7","0.039","0.9","109","7","120","140","0.003","0.002","0.009","7.6","<0.2","31.2","2.5","2","2.4","29.7","0.04","0.22","0.23","0.02","1.4","<0.001","0.7"
"Tolo Harbour and Channel","TT1","2014-11-21","1","Surface Water","2.5","0.029","12","103","7.1","27","46","0.018","0.003","0.005","8.2","2.4","32.6","1.9","0.21","1.1","24.4","0.05","0.42","0.44","0.02","1.3","0.002","0.7"
"Tolo Harbour and Channel","TT1","2014-11-21","1","Middle Water","2.8","0.037","11","104","7.2","26","44","0.02","0.004","0.006","8.2","3.9","32.6","1.9","0.25","2.5","24.2","0.06","0.38","0.4","0.02","1.2","0.002","1.4"
"Tolo Harbour and Channel","TT1","2014-11-21","1","Bottom Water","2.4","0.042","10","98","6.8","31","46","0.021","0.004","0.005","8.1","3.6","32.6","1.9","0.23","1.5","24","0.07","0.34","0.37","<0.02","1.7","0.002","1.5"
"Victoria Harbour","VM1","2014-01-16","1","Surface Water","0.9","0.046","1.1","72","5.8","190","270","0.11","0.011","0.019","8.2","1.8","32.8","2.8","1.3","1.6","16.3","0.17","0.2","0.32","0.03","2.6","0.002","<0.5"
"Victoria Harbour","VM1","2014-01-16","1","Middle Water","0.9","0.038","0.9","102","8.2","80","160","0.12","0.011","0.017","8.2","2.4","32.8","2.8","1.3","1.8","16.3","0.17","0.19","0.32","0.03","3","0.001","0.5"
"Victoria Harbour","VM1","2014-01-16","1","Bottom Water","0.7","0.049","1.1","102","8.2","290","410","0.12","0.011","0.018","8.2","2.8","32.8","2.8","1.3","2.2","16.3","0.18","0.12","0.25","0.02","3.7","0.002","0.5"
"Victoria Harbour","VM1","2014-02-26","1","Surface Water","0.6","0.045","0.4","100","8","230","310","0.11","0.016","0.026","8.1","0.6","33.2","3.5","0.61","0.8","16.5","0.17","0.12","0.25","0.04","0.4","0.001","0.6"
"Victoria Harbour","VM1","2014-02-26","1","Middle Water","0.6","0.029","0.5","104","8.3","480","880","0.057","0.014","0.013","8.1","0.5","33.4","3.5","0.53","1","16.5","0.1","0.11","0.18","0.02","0.5","<0.001","0.5"
"Victoria Harbour","VM1","2014-02-26","1","Bottom Water","0.4","0.025","0.2","103","8.2","350","510","0.048","0.014","0.011","8.1","0.5","33.5","3.5","0.51","0.8","16.6","0.09","0.14","0.2","0.02","0.8","<0.001","0.5"
"Victoria Harbour","VM1","2014-03-10","1","Surface Water","0.4","0.026","0.5","64","5.2","50","71","0.1","0.016","0.01","7.8","0.5","33.1","3","0.82","2.6","16","0.14","0.23","0.35","0.02","1.9","<0.001","0.5"
"Victoria Harbour","VM1","2014-03-10","1","Middle Water","0.4","0.025","0.5","101","8.1","140","190","0.1","0.017","0.015","7.8","0.3","33.2","3","0.81","1.7","16.1","0.14","0.16","0.28","0.02","1.6","<0.001","<0.5"
"Victoria Harbour","VM1","2014-03-10","1","Bottom Water","0.5","0.025","0.5","101","8.2","230","260","0.1","0.019","0.016","7.9","0.3","33.2","3","0.82","2.3","16.1","0.14","0.14","0.26","0.02","1.6","<0.001","0.5"
"Victoria Harbour","VM1","2014-04-04","1","Surface Water","0.5","0.12","0.6","91","7","1800","2700","0.14","0.013","0.022","7.7","<0.2","32.1","2.8","0.8","2.1","19.1","0.27","0.25","0.4","0.03","2","0.002","<0.5"
"Victoria Harbour","VM1","2014-04-04","1","Middle Water","0.5","0.078","0.7","97","7.4","630","1100","0.086","0.009","0.016","7.9","0.3","32.6","2.8","0.69","3.4","19.1","0.17","0.16","0.26","0.03","2.1","0.002","0.7"
"Victoria Harbour","VM1","2014-04-04","1","Bottom Water","0.5","0.065","1.1","100","7.6","570","930","0.069","0.009","0.017","7.9","<0.2","32.7","2.8","0.66","4","19","0.14","0.2","0.28","0.02","2.5","0.002","0.7"
"Victoria Harbour","VM1","2014-05-09","1","Surface Water","0.5","0.13","0.4","80","5.7","4100","6300","0.15","0.011","0.035","8","0.3","30.1","2","0.79","2.2","23","0.29","0.28","0.44","0.05","2.4","0.005","0.7"
"Victoria Harbour","VM1","2014-05-09","1","Middle Water","0.4","0.054","0.7","83","5.9","160","250","0.051","0.004","0.016","8.1","0.5","33.1","2","0.53","2","23.2","0.11","0.19","0.25","0.02","2.3","0.002","0.6"
"Victoria Harbour","VM1","2014-05-09","1","Bottom Water","0.4","0.059","0.7","81","5.7","330","380","0.023","0.011","0.007","8.1","0.6","33.2","2","0.55","4.6","23.2","0.09","0.21","0.24","0.02","4.5","0.003","1.1"
"Victoria Harbour","VM1","2014-06-06","1","Surface Water","2.3","0.056","20","98","6.7","1100","3300","0.16","0.034","0.012","7.8","2.7","30.4","2","<0.05","2.3","26.3","0.25","0.35","0.54","0.04","1.6","0.002","1.4"
"Victoria Harbour","VM1","2014-06-06","1","Middle Water","1","0.046","3.6","54","3.8","1100","2600","0.088","0.021","0.014","7.9","<0.2","33.8","2","0.54","3.2","22.8","0.16","0.14","0.25","0.03","2.9","0.001","0.8"
"Victoria Harbour","VM1","2014-06-06","1","Bottom Water","0.6","0.02","0.9","57","4.1","130","360","0.064","0.015","0.013","7.9","2.8","34.1","2","0.93","5","22.3","0.1","0.12","0.2","0.03","2.4","<0.001","1"
