"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Victoria Harbour","VM1","2012-12-03","1","Middle Water","0.1","0.079","1","84","6","760","2300","0.12","0.033","0.026","7.6","<0.2","32.8","2","1","3.1","22.1","0.23","0.19","0.34","0.04","2.8","0.001","0.6"
"Victoria Harbour","VM1","2012-12-03","1","Bottom Water","0.2","0.06","1.3","88","6.3","620","1200","0.11","0.029","0.022","7.7","<0.2","32.9","2","0.95","4.1","22.1","0.2","0.21","0.35","0.03","3.6","0.001","0.7"
"Victoria Harbour","VM12","2012-01-26","1","Surface Water","0.3","0.15","0.8","87","7.1","300","490","0.23","0.016","0.031","7.9","0.5","31.2","2.4","1","5.4","16","0.4","0.26","0.51","0.05","4.2","0.003","0.7"
"Victoria Harbour","VM12","2012-01-26","1","Middle Water","0.3","0.15","1.4","87","7.1","320","470","0.22","0.015","0.029","7.9","<0.2","31.2","2.4","1","4.8","15.9","0.39","0.37","0.61","0.05","4","0.003","0.7"
"Victoria Harbour","VM12","2012-01-26","1","Bottom Water","0.4","0.16","1.4","87","7.1","360","450","0.22","0.014","0.03","7.9","<0.2","31.2","2.4","1","5.8","15.9","0.39","0.3","0.53","0.04","4.2","0.003","0.9"
"Victoria Harbour","VM12","2012-02-09","1","Surface Water","1","0.2","0.6","85","6.8","410","960","0.23","0.018","0.036","7.9","0.4","31.5","2.3","1.2","7.4","16.4","0.45","0.37","0.62","0.05","4.6","0.003","1"
"Victoria Harbour","VM12","2012-02-09","1","Middle Water","1","0.2","0.9","85","6.9","390","640","0.23","0.018","0.037","7.9","0.4","31.5","2.3","1.2","7.7","16.4","0.45","0.34","0.59","0.06","4.6","0.003","1.1"
"Victoria Harbour","VM12","2012-02-09","1","Bottom Water","0.9","0.2","1","85","6.9","400","730","0.23","0.017","0.036","7.9","0.4","31.5","2.3","1.2","7.9","16.4","0.45","0.35","0.6","0.05","4.8","0.003","1"
"Victoria Harbour","VM12","2012-03-01","1","Surface Water","0.9","0.24","0.4","102","8.3","100","140","0.3","0.022","0.044","7.9","<0.2","31.1","2.9","1.2","5","16.1","0.56","0.51","0.83","0.06","3.6","0.004","0.6"
"Victoria Harbour","VM12","2012-03-01","1","Middle Water","0.9","0.26","0.4","103","8.4","63","110","0.29","0.021","0.044","7.9","<0.2","31.1","2.9","1.2","5.6","16","0.57","0.47","0.78","0.07","3.7","0.005","0.7"
"Victoria Harbour","VM12","2012-03-01","1","Bottom Water","0.8","0.24","0.5","103","8.4","66","96","0.29","0.02","0.043","7.9","<0.2","31.1","2.9","1.2","5.2","16","0.55","0.5","0.81","0.06","3.7","0.004","0.7"
"Victoria Harbour","VM12","2012-04-12","1","Surface Water","0.4","0.28","1.4","100","7.4","130","290","0.26","0.028","0.023","7.5","0.5","30.3","2.4","0.99","10","21.3","0.57","0.46","0.75","0.05","6.7","0.003","1.4"
"Victoria Harbour","VM12","2012-04-12","1","Middle Water","0.3","0.3","1.3","98","7.3","280","570","0.24","0.028","0.034","7.5","<0.2","30.5","2.4","0.93","20","21.2","0.57","0.4","0.67","0.05","11.9","0.003","2.1"
"Victoria Harbour","VM12","2012-04-12","1","Bottom Water","0.4","0.16","0.5","99","7.3","300","500","0.23","0.027","0.036","7.5","1.1","30.5","2.4","0.94","18","21.2","0.42","0.48","0.74","0.05","11.2","0.002","1.4"
"Victoria Harbour","VM12","2012-05-04","1","Surface Water","0.8","0.17","3.8","104","7.4","420","990","0.72","0.066","0.02","7.6","<0.2","25.3","3.5","2.1","2","25.1","0.96","0.36","1.15","0.04","3.4","0.003","0.7"
"Victoria Harbour","VM12","2012-05-04","1","Middle Water","0.4","0.16","2.1","100","7.1","570","1200","0.6","0.057","0.02","7.6","0.6","26.8","3.5","2","2.3","24.7","0.82","0.3","0.96","0.03","2.2","0.003","0.8"
"Victoria Harbour","VM12","2012-05-04","1","Bottom Water","0.3","0.18","2.1","96","6.8","440","850","0.54","0.053","0.004","7.6","<0.2","29.3","3.5","1.9","3.3","24.3","0.77","0.36","0.95","0.05","3.4","0.003","0.8"
"Victoria Harbour","VM12","2012-06-01","1","Surface Water","0.3","0.24","0.9","89","6","170","450","0.2","0.023","0.028","7.6","<0.2","29.5","2.5","0.93","4.1","27.2","0.46","0.31","0.53","0.04","3.6","0.005","0.7"
"Victoria Harbour","VM12","2012-06-01","1","Middle Water","0.5","0.25","0.5","88","5.9","340","950","0.2","0.023","0.03","7.6","0.3","29.5","2.5","0.9","4.7","27.1","0.47","0.31","0.53","0.04","4","0.005","0.8"
"Victoria Harbour","VM12","2012-06-01","1","Bottom Water","0.3","0.25","0.4","87","5.9","360","970","0.18","0.021","0.031","7.6","0.3","29.8","2.5","0.86","5.6","27.1","0.45","0.38","0.58","0.04","3.8","0.005","0.8"
"Victoria Harbour","VM12","2012-07-04","1","Surface Water","0.2","0.1","0.9","84","5.7","300","740","0.52","0.066","0.028","7.4","1.2","25","2","2.7","8","27.5","0.69","0.23","0.82","0.04","111.5","0.001","1.1"
"Victoria Harbour","VM12","2012-07-04","1","Middle Water","0.2","0.12","0.6","80","5.5","570","1100","0.5","0.062","0.029","7.4","1.5","25.9","2","2.6","7.2","27.2","0.68","0.26","0.82","0.05","109.3","0.002","0.9"
"Victoria Harbour","VM12","2012-07-04","1","Bottom Water","0.2","0.12","0.7","79","5.4","690","900","0.4","0.056","0.027","7.4","1.6","27.2","2","2.1","7.1","27.1","0.58","0.27","0.73","0.05","107.2","0.002","1"
"Victoria Harbour","VM12","2012-08-03","1","Surface Water","0.5","0.18","3.6","60","4","770","2400","0.26","0.059","0.026","7.9","<0.2","28.7","1.8","1.8","1.8","27.5","0.5","0.41","0.73","0.05","2.7","0.007","0.5"
"Victoria Harbour","VM12","2012-08-03","1","Middle Water","0.5","0.21","2.9","65","4.4","570","2300","0.21","0.05","0.029","7.9","1","29.5","1.8","1.6","2.5","27.3","0.47","0.36","0.62","0.05","2.7","0.008","0.6"
"Victoria Harbour","VM12","2012-08-03","1","Bottom Water","0.5","0.2","4","66","4.4","1000","2600","0.18","0.044","0.027","7.9","3","30","1.8","1.4","30","27.3","0.42","0.35","0.57","0.05","12.4","0.008","3.1"
"Victoria Harbour","VM12","2012-09-06","1","Surface Water","0.3","0.16","0.6","62","4.1","80","500","0.35","0.093","0.034","7.8","<0.2","28","2","2","6","28.6","0.6","0.34","0.78","0.05","5.6","0.005","1"
"Victoria Harbour","VM12","2012-09-06","1","Middle Water","0.2","0.18","1","56","3.7","210","500","0.33","0.086","0.036","7.7","<0.2","28.3","2","2.1","7","28.2","0.6","0.44","0.86","0.05","7.1","0.006","1"
"Victoria Harbour","VM12","2012-09-06","1","Bottom Water","0.3","0.24","1.1","53","3.5","520","800","0.32","0.083","0.039","7.7","0.6","28.6","2","1.9","8.9","28.2","0.64","0.49","0.89","0.06","8.4","0.007","1.2"
"Victoria Harbour","VM12","2012-10-08","1","Surface Water","<0.1","0.18","1.8","73","4.8","440","1100","0.19","0.091","0.036","7.8","<0.2","31.1","3","1.8","9.2","27.9","0.46","0.38","0.66","0.05","6.1","0.007","1.2"
"Victoria Harbour","VM12","2012-10-08","1","Middle Water","<0.1","0.18","2.1","71","4.7","550","2600","0.19","0.087","0.048","7.8","<0.2","31.3","3","1.8","9.8","27.7","0.46","0.39","0.67","0.11","7","0.006","1"
"Victoria Harbour","VM12","2012-10-08","1","Bottom Water","<0.1","0.19","1.6","71","4.7","560","1600","0.17","0.081","0.037","7.8","0.2","31.4","3","1.7","11","27.7","0.44","0.36","0.61","0.06","7.9","0.007","1.6"
"Victoria Harbour","VM12","2012-11-05","1","Surface Water","0.6","0.13","0.9","76","5.2","630","1200","0.11","0.086","0.032","7.7","<0.2","32.1","2","1.2","9.4","25.5","0.33","0.33","0.53","0.05","7.7","0.003","1.3"
"Victoria Harbour","VM12","2012-11-05","1","Middle Water","<0.1","0.14","0.9","77","5.3","1500","3800","0.11","0.083","0.033","7.7","0.7","32.1","2","1.2","13","25.4","0.33","0.3","0.49","0.05","8.4","0.003","1.7"
"Victoria Harbour","VM12","2012-11-05","1","Bottom Water","<0.1","0.22","0.8","78","5.3","1200","2100","0.07","0.081","0.032","7.7","0.3","32.1","2","1.1","16","25.4","0.37","0.34","0.49","0.05","10.4","0.005","2"
"Victoria Harbour","VM12","2012-12-06","1","Surface Water","0.3","0.17","1.1","78","5.6","1800","4700","0.14","0.039","0.035","7.6","<0.2","32.5","2","1.2","6.9","21.8","0.35","0.37","0.55","0.06","7.3","0.002","1"
"Victoria Harbour","VM12","2012-12-06","1","Middle Water","0.4","0.17","<0.2","80","5.8","1800","4700","0.14","0.039","0.034","7.6","0.7","32.6","2","1.2","10","21.8","0.35","0.38","0.56","0.06","9.1","0.002","1.3"
"Victoria Harbour","VM12","2012-12-06","1","Bottom Water","0.3","0.15","0.8","81","5.9","2800","6200","0.13","0.038","0.031","7.6","0.4","32.7","2","1.1","8.7","21.8","0.32","0.29","0.46","0.05","7.8","0.002","1.1"
"Victoria Harbour","VM14","2012-01-26","1","Surface Water","0.3","0.15","0.7","87","7.1","470","750","0.24","0.015","0.031","7.9","0.6","31.1","2.5","0.93","5.4","16","0.41","0.31","0.57","0.05","4.4","0.003","0.7"
"Victoria Harbour","VM14","2012-01-26","1","Middle Water","0.3","0.15","0.9","87","7.1","520","780","0.24","0.017","0.032","7.9","0.5","31.1","2.5","0.94","6","16","0.41","0.34","0.6","0.04","4.6","0.003","0.8"
"Victoria Harbour","VM14","2012-01-26","1","Bottom Water","0.3","0.15","0.4","87","7.1","550","1000","0.24","0.016","0.031","7.9","0.7","31.1","2.5","0.95","5.7","16","0.41","0.27","0.53","0.05","5","0.003","0.9"
"Victoria Harbour","VM14","2012-02-09","1","Surface Water","1.1","0.17","1.1","87","7","200","270","0.23","0.022","0.033","7.9","<0.2","31.5","2.5","1.1","4.2","16.4","0.42","0.35","0.6","0.05","3.3","0.003","0.8"
"Victoria Harbour","VM14","2012-02-09","1","Middle Water","0.9","0.18","1.3","88","7.1","220","300","0.23","0.016","0.033","7.9","<0.2","31.5","2.5","1.1","4.5","16.4","0.43","0.33","0.58","0.05","2.8","0.003","0.6"
"Victoria Harbour","VM14","2012-02-09","1","Bottom Water","1","0.17","0.4","88","7.1","230","300","0.23","0.016","0.033","7.9","0.9","31.5","2.5","1.1","5","16.4","0.42","0.32","0.57","0.05","3","0.003","0.8"
"Victoria Harbour","VM14","2012-03-01","1","Surface Water","0.7","0.28","0.3","88","7.1","620","800","0.31","0.023","0.044","7.9","<0.2","31.1","2.4","1.2","6.2","16.3","0.61","0.49","0.82","0.06","4.4","0.005","0.7"
"Victoria Harbour","VM14","2012-03-01","1","Middle Water","0.2","0.24","0.5","100","8.1","2600","4000","0.31","0.023","0.045","7.9","<0.2","31","2.4","1.2","5.6","16.3","0.57","0.51","0.84","0.07","4.6","0.004","0.7"
"Victoria Harbour","VM14","2012-03-01","1","Bottom Water","0.3","0.24","0.4","99","8.1","1800","3300","0.3","0.023","0.045","7.9","<0.2","31","2.4","1.2","5.8","16.3","0.56","0.49","0.81","0.06","4.3","0.004","0.6"
"Victoria Harbour","VM14","2012-04-12","1","Surface Water","0.5","0.29","1.3","106","7.8","80","190","0.36","0.039","0.026","7.5","0.9","29.1","2.2","1.2","3.1","21.9","0.69","0.43","0.83","0.05","3.2","0.004","0.8"
"Victoria Harbour","VM14","2012-04-12","1","Middle Water","0.3","0.27","1.3","103","7.7","240","510","0.31","0.035","0.029","7.5","<0.2","29.7","2.2","1.1","3.6","21.4","0.62","0.38","0.73","0.04","3.8","0.003","0.7"
"Victoria Harbour","VM14","2012-04-12","1","Bottom Water","0.2","0.26","0.3","101","7.5","250","490","0.29","0.032","0.029","7.5","0.8","29.9","2.2","1.1","5","21.3","0.58","0.43","0.75","0.04","4.4","0.003","0.7"
"Victoria Harbour","VM14","2012-05-04","1","Surface Water","0.7","0.16","5.5","114","8.2","20","70","0.91","0.085","0.019","7.7","<0.2","22.8","3.5","2.7","2.7","25.7","1.16","0.38","1.38","0.04","2.9","0.004","1.6"
"Victoria Harbour","VM14","2012-05-04","1","Middle Water","1.2","0.15","3.7","114","8.2","61","180","0.87","0.081","0.019","7.7","0.2","23.3","3.5","2.7","1.7","25.6","1.1","0.38","1.33","0.04","1.7","0.003","0.7"
"Victoria Harbour","VM14","2012-05-04","1","Bottom Water","0.6","0.16","3.5","111","7.9","110","340","0.74","0.071","0.019","7.7","<0.2","24.5","3.5","2.4","2","25.3","0.97","0.33","1.14","0.04","2","0.003","0.8"
"Victoria Harbour","VM14","2012-06-01","1","Surface Water","0.6","0.21","0.8","99","6.6","60","110","0.2","0.022","0.023","7.6","0.5","29.5","2.5","0.84","2.7","27.2","0.43","0.29","0.51","0.03","4.7","0.005","0.6"
"Victoria Harbour","VM14","2012-06-01","1","Middle Water","0.2","0.21","1.2","100","6.8","30","73","0.2","0.024","0.023","7.6","<0.2","29.5","2.5","0.87","2.8","27.2","0.43","0.28","0.5","0.03","2.6","0.005","0.7"
"Victoria Harbour","VM14","2012-06-01","1","Bottom Water","<0.1","0.23","1.6","97","6.5","400","780","0.17","0.021","0.023","7.6","<0.2","29.8","2.5","0.78","6","27.1","0.42","0.27","0.46","0.03","4.3","0.005","0.9"
"Victoria Harbour","VM14","2012-07-04","1","Surface Water","0.4","0.072","1.9","91","6.4","150","340","0.85","0.083","0.031","7.4","1.4","20.4","2","4.6","6","28.1","1.01","0.23","1.16","0.05","102.9","0.001","0.9"
"Victoria Harbour","VM14","2012-07-04","1","Middle Water","0.3","0.074","1.8","90","6.3","510","820","0.76","0.08","0.031","7.4","2","21.5","2","3.9","7.6","28","0.91","0.23","1.07","0.05","103","0.001","1.1"
"Victoria Harbour","VM14","2012-07-04","1","Bottom Water","0.5","0.078","1.6","90","6.2","1200","2600","0.73","0.079","0.031","7.4","2","21.7","2","3.8","8.3","28","0.89","0.22","1.03","0.06","105.8","0.001","1.2"
"Victoria Harbour","VM14","2012-08-03","1","Surface Water","0.3","0.12","3.3","59","4","1100","4100","0.38","0.073","0.027","7.9","0.7","26.7","2.2","2.3","2.4","28","0.57","0.29","0.74","0.04","2.5","0.005","0.6"
"Victoria Harbour","VM14","2012-08-03","1","Middle Water","0.4","0.15","1.9","50","3.4","1600","4000","0.28","0.061","0.026","7.9","1.1","26.7","2.2","2","10","28","0.49","0.37","0.71","0.05","5.1","0.006","1.2"
"Victoria Harbour","VM14","2012-08-03","1","Bottom Water","0.6","0.14","2.4","49","3.3","1200","3800","0.3","0.065","0.026","7.9","1","26.7","2.2","2.1","4.7","27.9","0.51","0.28","0.65","0.05","11.3","0.006","0.9"
"Victoria Harbour","VM14","2012-09-06","1","Surface Water","0.3","0.093","1.2","65","4.3","160","440","0.42","0.12","0.031","7.8","<0.2","27.3","2.4","2.2","3.5","28.6","0.63","0.3","0.84","0.04","2.9","0.003","0.7"
"Victoria Harbour","VM14","2012-09-06","1","Middle Water","0.2","0.11","1.7","63","4.2","160","410","0.41","0.11","0.032","7.8","0.3","27.5","2.4","2.2","3.2","28.5","0.63","0.28","0.8","0.05","3.6","0.004","0.7"
"Victoria Harbour","VM14","2012-09-06","1","Bottom Water","0.3","0.13","0.9","60","4","390","700","0.38","0.1","0.032","7.8","0.3","27.8","2.4","2.1","5.9","28.4","0.61","0.28","0.76","0.06","5.2","0.004","0.9"
"Victoria Harbour","VM14","2012-10-08","1","Surface Water","0.1","0.088","0.9","74","4.9","90","460","0.2","0.1","0.032","7.9","0.3","31.1","3","1.8","5.7","27.8","0.39","0.28","0.58","0.04","4.6","0.003","1"
"Victoria Harbour","VM14","2012-10-08","1","Middle Water","0.3","0.083","0.9","78","5.2","150","520","0.2","0.1","0.031","7.9","0.4","31.1","3","1.8","4.8","27.8","0.38","0.31","0.61","0.04","4.9","0.003","0.9"
"Victoria Harbour","VM14","2012-10-08","1","Bottom Water","0.3","0.093","1.2","79","5.2","100","350","0.19","0.1","0.031","7.9","0.3","31.1","3","1.7","6.3","27.7","0.38","0.25","0.54","0.06","4.6","0.004","1.3"
"Victoria Harbour","VM14","2012-11-05","1","Surface Water","<0.1","0.11","0.7","73","5","640","1200","0.12","0.09","0.031","7.7","1.3","32","2","1.3","14","25.5","0.32","0.32","0.53","0.05","8.4","0.003","2.3"
"Victoria Harbour","VM14","2012-11-05","1","Middle Water","<0.1","0.11","0.7","77","5.3","500","1200","0.13","0.091","0.032","7.7","0.7","32","2","1.2","12","25.5","0.33","0.27","0.49","0.04","8.8","0.003","1.6"
"Victoria Harbour","VM14","2012-11-05","1","Bottom Water","<0.1","0.096","1","77","5.3","680","1300","0.12","0.083","0.03","7.7","0.3","32","2","1.1","14","25.4","0.3","0.28","0.48","0.05","9.8","0.002","2"
"Victoria Harbour","VM14","2012-12-06","1","Surface Water","0.3","0.17","0.6","77","5.6","5700","9600","0.16","0.041","0.035","7.6","<0.2","32.5","2","1.2","6.3","21.8","0.37","0.32","0.52","0.05","7.5","0.002","1.1"
"Victoria Harbour","VM14","2012-12-06","1","Middle Water","0.4","0.17","0.5","79","5.7","5100","8600","0.16","0.042","0.035","7.6","<0.2","32.5","2","1.2","7.7","21.8","0.37","0.28","0.48","0.05","6.7","0.002","1"
"Victoria Harbour","VM14","2012-12-06","1","Bottom Water","0.3","0.17","0.7","79","5.7","4900","8400","0.15","0.042","0.035","7.6","<0.2","32.5","2","1.2","6.7","21.8","0.36","0.39","0.58","0.05","6.8","0.002","0.8"
"Victoria Harbour","VM15","2012-01-04","1","Surface Water","0.9","0.23","1.8","79","6.2","660","1300","0.33","0.02","0.052","7.7","0.4","31","3.2","1.2","2.6","18.2","0.58","0.42","0.77","0.07","1.9","0.003","0.6"
"Victoria Harbour","VM15","2012-01-04","1","Middle Water","0.9","0.23","2","79","6.2","600","1300","0.33","0.019","0.051","7.7","0.6","31","3.2","1.2","2.3","18.2","0.58","0.42","0.77","0.07","1.6","0.003","0.5"
"Victoria Harbour","VM15","2012-01-04","1","Bottom Water","0.8","0.24","1.7","78","6.1","670","1100","0.33","0.021","0.052","7.7","0.8","31","3.2","1.3","4","18.2","0.59","0.47","0.82","0.07","2.7","0.003","0.7"
"Victoria Harbour","VM15","2012-02-01","1","Surface Water","0.4","0.2","0.6","79","6.4","320","400","0.25","0.024","0.044","7.8","<0.2","31.2","3","1.4","2.1","16.2","0.47","0.36","0.63","0.06","2","0.003","0.5"
"Victoria Harbour","VM15","2012-02-01","1","Middle Water","0.6","0.2","0.4","79","6.4","280","390","0.25","0.019","0.044","7.8","<0.2","31.2","3","1.4","2.5","16.2","0.47","0.41","0.68","0.06","2.1","0.003","0.5"
"Victoria Harbour","VM15","2012-02-01","1","Bottom Water","0.5","0.2","0.6","79","6.4","250","320","0.24","0.023","0.043","7.8","<0.2","31.2","3","1.4","3","16.2","0.46","0.4","0.66","0.06","2","0.003","0.6"
"Victoria Harbour","VM15","2012-03-08","1","Surface Water","1","0.15","0.4","81","6.5","560","1800","0.29","0.022","0.041","7.4","0.4","31","2.5","1.2","2.9","16.6","0.46","0.35","0.66","0.06","2.3","0.001","0.6"
"Victoria Harbour","VM15","2012-03-08","1","Middle Water","1.2","0.16","0.6","81","6.6","1700","3500","0.28","0.022","0.04","7.4","<0.2","31","2.5","1.2","2.7","16.5","0.46","0.35","0.65","0.05","2.7","0.001","0.6"
"Victoria Harbour","VM15","2012-03-08","1","Bottom Water","1.4","0.18","0.3","83","6.7","5500","13000","0.28","0.022","0.041","7.4","0.4","31.1","2.5","1.2","2.4","16.3","0.48","0.32","0.62","0.05","2.3","0.001","<0.5"
"Victoria Harbour","VM15","2012-04-13","1","Surface Water","0.8","0.35","2.4","109","8","39","110","0.26","0.029","0.036","7.6","<0.2","30.2","3","1","2.3","22.3","0.64","0.56","0.85","0.05","2.6","0.005","0.8"
"Victoria Harbour","VM15","2012-04-13","1","Middle Water","0.4","0.34","1.5","98","7.2","140","290","0.24","0.028","0.037","7.5","0.3","30.6","3","0.99","2.4","21.6","0.61","0.52","0.79","0.05","2.5","0.004","0.7"
"Victoria Harbour","VM15","2012-04-13","1","Bottom Water","0.2","0.32","0.8","95","7","130","250","0.22","0.024","0.038","7.5","0.3","30.7","3","0.96","3.3","21.5","0.56","0.44","0.68","0.06","2.8","0.004","0.6"
"Victoria Harbour","VM15","2012-05-02","1","Surface Water","0.6","0.24","1","99","7","180","270","0.78","0.068","0.009","7.6","0.2","25.9","4","2.5","0.8","25.3","1.09","0.44","1.29","0.05","21.5","0.004","<0.5"
"Victoria Harbour","VM15","2012-05-02","1","Middle Water","0.3","0.29","1.1","105","7.4","460","980","0.59","0.055","0.036","7.5","<0.2","26.2","4","2.3","1.2","25.1","0.94","0.49","1.14","0.06","1.4","0.004","<0.5"
"Victoria Harbour","VM15","2012-05-02","1","Bottom Water","0.2","0.28","0.6","75","5.3","860","2400","0.37","0.037","0.019","7.4","<0.2","30","4","1.8","3.3","24.1","0.69","0.4","0.81","0.06","2.6","0.003","0.7"
"Victoria Harbour","VM15","2012-06-06","1","Surface Water","0.1","0.24","2.6","93","6.2","230","440","0.17","0.021","0.028","7.6","<0.2","29.9","2.6","0.96","5.8","27.7","0.43","0.36","0.55","0.04","4","0.005","1.1"
"Victoria Harbour","VM15","2012-06-06","1","Middle Water","0.1","0.23","1.5","92","6.1","570","1600","0.16","0.02","0.027","7.6","1","30.2","2.6","0.97","4.1","27.5","0.41","0.34","0.52","0.04","2.6","0.005","0.7"
"Victoria Harbour","VM15","2012-06-06","1","Bottom Water","<0.1","0.2","0.9","89","5.9","2300","4500","0.12","0.014","0.026","7.6","0.8","30.7","2.6","0.84","7.4","27.4","0.33","0.31","0.44","0.05","4.4","0.004","1.3"
"Victoria Harbour","VM15","2012-07-05","1","Surface Water","0.6","0.17","1.1","81","5.5","1100","3600","0.42","0.056","0.032","7.4","2","26.5","2","2.3","5.5","27.4","0.65","0.37","0.85","0.05","12.8","0.002","1"
"Victoria Harbour","VM15","2012-07-05","1","Middle Water","0.8","0.13","1.2","79","5.4","630","1800","0.29","0.043","0.025","7.4","1.1","27.2","2","1.6","4.7","27.3","0.46","0.34","0.67","0.04","13","0.002","1"
"Victoria Harbour","VM15","2012-07-05","1","Bottom Water","0.6","0.17","1.3","77","5.2","340","700","0.41","0.057","0.032","7.4","1.3","28.5","2","2.1","6.3","27.1","0.64","0.33","0.8","0.05","10.1","0.002","1"
"Victoria Harbour","VM15","2012-08-01","1","Surface Water","0.7","0.26","3.6","70","4.7","140","560","0.18","0.031","0.035","7.8","1.3","29.3","2.4","1.9","1.2","27.7","0.47","0.5","0.71","0.04","1.6","0.009","1"
"Victoria Harbour","VM15","2012-08-01","1","Middle Water","0.6","0.23","4","62","4.2","1100","1900","0.18","0.032","0.034","7.8","<0.2","30","2.4","1.8","2.8","27.1","0.44","0.44","0.65","0.04","2.7","0.008","0.7"
"Victoria Harbour","VM15","2012-08-01","1","Bottom Water","0.4","0.19","1.5","57","3.9","900","2400","0.13","0.031","0.032","7.9","0.8","30.5","2.4","1.5","4.7","26.9","0.35","0.43","0.59","0.05","3.7","0.007","0.9"
"Victoria Harbour","VM15","2012-09-12","1","Surface Water","1.1","0.17","16","81","5.3","270","700","0.25","0.062","0.021","7.9","2.3","28.8","2","1","7.1","29","0.48","0.47","0.78","0.05","3.6","0.008","2.5"
"Victoria Harbour","VM15","2012-09-12","1","Middle Water","0.5","0.19","7","69","4.5","480","940","0.23","0.059","0.027","7.9","2.4","29","2","1.5","9.7","28.8","0.48","0.46","0.75","0.05","4.4","0.008","2.1"
"Victoria Harbour","VM15","2012-09-12","1","Bottom Water","0.6","0.12","6.4","65","4.3","590","1300","0.21","0.05","0.021","7.9","3.5","29.6","2","1.5","86","28.5","0.38","0.33","0.59","0.05","10.3","0.005","11"
"Victoria Harbour","VM15","2012-10-03","1","Surface Water","0.2","0.21","0.6","69","4.5","230","930","0.11","0.023","0.035","7.8","<0.2","31.8","2.4","1.6","7.5","27.9","0.34","0.38","0.51","0.05","5.2","0.007","1.6"
"Victoria Harbour","VM15","2012-10-03","1","Middle Water","0.3","0.22","0.5","69","4.5","740","1800","0.11","0.024","0.036","7.8","<0.2","31.8","2.4","1.6","7.7","27.8","0.35","0.43","0.56","0.05","6","0.007","1.4"
"Victoria Harbour","VM15","2012-10-03","1","Bottom Water","0.2","0.22","0.9","68","4.5","1100","2700","0.1","0.022","0.036","7.8","1","31.8","2.4","1.5","9","27.7","0.34","0.44","0.56","0.05","6.3","0.007","1.4"
"Victoria Harbour","VM15","2012-11-01","1","Surface Water","0.3","0.19","0.5","73","5","400","1000","0.11","0.052","0.039","7.7","<0.2","32.1","2.4","1.2","4.4","25.6","0.35","0.37","0.53","0.05","3.7","0.004","0.6"
"Victoria Harbour","VM15","2012-11-01","1","Middle Water","0.3","0.19","0.9","74","5.1","1600","2700","0.12","0.052","0.034","7.7","<0.2","32.1","2.4","1.2","4.5","25.5","0.36","0.42","0.59","0.05","4","0.004","0.8"
"Victoria Harbour","VM15","2012-11-01","1","Bottom Water","0.2","0.18","0.3","73","5","1100","2600","0.11","0.052","0.03","7.7","0.6","32.1","2.4","1.1","7","25.4","0.34","0.4","0.56","0.05","5.9","0.004","1.1"
"Victoria Harbour","VM15","2012-12-03","1","Surface Water","0.1","0.18","1.5","72","5.2","2300","5900","0.15","0.036","0.038","7.5","<0.2","32.6","2","1.2","5.2","22.3","0.37","0.3","0.49","0.05","4.7","0.002","0.8"
"Victoria Harbour","VM15","2012-12-03","1","Middle Water","0.1","0.18","1.4","74","5.3","1900","3300","0.15","0.036","0.039","7.5","<0.2","32.6","2","1.2","5.9","22.3","0.37","0.29","0.48","0.05","4.8","0.002","1"
"Victoria Harbour","VM15","2012-12-03","1","Bottom Water","0.1","0.17","1","74","5.3","2500","5900","0.15","0.034","0.038","7.5","<0.2","32.6","2","1.2","10","22.3","0.35","0.34","0.52","0.05","5.6","0.002","1.4"
"Victoria Harbour","VM2","2012-01-04","1","Surface Water","0.5","0.076","3.2","99","7.8","300","400","0.36","0.014","0.042","7.9","0.4","30.9","3.6","1.2","1.2","17.8","0.45","0.22","0.59","0.06","1.1","0.001","0.5"
"Victoria Harbour","VM2","2012-01-04","1","Middle Water","0.4","0.054","3.2","98","7.7","370","510","0.29","0.011","0.027","7.9","<0.2","31","3.6","1.2","1.9","17.8","0.36","0.19","0.49","0.04","1","0.001","0.7"
"Victoria Harbour","VM2","2012-01-04","1","Bottom Water","0.2","0.059","2","97","7.7","360","440","0.29","0.011","0.028","7.9","0.2","31","3.6","1.3","1.7","17.8","0.36","0.2","0.5","0.05","1.2","0.001","0.6"
"Victoria Harbour","VM2","2012-02-01","1","Surface Water","0.4","0.16","0.9","87","7.1","90","180","0.37","0.034","0.067","7.9","<0.2","31.3","3.8","1.4","1","16.4","0.56","0.3","0.7","0.08","1.2","0.003","<0.5"
