"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Victoria Harbour","VM2","2018-06-01","1","Middle Water","0.2","0.11","3.5","75","5","1400","3700","0.12","0.019","0.016","7.9","1.8","32","3","0.53","10","26.5","0.25","0.61","0.75","0.03","2.5","0.004","1.2"
"Victoria Harbour","VM2","2018-06-01","1","Bottom Water","0.1","0.1","3","73","4.9","730","1900","0.11","0.02","0.018","7.9","2.8","32.4","3","0.5","4.8","25.8","0.23","1","1.13","0.03","3.1","0.003","0.9"
"Victoria Harbour","VM2","2018-07-05","1","Surface Water","1.2","0.1","8.7","73","4.9","2100","5200","0.49","0.072","0.057","8","2.8","27.7","3","0.4","11","27.2","0.66","0.73","1.29","0.07","1.8","0.005","2.1"
"Victoria Harbour","VM2","2018-07-05","1","Middle Water","0.7","0.075","2.8","72","4.9","280","880","0.17","0.035","0.021","7.9","2.4","29.7","3","0.63","9.9","25.9","0.28","0.3","0.51","0.02","2.5","0.003","1.8"
"Victoria Harbour","VM2","2018-07-05","1","Bottom Water","0.3","0.03","1.3","56","4","19","78","0.034","0.016","0.018","7.9","0.7","34","3","0.66","15","23.1","0.08","0.78","0.83","<0.02","5","<0.001","2.4"
"Victoria Harbour","VM2","2018-08-08","1","Surface Water","2.2","0.081","26","104","6.9","550","1600","0.21","0.054","0.006","8.2","6.4","27.6","2.5","0.12","9.3","28.8","0.35","0.37","0.63","0.03","1.1","0.008","3.1"
"Victoria Harbour","VM2","2018-08-08","1","Middle Water","1.9","0.11","24","106","7","2700","5200","0.21","0.052","0.007","8.1","6.5","28.2","2.5","0.25","10","28.4","0.37","0.31","0.57","0.03","1.6","0.008","3.3"
"Victoria Harbour","VM2","2018-08-08","1","Bottom Water","1","0.12","17","62","4.2","1400","2600","0.19","0.047","0.018","8","5.5","30.2","2.5","0.61","11","27","0.36","0.44","0.68","0.03","1.9","0.006","3.4"
"Victoria Harbour","VM2","2018-09-03","1","Surface Water","0.3","0.16","0.6","79","5.4","810","2900","0.34","0.093","0.046","7.8","0.5","28.1","3.4","2.4","2.9","26.3","0.59","0.37","0.8","0.06","1.1","0.005","0.6"
"Victoria Harbour","VM2","2018-09-03","1","Middle Water","0.3","0.061","0.3","58","4","390","760","0.15","0.058","0.027","7.9","1.3","30.5","3.4","1.8","11","25.1","0.27","0.14","0.35","0.04","2","0.002","2.2"
"Victoria Harbour","VM2","2018-09-03","1","Bottom Water","0.2","0.012","0.6","53","3.8","220","490","0.092","0.044","0.022","8","1.3","33.8","3.4","1.4","19","23","0.15","0.11","0.25","0.04","8.2","<0.001","2.8"
"Victoria Harbour","VM2","2018-10-14","1","Surface Water","0.7","0.066","0.3","87","5.8","140","N/A","0.052","0.024","0.016","8","1.6","32.5","2","0.87","7.8","26.6","0.14","0.29","0.37","0.02","6","0.003","1.7"
"Victoria Harbour","VM2","2018-10-14","1","Middle Water","0.7","0.061","<0.2","70","4.7","130","N/A","0.052","0.025","0.013","8","1.7","32.4","2","0.87","8.8","26.6","0.14","0.25","0.33","0.03","4.2","0.003","2.4"
"Victoria Harbour","VM2","2018-10-14","1","Bottom Water","0.7","0.062","0.4","82","5.5","150","N/A","0.049","0.028","0.017","8","1.4","32.5","2","0.85","9.6","26.6","0.14","0.25","0.33","0.03","4.5","0.003","2.2"
"Victoria Harbour","VM2","2018-11-02","1","Surface Water","0.9","0.046","5.1","68","4.7","160","300","0.036","0.01","0.012","7.9","2","32.6","2","0.19","3.4","24.9","0.09","0.17","0.22","0.02","2.2","0.002","0.9"
"Victoria Harbour","VM2","2018-11-02","1","Middle Water","0.8","0.046","4.4","94","6.5","190","470","0.036","0.009","0.011","7.9","4","32.7","2","0.22","4.5","25","0.09","0.23","0.28","0.03","2.3","0.002","1.3"
"Victoria Harbour","VM2","2018-11-02","1","Bottom Water","1","0.046","4.4","98","6.7","140","270","0.038","0.009","0.011","7.9","3.5","32.7","2","0.21","3.8","25","0.09","0.19","0.24","0.03","2.6","0.002","0.8"
"Victoria Harbour","VM2","2018-12-05","1","Surface Water","0.4","0.096","2.2","75","5.3","150","260","0.11","0.045","0.031","7.7","0.4","32.7","3","0.79","3.5","23.3","0.25","0.24","0.4","0.04","1.8","0.002","0.7"
"Victoria Harbour","VM2","2018-12-05","1","Middle Water","0.3","0.097","1.8","79","5.6","440","560","0.1","0.043","0.032","7.7","1.6","32.8","3","0.78","4.6","23.4","0.24","0.29","0.43","0.04","2","0.002","0.8"
"Victoria Harbour","VM2","2018-12-05","1","Bottom Water","0.2","0.066","1.7","85","6","890","1600","0.082","0.033","0.024","7.8","2","33","3","0.69","6.1","23.3","0.18","0.19","0.31","0.03","2.8","0.001","1.1"
"Victoria Harbour","VM4","2018-01-08","1","Surface Water","0.3","0.11","0.8","81","6.3","450","600","0.23","0.012","0.041","8.2","<0.2","32","3","1.4","3.2","18.2","0.35","0.15","0.39","0.05","8.1","0.005","0.8"
"Victoria Harbour","VM4","2018-01-08","1","Middle Water","0.3","0.11","0.9","89","6.9","500","600","0.22","0.016","0.04","8.2","0.2","32","3","1.3","3.6","18.2","0.35","0.37","0.61","0.05","6","0.005","0.9"
"Victoria Harbour","VM4","2018-01-08","1","Bottom Water","0.6","0.11","0.8","89","6.9","560","1800","0.22","0.011","0.039","8.2","<0.2","32.1","3","1.3","2.8","18.2","0.34","0.62","0.85","0.05","6.9","0.005","<0.5"
"Victoria Harbour","VM4","2018-02-02","1","Surface Water","0.4","0.044","1.2","91","7.4","170","240","0.049","0.006","0.005","7.6","0.5","32.5","2.5","0.6","3.4","16.1","0.1","0.27","0.33","<0.02","1.7","<0.001","1"
"Victoria Harbour","VM4","2018-02-02","1","Middle Water","0.4","0.041","1.3","92","7.5","160","240","0.054","0.011","0.005","7.7","<0.2","32.5","2.5","0.62","3.6","16.1","0.11","0.19","0.26","0.02","2","<0.001","0.8"
"Victoria Harbour","VM4","2018-02-02","1","Bottom Water","0.3","0.047","1.2","93","7.5","290","370","0.072","0.008","0.013","7.7","0.9","32.5","2.5","0.65","4","16.1","0.13","0.59","0.67","0.02","2","<0.001","0.8"
"Victoria Harbour","VM4","2018-03-15","1","Surface Water","0.5","0.15","0.9","79","6.2","270","530","0.14","0.021","0.032","8","0.7","32","3.5","0.7","7.5","18.2","0.31","0.4","0.56","0.05","1.6","0.004","1.2"
"Victoria Harbour","VM4","2018-03-15","1","Middle Water","0.5","0.12","1.1","87","6.7","260","430","0.12","0.02","0.023","8","0.4","32","3.5","0.71","10","18.1","0.26","0.37","0.51","0.04","1.5","0.003","1.5"
"Victoria Harbour","VM4","2018-03-15","1","Bottom Water","0.4","0.12","1.1","90","7","230","440","0.11","0.018","0.021","8","0.5","32.1","3.5","0.68","7.6","18","0.25","0.43","0.56","0.04","1.4","0.003","1.1"
"Victoria Harbour","VM4","2018-04-06","1","Surface Water","1","0.21","0.6","81","5.8","30","100","0.21","0.02","0.073","7.9","0.9","31.7","3.1","0.94","7.5","22.9","0.44","1.1","1.33","0.07","1.5","0.006","1.6"
"Victoria Harbour","VM4","2018-04-06","1","Middle Water","0.8","0.2","<0.2","80","5.7","<10","10","0.16","0.008","0.051","7.9","<0.2","32","3.1","0.9","7.3","22.7","0.37","0.63","0.8","0.05","1.4","0.006","1.9"
"Victoria Harbour","VM4","2018-04-06","1","Bottom Water","0.5","0.13","0.5","86","6.1","30","60","0.073","0.009","0.014","7.9","0.2","33.1","3.1","0.64","10","22.4","0.21","0.48","0.56","0.03","1.9","0.004","1.6"
"Victoria Harbour","VM4","2018-05-03","1","Surface Water","0.7","0.14","5.8","89","6.1","110","290","0.1","<0.002","0.026","8.1","1.3","32.9","3","0.33","3.4","24.8","0.24","0.25","0.35","0.03","2","0.007","0.8"
"Victoria Harbour","VM4","2018-05-03","1","Middle Water","0.6","0.12","4.1","90","6.2","240","400","0.086","<0.002","0.023","8.1","1.4","32.9","3","0.36","4.4","24.7","0.21","0.26","0.35","0.03","2","0.006","0.6"
"Victoria Harbour","VM4","2018-05-03","1","Bottom Water","0.5","0.11","3.4","89","6.1","320","550","0.058","0.004","0.024","8.1","1.8","33.3","3","0.3","5","24.3","0.17","1.4","1.46","0.04","2.3","0.006","1"
"Victoria Harbour","VM4","2018-06-01","1","Surface Water","0.9","0.17","5.8","71","4.7","600","3200","0.2","0.021","0.019","7.9","1.3","30.7","3","0.55","2.8","28.1","0.39","0.5","0.72","0.03","1.8","0.007","0.6"
"Victoria Harbour","VM4","2018-06-01","1","Middle Water","0.2","0.12","2.3","74","5","2000","4900","0.15","0.019","0.019","7.9","1.4","31.7","3","0.57","11","26.6","0.29","0.36","0.53","0.03","2.8","0.004","1.5"
"Victoria Harbour","VM4","2018-06-01","1","Bottom Water","<0.1","0.077","2.5","70","4.7","380","780","0.08","0.019","0.013","7.9","3.9","32.6","3","0.47","3.3","25.7","0.18","1.1","1.2","0.03","2.8","0.003","0.8"
"Victoria Harbour","VM4","2018-07-05","1","Surface Water","0.9","0.096","10","71","4.8","4000","9200","0.35","0.063","0.021","7.9","4.2","28.3","3","0.44","10","27","0.51","0.53","0.94","0.03","2.4","0.004","1.9"
"Victoria Harbour","VM4","2018-07-05","1","Middle Water","0.6","0.084","4.8","64","4.4","570","2000","0.24","0.047","0.022","7.9","3.3","28.5","3","0.55","11","26.6","0.37","0.32","0.61","0.03","2.5","0.003","1.8"
"Victoria Harbour","VM4","2018-07-05","1","Bottom Water","0.5","0.063","1.5","56","3.9","240","660","0.12","0.029","0.018","7.9","4.6","32.3","3","0.61","22","24.3","0.21","0.87","1.02","0.04","5","0.002","3.5"
"Victoria Harbour","VM4","2018-08-08","1","Surface Water","2.5","0.13","26","91","6.1","2600","6100","0.21","0.052","0.007","8.2","5.9","27.6","2.5","0.23","10","28.7","0.39","0.37","0.63","0.04","1.9","0.011","2.9"
"Victoria Harbour","VM4","2018-08-08","1","Middle Water","1.4","0.14","10","86","5.7","10000","17000","0.17","0.048","0.017","8","4.1","29.1","2.5","1.1","9.7","27.8","0.36","0.4","0.62","0.04","2.8","0.008","3"
"Victoria Harbour","VM4","2018-08-08","1","Bottom Water","0.6","0.11","3.7","43","2.9","550","1100","0.13","0.036","0.014","7.9","2.6","31.8","2.5","1.5","14","26","0.28","0.68","0.85","0.04","3.5","0.004","3.9"
"Victoria Harbour","VM4","2018-09-03","1","Surface Water","0.3","0.1","0.6","69","4.8","580","1700","0.26","0.081","0.037","7.8","0.5","28.5","2.8","2","3.2","26.2","0.44","0.29","0.63","0.06","1.4","0.003","0.6"
"Victoria Harbour","VM4","2018-09-03","1","Middle Water","0.3","0.13","0.3","56","3.9","1500","3300","0.26","0.081","0.038","7.9","0.9","30","2.8","2.1","9.3","25.3","0.47","0.35","0.69","0.06","1.9","0.004","1.7"
"Victoria Harbour","VM4","2018-09-03","1","Bottom Water","0.4","0.13","1","56","3.9","600","2100","0.24","0.078","0.036","7.9","<0.2","30.8","2.8","1.9","2.7","24.9","0.45","0.21","0.53","0.05","2.1","0.004","<0.5"
"Victoria Harbour","VM4","2018-10-14","1","Surface Water","0.8","0.1","<0.2","88","5.9","260","N/A","0.083","0.032","0.016","7.9","1.3","32.2","2","1.1","8.9","26.7","0.22","0.42","0.54","0.03","5.3","0.004","1.6"
"Victoria Harbour","VM4","2018-10-14","1","Middle Water","0.7","0.084","<0.2","68","4.6","290","N/A","0.065","0.026","0.021","8","2.1","32.3","2","0.94","10","26.7","0.18","0.31","0.4","0.03","5","0.004","2.4"
"Victoria Harbour","VM4","2018-10-14","1","Bottom Water","0.9","0.067","<0.2","81","5.4","160","N/A","0.053","0.025","0.018","8","1.7","32.5","2","0.87","9.8","26.6","0.15","0.21","0.29","0.03","5","0.003","2.4"
"Victoria Harbour","VM4","2018-11-02","1","Surface Water","0.8","0.058","4.1","84","5.7","170","300","0.048","0.013","0.012","7.9","3.5","32.6","2","0.24","4.4","25","0.12","0.24","0.3","0.03","2.5","0.002","1.2"
"Victoria Harbour","VM4","2018-11-02","1","Middle Water","1","0.058","4.5","96","6.6","140","260","0.047","0.013","0.013","7.9","3.8","32.7","2","0.25","4.4","25.1","0.12","0.26","0.32","0.03","2.7","0.002","0.7"
"Victoria Harbour","VM4","2018-11-02","1","Bottom Water","0.8","0.059","3.8","97","6.6","140","190","0.053","0.011","0.013","7.9","3.6","32.7","2","0.25","5.1","25.1","0.12","0.26","0.32","0.03","2.7","0.002","1"
"Victoria Harbour","VM4","2018-12-05","1","Surface Water","0.4","0.12","1.6","80","5.6","1200","1600","0.11","0.047","0.029","7.7","0.7","32.6","3","0.85","4.3","23.3","0.28","0.26","0.42","0.04","2","0.002","0.6"
"Victoria Harbour","VM4","2018-12-05","1","Middle Water","0.3","0.12","1.8","78","5.5","730","900","0.11","0.049","0.029","7.7","1","32.7","3","0.9","4.5","23.4","0.28","0.32","0.48","0.04","2.2","0.002","0.9"
"Victoria Harbour","VM4","2018-12-05","1","Bottom Water","0.3","0.1","1.6","85","6","490","820","0.11","0.044","0.031","7.8","1","33","3","0.84","4.2","23.3","0.25","0.28","0.43","0.04","3","0.002","0.8"
"Victoria Harbour","VM5","2018-01-08","1","Surface Water","0.5","0.15","0.8","81","6.3","800","3600","0.22","0.015","0.037","8.2","0.3","32","2.5","1.3","3.1","18.3","0.39","0.45","0.69","0.04","6.4","0.007","0.9"
"Victoria Harbour","VM5","2018-01-08","1","Middle Water","0.3","0.14","1","87","6.7","960","3000","0.22","0.011","0.037","8.2","<0.2","32","2.5","1.2","3.1","18.2","0.37","0.4","0.63","0.05","5.7","0.006","0.9"
"Victoria Harbour","VM5","2018-01-08","1","Bottom Water","0.2","0.14","0.9","88","6.8","740","3700","0.22","0.013","0.038","8.2","0.2","32","2.5","1.3","3","18.2","0.37","0.27","0.5","0.06","5.7","0.006","0.8"
"Victoria Harbour","VM5","2018-02-02","1","Surface Water","0.4","0.064","1.6","92","7.4","310","480","0.068","0.013","0.006","7.6","<0.2","32.4","2.5","0.63","3.4","16","0.15","0.37","0.45","0.03","1.6","<0.001","0.8"
"Victoria Harbour","VM5","2018-02-02","1","Middle Water","0.5","0.049","1.5","92","7.5","200","410","0.06","0.01","0.005","7.6","0.4","32.4","2.5","0.69","3.8","16","0.12","0.38","0.45","0.03","1.7","<0.001","0.8"
"Victoria Harbour","VM5","2018-02-02","1","Bottom Water","0.6","0.061","1.6","92","7.4","550","2100","0.076","0.009","0.016","7.6","0.4","32.4","2.5","0.65","3.5","16.1","0.15","0.85","0.94","0.03","1.7","<0.001","0.7"
"Victoria Harbour","VM5","2018-03-15","1","Surface Water","0.5","0.18","0.4","77","6","190","290","0.14","0.022","0.036","7.9","0.4","31.9","4","0.76","8.1","18.5","0.34","0.48","0.64","0.05","2.1","0.004","1.1"
"Victoria Harbour","VM5","2018-03-15","1","Middle Water","0.5","0.19","0.9","80","6.2","350","410","0.14","0.022","0.034","7.9","0.7","31.9","4","0.74","8.3","18.2","0.35","0.32","0.48","0.06","1.5","0.004","1.3"
"Victoria Harbour","VM5","2018-03-15","1","Bottom Water","0.5","0.19","0.2","80","6.2","260","380","0.13","0.02","0.035","7.9","<0.2","31.9","4","0.75","7.1","18.2","0.34","0.57","0.72","0.04","1.6","0.004","0.9"
"Victoria Harbour","VM5","2018-04-06","1","Surface Water","0.8","0.25","0.6","73","5.2","10","10","0.18","0.009","0.049","7.9","0.5","31.7","2.6","0.97","6.5","23.1","0.44","0.72","0.91","0.05","1.5","0.007","1.3"
"Victoria Harbour","VM5","2018-04-06","1","Middle Water","0.8","0.22","0.4","77","5.5","10","30","0.17","0.008","0.033","7.9","<0.2","31.9","2.6","0.94","3.6","22.8","0.4","0.83","1.01","0.05","1.5","0.006","1.5"
"Victoria Harbour","VM5","2018-04-06","1","Bottom Water","0.7","0.21","0.8","78","5.6","30","60","0.12","0.014","0.013","7.9","0.6","32.2","2.6","0.82","9.4","22.6","0.34","0.96","1.09","0.05","1.9","0.006","1.4"
"Victoria Harbour","VM5","2018-05-03","1","Surface Water","0.9","0.21","4.8","83","5.7","2100","4700","0.16","<0.002","0.032","8.1","1.8","32.3","3.1","0.33","4","25","0.37","0.33","0.49","0.04","2","0.01","0.9"
"Victoria Harbour","VM5","2018-05-03","1","Middle Water","0.8","0.19","6.3","86","5.9","1300","2800","0.15","0.01","0.033","8.1","1.1","32.3","3.1","0.38","3.3","25","0.35","0.39","0.55","0.04","1.7","0.009","1.2"
"Victoria Harbour","VM5","2018-05-03","1","Bottom Water","0.7","0.19","5.7","89","6.1","130","380","0.14","0.01","0.035","8.1","1.7","32.5","3.1","0.35","3.6","24.8","0.34","1.1","1.25","0.04","1.3","0.009","1"
"Victoria Harbour","VM5","2018-06-01","1","Surface Water","0.9","0.14","6","73","4.9","2300","5500","0.22","0.023","0.016","7.9","2.1","30.5","3","0.65","1.6","27.7","0.38","0.98","1.22","0.03","1.6","0.006","<0.5"
"Victoria Harbour","VM5","2018-06-01","1","Middle Water","0.7","0.13","3.7","85","5.7","1200","2600","0.2","0.023","0.016","7.9","1.7","30.6","3","0.64","8.6","27.5","0.35","0.9","1.12","0.03","1.4","0.005","1.6"
"Victoria Harbour","VM5","2018-06-01","1","Bottom Water","0.7","0.12","0.9","75","5","1700","4300","0.15","0.021","0.018","7.9","0.9","31.2","3","0.72","2","27","0.29","0.72","0.89","0.03","2.1","0.005","0.8"
"Victoria Harbour","VM5","2018-07-05","1","Surface Water","1.1","0.087","12","87","5.9","3300","13000","0.42","0.07","0.017","7.9","3.7","27","3","0.56","12","27.7","0.58","0.34","0.83","0.03","2.2","0.004","2.2"
"Victoria Harbour","VM5","2018-07-05","1","Middle Water","0.6","0.11","7.4","62","4.2","2800","7200","0.34","0.061","0.022","7.9","3","27.6","3","0.74","10","27","0.51","0.44","0.84","0.03","2.4","0.004","1.8"
"Victoria Harbour","VM5","2018-07-05","1","Bottom Water","0.6","0.084","2.4","67","4.6","620","1600","0.2","0.039","0.023","7.9","1.4","30.9","3","0.69","9.6","25.3","0.32","0.27","0.51","0.04","2.9","0.003","2"
"Victoria Harbour","VM5","2018-08-08","1","Surface Water","2.4","0.13","24","110","7.3","5700","13000","0.23","0.057","0.008","8.2","4.6","27.4","2.5","0.39","9.1","28.8","0.42","0.36","0.65","0.03","1.4","0.011","3.9"
"Victoria Harbour","VM5","2018-08-08","1","Middle Water","1.3","0.17","16","81","5.4","7300","24000","0.22","0.056","0.019","8","5.4","28.3","2.5","0.69","10","28.3","0.45","0.8","1.08","0.04","1.2","0.01","3"
"Victoria Harbour","VM5","2018-08-08","1","Bottom Water","1.5","0.19","9.7","45","3","3600","9100","0.18","0.049","0.024","7.9","4.9","30.7","2.5","1.2","14","26.9","0.42","0.91","1.14","0.04","3.2","0.008","3.2"
"Victoria Harbour","VM5","2018-09-03","1","Surface Water","0.3","0.17","1.2","84","5.8","730","1400","0.33","0.099","0.042","7.8","<0.2","27.8","3.2","2.5","2.2","26.4","0.6","0.34","0.77","0.06","1.7","0.006","0.8"
"Victoria Harbour","VM5","2018-09-03","1","Middle Water","0.4","0.15","0.9","63","4.3","1800","5800","0.29","0.087","0.04","7.8","0.3","28.5","3.2","2.3","11","26.2","0.53","0.3","0.68","0.06","1.1","0.005","2"
"Victoria Harbour","VM5","2018-09-03","1","Bottom Water","0.3","0.13","0.6","54","3.8","1300","4000","0.25","0.081","0.038","7.9","0.6","30.3","3.2","2.1","4.6","25.1","0.46","0.21","0.54","0.04","2.8","0.004","0.8"
"Victoria Harbour","VM5","2018-10-14","1","Surface Water","0.5","0.13","0.6","67","4.5","170","N/A","0.098","0.036","0.024","7.9","1.2","31.9","2","1.2","8.2","26.7","0.26","0.36","0.49","0.04","4.3","0.005","1.6"
"Victoria Harbour","VM5","2018-10-14","1","Middle Water","0.8","0.12","<0.2","65","4.3","130","N/A","0.09","0.035","0.023","7.9","1.5","32","2","1.1","10","26.7","0.25","0.28","0.41","0.04","4.9","0.004","2.4"
"Victoria Harbour","VM5","2018-10-14","1","Bottom Water","0.7","0.11","0.3","78","5.2","180","N/A","0.085","0.034","0.025","7.9","1.7","32.2","2","1.1","11","26.7","0.23","0.36","0.48","0.04","6.9","0.004","2.6"
"Victoria Harbour","VM5","2018-11-02","1","Surface Water","0.8","0.061","4.3","84","5.8","80","110","0.066","0.018","0.014","7.9","3.3","32.5","2","0.33","3.4","25.1","0.15","0.26","0.34","0.03","2.6","0.002","0.9"
"Victoria Harbour","VM5","2018-11-02","1","Middle Water","0.9","0.061","4.6","94","6.4","30","90","0.062","0.017","0.013","7.9","3.7","32.6","2","0.32","6.1","25.1","0.14","0.23","0.31","0.03","2.4","0.002","1"
"Victoria Harbour","VM5","2018-11-02","1","Bottom Water","0.9","0.06","4.6","94","6.5","180","350","0.053","0.014","0.013","7.9","4","32.7","2","0.32","10","25.1","0.13","0.21","0.28","0.03","2.7","0.002","2"
"Victoria Harbour","VM5","2018-12-28","1","Surface Water","<2","0.12","1.1","91","6.6","130","N/A","0.088","0.024","0.026","7.9","0.4","32.8","2","0.74","5.5","21.5","0.23","0.24","0.35","0.04","3.2","0.003","1"
"Victoria Harbour","VM5","2018-12-28","1","Middle Water","<2","0.11","1.2","70","5.1","150","N/A","0.081","0.023","0.027","7.9","<0.2","33.1","2","0.71","5.9","21.2","0.21","0.23","0.33","0.04","3.2","0.003","1"
"Victoria Harbour","VM5","2018-12-28","1","Bottom Water","<2","0.097","0.5","86","6.3","130","N/A","0.074","0.023","0.024","7.9","1.1","33.2","2","0.7","7.2","21.1","0.19","0.25","0.35","0.03","4","0.003","1.1"
"Victoria Harbour","VM6","2018-01-08","1","Surface Water","0.2","0.15","0.9","80","6.2","540","1500","0.21","0.014","0.038","8.2","0.6","32","2.5","1.3","4.1","18.3","0.37","0.29","0.51","0.05","6.8","0.007","0.7"
"Victoria Harbour","VM6","2018-01-08","1","Middle Water","0.1","0.14","0.7","87","6.7","470","1000","0.23","0.012","0.038","8.2","0.2","32","2.5","1.3","3.8","18.3","0.38","0.74","0.98","0.05","6.7","0.006","0.8"
"Victoria Harbour","VM6","2018-01-08","1","Bottom Water","<0.1","0.14","0.6","88","6.8","440","2000","0.23","0.012","0.038","8.2","0.3","32","2.5","1.3","4.4","18.3","0.38","0.55","0.79","0.05","7.7","0.006","0.8"
"Victoria Harbour","VM6","2018-02-02","1","Surface Water","0.6","0.075","1.1","90","7.3","790","1400","0.075","0.011","0.006","7.6","0.8","32.3","2.5","0.66","3.3","16.1","0.16","0.4","0.49","0.03","1.9","<0.001","0.7"
"Victoria Harbour","VM6","2018-02-02","1","Middle Water","0.7","0.065","1.4","90","7.3","900","2300","0.071","0.012","0.005","7.6","0.4","32.3","2.5","0.67","3.6","16.1","0.15","0.46","0.54","0.03","1.8","<0.001","0.9"
"Victoria Harbour","VM6","2018-02-02","1","Bottom Water","0.6","0.066","1.9","91","7.4","550","1800","0.08","0.01","0.018","7.6","<0.2","32.4","2.5","0.66","3.5","16.1","0.16","0.14","0.23","0.03","1.7","<0.001","0.8"
"Victoria Harbour","VM6","2018-03-15","1","Surface Water","0.7","0.22","1","75","5.9","390","750","0.14","0.02","0.035","7.9","0.2","31.9","3","0.74","8.5","18.4","0.38","0.5","0.66","0.05","3.3","0.005","1.2"
"Victoria Harbour","VM6","2018-03-15","1","Middle Water","0.6","0.21","0.6","80","6.2","590","840","0.14","0.021","0.036","7.9","0.6","31.9","3","0.78","7.2","18.2","0.37","0.71","0.87","0.05","1.6","0.005","1"
"Victoria Harbour","VM6","2018-03-15","1","Bottom Water","0.7","0.21","0.8","81","6.3","790","1800","0.13","0.021","0.035","7.9","<0.2","31.9","3","0.71","7.2","18.2","0.36","0.39","0.54","0.05","1.7","0.005","1"
"Victoria Harbour","VM6","2018-04-06","1","Surface Water","0.7","0.26","0.7","73","5.3","<10","60","0.18","0.008","0.038","7.8","0.3","31.7","2.5","0.94","7.1","22.8","0.45","0.73","0.92","0.05","5.2","0.007","2.1"
"Victoria Harbour","VM6","2018-04-06","1","Middle Water","0.6","0.22","0.8","77","5.5","30","110","0.16","0.003","0.03","7.9","<0.2","32","2.5","0.91","5.9","22.8","0.38","0.64","0.8","0.04","1.7","0.006","1.4"
"Victoria Harbour","VM6","2018-04-06","1","Bottom Water","0.8","0.2","0.5","78","5.6","<10","20","0.087","0.011","0.01","7.9","0.2","32.6","2.5","0.72","12","22.5","0.3","0.6","0.7","0.04","2.7","0.006","2.4"
"Victoria Harbour","VM6","2018-05-03","1","Surface Water","0.6","0.22","2.8","78","5.4","4200","10000","0.15","0.007","0.034","8","2","32.2","2.8","0.48","5.8","24.9","0.38","0.36","0.52","0.04","2.7","0.01","0.6"
"Victoria Harbour","VM6","2018-05-03","1","Middle Water","0.5","0.21","3.2","79","5.5","2100","4500","0.15","0.011","0.032","8","1.5","32.3","2.8","0.48","5.7","24.9","0.37","0.35","0.51","0.04","3","0.01","1.2"
"Victoria Harbour","VM6","2018-05-03","1","Bottom Water","1.1","0.19","3.4","81","5.6","840","1500","0.14","0.01","0.035","8","1.7","32.5","2.8","0.43","4.9","24.8","0.34","0.78","0.93","0.05","2.5","0.009","1"
"Victoria Harbour","VM6","2018-06-01","1","Surface Water","1.7","0.18","6","80","5.3","1100","2400","0.23","0.024","0.014","7.9","2.1","30.3","3.5","0.72","1.6","28.1","0.43","0.7","0.95","0.03","1.4","0.008","0.9"
"Victoria Harbour","VM6","2018-06-01","1","Middle Water","1.5","0.15","5.8","87","5.8","900","2200","0.2","0.024","0.016","7.9","1.4","30.4","3.5","0.7","3.5","27.8","0.37","0.28","0.5","0.03","1.3","0.006","1.1"
"Victoria Harbour","VM6","2018-06-01","1","Bottom Water","0.5","0.1","2","78","5.2","1000","2200","0.16","0.025","0.015","7.9","1.5","31.2","3.5","0.75","2.2","27.1","0.29","1","1.19","0.03","1.9","0.004","0.7"
"Victoria Harbour","VM6","2018-07-05","1","Surface Water","1","0.08","13","75","5.1","3500","8800","0.4","0.07","0.018","8","4.1","27.4","3","0.57","8.5","27.7","0.55","0.45","0.92","0.03","2.1","0.004","1.7"
"Victoria Harbour","VM6","2018-07-05","1","Middle Water","0.8","0.096","6.8","73","5","3100","8500","0.33","0.058","0.022","7.9","3.7","27.9","3","0.61","10","27","0.48","0.35","0.74","0.03","2.4","0.004","2"
"Victoria Harbour","VM6","2018-07-05","1","Bottom Water","0.2","0.06","2.1","48","3.4","250","590","0.13","0.029","0.021","7.9","1.7","32.6","3","0.73","14","24.1","0.22","0.42","0.58","0.03","4.3","0.002","2.4"
"Victoria Harbour","VM6","2018-08-08","1","Surface Water","2.1","0.091","24","102","6.7","1300","4300","0.21","0.054","0.007","8.2","6.8","27.4","2.5","0.25","9.9","29.1","0.36","0.3","0.56","0.03","1.2","0.009","3.4"
"Victoria Harbour","VM6","2018-08-08","1","Middle Water","1.7","0.22","13","74","5","11000","22000","0.23","0.056","0.017","8","3.8","28.4","2.5","1.1","11","28","0.51","1.1","1.39","0.05","1.6","0.012","3.1"
