"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM1","2017-07-05","1","Middle Water","0.7","0.1","1","44","3.1","51","110","0.05","0.017","0.007","7.8","2","33.6","3.4","1.1","9.4","23.5","0.17","0.38","0.45","0.03","1.7","0.002","1.8"
"Eastern Buffer","EM1","2017-07-05","1","Bottom Water","0.7","0.086","1.4","44","3.1","19","57","0.019","0.019","<0.002","7.8","1.2","34.2","3.4","1","12","23.2","0.12","0.66","0.7","0.04","1.7","0.002","2.4"
"Eastern Buffer","EM1","2017-08-03","1","Surface Water","1.3","0.16","12","94","6.9","6800","23000","0.35","0.047","0.026","7.9","4.5","26.1","2.7","1.9","7.7","28.2","0.56","0.35","0.75","0.08","2.1","0.007","2"
"Eastern Buffer","EM1","2017-08-03","1","Middle Water","0.5","0.05","2.5","39","2.7","120","410","0.15","0.007","0.027","7.8","1.5","33.4","2.7","2.1","12","24.5","0.21","0.27","0.43","0.04","2.7","0.001","2.4"
"Eastern Buffer","EM1","2017-08-03","1","Bottom Water","0.5","0.026","0.9","48","3.3","44","90","0.1","0.005","0.021","7.9","0.6","34.3","2.7","1.9","14","23.8","0.13","0.19","0.3","0.03","3.1","0.001","3.1"
"Eastern Buffer","EM1","2017-09-11","1","Surface Water","0.4","0.1","1.2","60","4.6","15","85","0.2","0.058","0.029","7.8","0.6","30.7","3","2","2.1","27.9","0.36","0.84","1.1","0.04","1","0.003","0.6"
"Eastern Buffer","EM1","2017-09-11","1","Middle Water","0.4","0.066","1.1","64","4.3","55","120","0.15","0.044","0.023","7.9","0.8","31.8","3","1.6","2.4","27.1","0.26","1.1","1.29","0.04","1.3","0.002","<0.5"
"Eastern Buffer","EM1","2017-09-11","1","Bottom Water","0.3","0.03","1.2","62","4.2","9","25","0.092","0.027","0.017","7.9","<0.2","33.1","3","1.3","7.6","26.4","0.15","0.87","0.99","0.03","1.8","0.001","0.9"
"Eastern Buffer","EM1","2017-10-12","1","Surface Water","1.3","0.038","0.8","87","5.6","42","110","0.04","0.025","0.009","7.8","0.6","32.1","1.8","1.1","3.8","29.5","0.1","0.55","0.62","0.02","2.5","0.001","0.7"
"Eastern Buffer","EM1","2017-10-12","1","Middle Water","1.2","0.027","0.6","90","5.7","32","110","0.033","0.023","0.008","7.8","<0.2","32.2","1.8","1","4","29.4","0.08","0.19","0.25","0.02","2.4","0.001","0.8"
"Eastern Buffer","EM1","2017-10-12","1","Bottom Water","1.2","0.016","1.1","88","5.7","10","28","0.017","0.025","0.009","7.8","<0.2","32.4","1.8","1","8.4","29.3","0.06","0.25","0.29","0.02","5","0.001","1.2"
"Eastern Buffer","EM1","2017-11-03","1","Surface Water","0.9","0.022","4.1","84","5.8","130","240","0.029","0.01","0.008","8","2.2","32.6","2","0.2","6.4","25.2","0.06","0.75","0.79","0.02","3.1","0.001","1.3"
"Eastern Buffer","EM1","2017-11-03","1","Middle Water","0.4","0.03","3.8","100","6.8","80","150","0.037","0.01","0.01","8","3","32.8","2","0.22","6.8","25.5","0.08","0.69","0.74","0.03","3.1","0.001","1.3"
"Eastern Buffer","EM1","2017-11-03","1","Bottom Water","0.5","0.022","3.6","99","6.8","68","120","<0.002","0.009","0.006","8","2.1","32.8","2","0.24","5.8","25.4","0.03","1","1.01","0.03","3.3","0.001","1"
"Eastern Buffer","EM1","2017-12-14","1","Surface Water","0.4","<0.005","0.7","83","6.2","3","4","0.095","0.01","0.019","8","0.6","33","2","1.3","8.9","20.3","0.11","0.23","0.34","0.02","8.3","0","1.6"
"Eastern Buffer","EM1","2017-12-14","1","Middle Water","0.5","<0.005","1","94","7","1","1","0.095","0.017","0.018","8","0.6","33.1","2","1.4","9.3","20.5","0.12","0.14","0.25","0.02","8.2","0","1.3"
"Eastern Buffer","EM1","2017-12-14","1","Bottom Water","0.4","0.009","0.5","94","7","4","8","0.091","0.019","0.019","8","0.4","33.1","2","1.4","14","20.4","0.12","0.24","0.35","0.03","8.5","0","1.8"
"Eastern Buffer","EM2","2017-01-09","1","Surface Water","1","0.074","3.2","89","6.7","6","18","0.097","0.018","0.014","8.2","1","30.7","3.5","0.29","2.7","20.3","0.19","0.39","0.51","0.04","0.5","0.003","0.8"
"Eastern Buffer","EM2","2017-01-09","1","Middle Water","0.9","0.075","1.1","98","7.4","49","79","0.089","0.018","0.015","8.2","1.1","30.9","3.5","0.31","1","20.1","0.18","0.29","0.4","0.03","0.9","0.003","<0.5"
"Eastern Buffer","EM2","2017-01-09","1","Bottom Water","0.6","0.042","2.2","93","7","3","12","0.082","0.024","0.011","8.1","0.9","31.3","3.5","0.59","1.8","19.8","0.15","0.15","0.26","<0.02","1.4","0.002","0.6"
"Eastern Buffer","EM2","2017-02-10","1","Surface Water","0.3","0.025","0.8","85","6.8","22","54","0.18","0.023","0.019","8","0.7","31","3","1.5","7.6","17.1","0.23","0.39","0.59","0.04","1.4","0.001","1.2"
"Eastern Buffer","EM2","2017-02-10","1","Middle Water","0.3","0.015","0.7","96","7.7","28","32","0.18","0.022","0.019","8","0.4","31","3","1.5","6.1","17.1","0.22","0.21","0.41","0.04","1.2","0","0.8"
"Eastern Buffer","EM2","2017-02-10","1","Bottom Water","0.2","0.017","0.8","97","7.7","3","5","0.18","0.022","0.018","8","<0.2","31","3","1.5","9.8","17","0.22","0.28","0.48","0.07","1.3","0","1.6"
"Eastern Buffer","EM2","2017-03-08","1","Surface Water","0.1","0.04","0.5","97","7.5","3","7","0.047","0.004","0.012","7.8","0.2","32.3","5.5","0.6","1.2","18.1","0.09","0.4","0.45","<0.02","2.3","0.001","0.7"
"Eastern Buffer","EM2","2017-03-08","1","Middle Water","0.4","0.039","0.8","102","7.9","1","7","0.04","0.004","0.01","7.9","0.2","32.3","5.5","0.59","0.9","18.1","0.08","0.51","0.55","0.03","2.1","0.001","0.6"
"Eastern Buffer","EM2","2017-03-08","1","Bottom Water","<0.1","0.039","0.4","99","7.7","1","2","0.038","0.003","0.012","7.8","<0.2","32.5","5.5","0.62","1.3","18.2","0.08","0.4","0.44","0.03","2.6","0.001","0.6"
"Eastern Buffer","EM2","2017-04-01","1","Surface Water","0.4","0.051","0.6","93","7.1","1","3","0.051","0.005","0.013","8.1","0.6","32.5","5","0.66","<0.5","19.1","0.11","0.25","0.31","0.03","0.7","0.002","<0.5"
"Eastern Buffer","EM2","2017-04-01","1","Middle Water","0.4","0.057","0.3","97","7.4","2","13","0.045","0.005","0.015","8.1","0.2","32.5","5","0.64","1","19","0.11","0.26","0.31","0.06","0.4","0.002","0.7"
"Eastern Buffer","EM2","2017-04-01","1","Bottom Water","0.3","0.04","0.5","97","7.4","1","7","0.024","0.004","0.008","8.1","<0.2","32.8","5","0.56","1.6","19.2","0.07","1.2","1.23","0.03","1.2","0.001","<0.5"
"Eastern Buffer","EM2","2017-05-17","1","Surface Water","0.5","0.034","1.9","95","6.4","<1","1","0.061","0.01","<0.002","8.3","0.4","32","6","0.13","1.1","26","0.11","0.42","0.49","0.07","1.1","0.003","0.8"
"Eastern Buffer","EM2","2017-05-17","1","Middle Water","0.5","0.069","3","92","6.3","32","73","0.08","0.015","0.008","8.2","0.6","32.5","6","0.31","2.2","25.2","0.16","0.46","0.56","0.07","0.8","0.005","0.9"
"Eastern Buffer","EM2","2017-05-17","1","Bottom Water","0.3","0.076","1.4","76","5.3","58","150","0.062","0.017","0.002","8.2","0.7","33.3","6","0.64","3.3","24.5","0.16","0.23","0.31","0.02","2.5","0.005","1"
"Eastern Buffer","EM2","2017-06-08","1","Surface Water","3.9","0.024","17","150","9.9","80","540","0.12","0.017","0.003","8.2","3.1","30.6","2.5","0.08","10","27.8","0.16","0.18","0.32","0.02","0.9","0.002","3.4"
"Eastern Buffer","EM2","2017-06-08","1","Middle Water","1.2","0.012","6.2","84","5.7","6","31","0.016","0.012","0.002","8","1.3","33","2.5","0.25","10","26.2","0.04","0.11","0.14","0.03","0.9","0.001","3.4"
"Eastern Buffer","EM2","2017-06-08","1","Bottom Water","0.6","0.032","2.5","68","4.6","3","5","0.008","0.022","0.006","7.9","1.2","33.6","2.5","0.52","4.3","25.3","0.06","0.24","0.27","0.04","1.8","0.001","1.7"
"Eastern Buffer","EM2","2017-07-05","1","Surface Water","2.1","0.14","19","82","5.7","1000","3400","0.4","0.046","0.004","7.9","2.7","25.7","2.9","0.9","11","26.7","0.59","0.54","0.99","0.09","3.4","0.006","2.8"
"Eastern Buffer","EM2","2017-07-05","1","Middle Water","0.7","0.077","2.2","45","3.1","40","100","0.054","0.014","0.015","7.8","0.5","33.9","2.9","0.91","10","23.3","0.15","0.37","0.44","0.03","1","0.002","1.8"
"Eastern Buffer","EM2","2017-07-05","1","Bottom Water","0.6","0.067","1.6","46","3.2","2","13","<0.002","0.01","0.005","7.8","1.1","34.3","2.9","0.96","9.8","23.1","0.08","0.86","0.87","0.04","2.4","0.001","2.4"
"Eastern Buffer","EM2","2017-08-03","1","Surface Water","1.3","0.16","11","88","6.7","4000","16000","0.34","0.045","0.028","7.9","4.5","26.4","3.2","1.9","10","28.1","0.55","0.37","0.76","0.12","1.3","0.007","2.6"
"Eastern Buffer","EM2","2017-08-03","1","Middle Water","0.5","0.034","1.8","36","2.5","96","100","0.13","0.006","0.019","7.8","1.3","33.8","3.2","2","7.3","24.4","0.17","0.38","0.52","0.07","1.7","0.001","1.9"
"Eastern Buffer","EM2","2017-08-03","1","Bottom Water","0.5","0.025","1.6","51","3.5","12","27","0.064","0.013","0.018","7.9","0.3","34.3","3.2","1.6","13","23.7","0.1","0.33","0.41","0.13","2.6","0.001","2.7"
"Eastern Buffer","EM2","2017-09-11","1","Surface Water","0.4","0.056","1.8","90","5.9","16","39","0.15","0.043","0.021","7.9","1.6","31.7","3","1.7","2.3","27.6","0.25","0.85","1.04","0.04","1.6","0.002","0.6"
"Eastern Buffer","EM2","2017-09-11","1","Middle Water","0.2","0.029","1.1","62","4.1","52","95","0.1","0.027","0.018","7.9","0.3","32.6","3","1.3","2.6","26.7","0.16","1.3","1.43","0.04","1.5","0.001","<0.5"
"Eastern Buffer","EM2","2017-09-11","1","Bottom Water","0.3","0.014","0.6","64","4.3","3","9","0.061","0.016","0.013","7.9","0.4","33.8","3","1","7","25.9","0.09","0.51","0.59","0.03","4.9","0.001","1"
"Eastern Buffer","EM2","2017-10-12","1","Surface Water","1.3","0.037","0.7","87","5.6","35","83","0.056","0.026","0.011","7.8","0.7","32.1","2.4","1.1","4.1","29.5","0.12","0.44","0.52","0.02","2.5","0.001","1"
"Eastern Buffer","EM2","2017-10-12","1","Middle Water","1.7","0.024","0.6","89","5.7","39","110","0.029","0.024","0.008","7.8","0.3","32.3","2.4","1","4.6","29.4","0.08","0.25","0.3","<0.02","2.5","0.001","1"
"Eastern Buffer","EM2","2017-10-12","1","Bottom Water","1.3","0.018","0.6","90","5.7","7","24","0.025","0.023","0.008","7.8","0.5","32.4","2.4","0.94","4.2","29.3","0.07","0.38","0.43","<0.02","4.2","0.001","0.9"
"Eastern Buffer","EM2","2017-11-03","1","Surface Water","0.7","0.017","3.7","86","5.8","42","120","0.012","0.01","0.005","8","2.4","32.8","2","0.18","5.9","25.5","0.04","0.85","0.87","0.03","3.5","0.001","1.1"
"Eastern Buffer","EM2","2017-11-03","1","Middle Water","0.5","0.019","4.2","99","6.8","36","60","<0.002","0.006","0.005","8","1.9","32.9","2","0.26","4.5","25.4","0.03","0.81","0.82","0.02","2.5","0.001","1"
"Eastern Buffer","EM2","2017-11-03","1","Bottom Water","0.5","0.026","3","100","6.8","33","63","<0.002","0.007","0.004","8","2.2","32.9","2","0.29","11","25.4","0.04","1.1","1.11","0.02","4.1","0.001","1.4"
"Eastern Buffer","EM2","2017-12-14","1","Surface Water","0.5","0.007","0.4","84","6.2","4","13","0.084","0.015","0.016","8","0.3","33","2.5","1.4","6.1","20.1","0.11","0.07","0.17","0.02","9.4","0","1.4"
"Eastern Buffer","EM2","2017-12-14","1","Middle Water","0.4","<0.005","0.7","93","6.9","5","12","0.096","0.017","0.02","8","0.6","33.1","2.5","1.4","11","20.4","0.12","0.07","0.18","0.13","8.7","0","2"
"Eastern Buffer","EM2","2017-12-14","1","Bottom Water","0.4","<0.005","0.5","95","7","3","7","0.095","0.016","0.019","8","0.5","33.1","2.5","1.5","16","20.4","0.12","0.1","0.21","0.02","8.1","0","2.6"
"Eastern Buffer","EM3","2017-01-09","1","Surface Water","1","0.05","4.5","94","7.1","11","24","0.087","0.017","0.01","8.2","2.1","30.6","4","0.26","1.1","20.3","0.15","0.26","0.36","0.03","0.5","0.002","0.7"
"Eastern Buffer","EM3","2017-01-09","1","Middle Water","1.3","0.042","3.7","102","7.7","5","10","0.054","0.012","0.007","8.2","3.4","30.7","4","0.14","1","20.2","0.11","0.19","0.26","0.05","0.4","0.002","0.6"
"Eastern Buffer","EM3","2017-01-09","1","Bottom Water","0.7","0.032","0.8","93","7","<1","<1","0.078","0.025","0.009","8.1","0.8","31.4","4","0.57","2.1","19.8","0.14","0.24","0.34","<0.02","1.1","0.001","0.7"
"Eastern Buffer","EM3","2017-02-10","1","Surface Water","0.2","0.012","0.7","90","7.2","<1","<1","0.19","0.019","0.019","8","0.3","31","3","1.5","7.8","16.9","0.22","0.21","0.42","0.03","1.4","0","1"
"Eastern Buffer","EM3","2017-02-10","1","Middle Water","0.2","0.015","0.6","95","7.6","1","1","0.19","0.019","0.019","8","0.2","31","3","1.5","9","17","0.22","0.39","0.6","0.09","1.5","0","1.2"
"Eastern Buffer","EM3","2017-02-10","1","Bottom Water","0.3","<0.005","0.8","97","7.7","2","2","0.19","0.02","0.02","8","<0.2","31","3","1.5","7.9","17","0.22","0.29","0.5","0.04","2.5","0","1.4"
"Eastern Buffer","EM3","2017-03-08","1","Surface Water","<0.1","0.037","0.8","94","7.3","1","10","0.044","0.005","0.011","7.8","0.7","32.3","5.5","0.6","1","18","0.09","0.54","0.59","<0.02","9.1","0.001","0.7"
"Eastern Buffer","EM3","2017-03-08","1","Middle Water","<0.1","0.036","1","100","7.8","1","4","0.044","0.005","0.011","7.8","0.5","32.4","5.5","0.61","1","18","0.09","0.4","0.45","<0.02","2.5","0.001","0.5"
"Eastern Buffer","EM3","2017-03-08","1","Bottom Water","<0.1","0.033","0.9","98","7.6","1","3","0.049","0.006","0.012","7.8","<0.2","32.6","5.5","0.64","1","18.2","0.09","0.26","0.32","<0.02","2.5","0.001","0.5"
"Eastern Buffer","EM3","2017-04-01","1","Surface Water","0.5","0.035","1.5","89","6.8","<1","1","0.032","0.004","0.008","8.1","<0.2","32.6","5.5","0.59","0.8","19.1","0.07","0.36","0.4","0.04","0.7","0.001","0.6"
"Eastern Buffer","EM3","2017-04-01","1","Middle Water","0.5","0.036","1","99","7.5","1","5","0.024","0.004","0.008","8.1","0.3","32.6","5.5","0.56","0.9","19","0.06","0.35","0.38","<0.02","0.5","0.001","0.5"
"Eastern Buffer","EM3","2017-04-01","1","Bottom Water","0.5","0.052","0.7","99","7.6","<1","<1","0.022","0.003","0.007","8.1","<0.2","32.8","5.5","0.56","<0.5","19","0.08","0.34","0.37","<0.02","0.5","0.002","<0.5"
"Eastern Buffer","EM3","2017-05-17","1","Surface Water","0.6","0.035","1.8","104","7.1","<1","<1","0.071","0.01","<0.002","8.3","0.3","31.9","6","0.1","2.6","25.9","0.12","0.29","0.37","0.06","1.1","0.003","1.2"
"Eastern Buffer","EM3","2017-05-17","1","Middle Water","0.5","0.056","2.6","97","6.6","20","51","0.071","0.014","<0.002","8.2","0.7","32.3","6","0.26","0.8","25.3","0.14","0.29","0.38","0.02","0.6","0.004","0.6"
"Eastern Buffer","EM3","2017-05-17","1","Bottom Water","0.2","0.041","1.7","80","5.6","15","27","0.026","0.013","0.005","8.2","<0.2","33.8","6","0.5","1.6","24.1","0.08","0.66","0.7","0.03","0.6","0.002","0.8"
"Eastern Buffer","EM3","2017-06-08","1","Surface Water","3.4","0.022","11","169","11.1","1","5","0.045","0.01","0.003","8.3","3","30.9","2.5","<0.05","9.9","28.5","0.08","0.2","0.26","<0.02","0.8","0.002","3.9"
"Eastern Buffer","EM3","2017-06-08","1","Middle Water","1.9","0.026","12","95","6.4","15","49","0.02","0.007","0.002","8","3.5","33","2.5","0.06","11","26.4","0.05","0.12","0.15","0.03","0.5","0.001","4"
"Eastern Buffer","EM3","2017-06-08","1","Bottom Water","0.7","0.027","4.7","71","4.8","<1","5","0.005","0.014","0.004","7.9","1.6","33.7","2.5","0.27","7","25.3","0.05","0.31","0.33","0.09","1.3","0.001","2.6"
"Eastern Buffer","EM3","2017-07-05","1","Surface Water","1.9","0.12","12","81","5.6","590","2100","0.35","0.046","0.003","7.9","1.7","27","3.6","0.81","9.4","26.4","0.52","0.42","0.82","0.08","8.2","0.005","2.2"
"Eastern Buffer","EM3","2017-07-05","1","Middle Water","0.9","0.059","4.5","62","4.3","19","45","0.007","0.019","0.003","7.8","3.5","33.4","3.6","0.54","10","23.8","0.09","0.7","0.73","0.04","0.5","0.002","2.2"
"Eastern Buffer","EM3","2017-07-05","1","Bottom Water","0.7","0.058","1.7","48","3.3","18","33","<0.002","0.011","0.004","7.8","0.4","34.4","3.6","0.95","7.6","23","0.07","0.82","0.83","0.04","1","0.001","1.8"
"Eastern Buffer","EM3","2017-08-03","1","Surface Water","1.4","0.092","10","80","5.3","470","1500","0.21","0.023","0.019","8","4.6","29","2.8","1.6","8.8","27.5","0.33","0.46","0.69","0.03","1.2","0.004","2.3"
"Eastern Buffer","EM3","2017-08-03","1","Middle Water","0.4","0.019","1","41","2.8","11","32","0.11","0.002","0.02","7.9","0.4","33.5","2.8","1.8","6.3","24.7","0.13","0.39","0.5","0.16","0.9","0.001","2.1"
"Eastern Buffer","EM3","2017-08-03","1","Bottom Water","0.3","0.016","0.8","60","4.1","1","3","0.034","0.027","0.015","7.9","0.4","34.4","2.8","1.4","9.4","23.6","0.08","0.53","0.59","0.06","2.4","0.001","2.3"
"Eastern Buffer","EM3","2017-09-11","1","Surface Water","0.8","0.045","6.9","69","4.5","17","58","0.097","0.03","0.013","8","0.7","31.9","3","1.3","2.1","27.9","0.17","1.5","1.63","0.02","1","0.002","0.7"
"Eastern Buffer","EM3","2017-09-11","1","Middle Water","0.2","0.015","1.9","66","4.4","39","75","0.077","0.021","0.013","7.9","1.1","33.3","3","1.1","2.3","26.3","0.11","1.1","1.2","0.03","1.4","0.001","<0.5"
"Eastern Buffer","EM3","2017-09-11","1","Bottom Water","0.2","0.008","1.1","65","4.4","3","6","0.056","0.015","0.012","7.9","0.2","33.7","3","0.98","3","26","0.08","1","1.07","0.04","2.4","0","0.5"
"Eastern Buffer","EM3","2017-10-12","1","Surface Water","1.9","0.036","1","88","5.6","20","41","0.056","0.024","0.013","7.8","0.2","32.1","2.1","1.1","3.7","29.6","0.12","0.16","0.24","0.02","2.3","0.001","0.9"
"Eastern Buffer","EM3","2017-10-12","1","Middle Water","1.6","0.022","0.6","90","5.8","7","14","<0.002","0.022","0.004","7.8","<0.2","32.4","2.1","0.95","3.8","29.4","0.05","0.3","0.32","<0.02","2","0.001","0.9"
"Eastern Buffer","EM3","2017-10-12","1","Bottom Water","0.9","<0.005","0.4","87","5.6","9","23","0.011","0.029","0.008","7.8","<0.2","32.7","2.1","0.89","9.3","29.1","0.05","0.22","0.26","<0.02","5.9","0","1.2"
"Eastern Buffer","EM3","2017-11-03","1","Surface Water","0.5","0.016","2.9","97","6.6","2","5","<0.002","0.004","0.004","8","1.6","32.9","2","0.22","4.3","25.5","0.02","0.89","0.9","<0.02","2","0.001","0.8"
"Eastern Buffer","EM3","2017-11-03","1","Middle Water","0.4","0.012","3.1","102","6.9","1","2","<0.002","0.002","0.004","8","1.4","33","2","0.34","3.6","25.4","0.02","1.5","1.5","<0.02","2","0","0.7"
"Eastern Buffer","EM3","2017-11-03","1","Bottom Water","0.4","0.017","2.9","99","6.7","3","4","<0.002","<0.002","<0.002","8","1.5","33","2","0.4","3.4","25.4","0.02","1.3","1.3","<0.02","1.9","0.001","0.5"
"Eastern Buffer","EM3","2017-12-14","1","Surface Water","0.5","<0.005","0.9","84","6.3","2","4","0.085","0.013","0.014","8","0.3","33","2","1.4","15","20.5","0.1","0.28","0.38","0.05","10","0","2"
"Eastern Buffer","EM3","2017-12-14","1","Middle Water","0.5","<0.005","0.9","95","7.1","14","45","0.091","0.013","0.016","8","0.3","33","2","1.4","17","20.3","0.11","0.08","0.18","0.02","10.2","0","2.2"
"Eastern Buffer","EM3","2017-12-14","1","Bottom Water","0.5","<0.005","0.8","96","7.1","3","24","0.092","0.013","0.017","8","<0.2","33","2","1.4","28","20.3","0.11","0.07","0.18","0.03","16.5","0","3.4"
"Eastern Buffer","ET1","2017-01-09","1","Surface Water","1","0.098","4.3","70","5.3","230","820","0.097","0.017","0.006","8.1","1.1","30.3","3","0.42","2.8","20.5","0.21","0.53","0.64","0.04","1.6","0.004","0.9"
"Eastern Buffer","ET1","2017-01-09","1","Middle Water","1","0.09","4.4","92","6.9","420","800","0.098","0.017","0.008","8.1","2.4","30.4","3","0.38","3.5","20.4","0.21","0.47","0.59","0.06","1.3","0.004","1.1"
"Eastern Buffer","ET1","2017-01-09","1","Bottom Water","0.5","0.085","5.7","93","7","430","780","0.096","0.017","0.005","8.1","0.7","30.5","3","0.33","2.2","20.4","0.2","0.32","0.43","0.04","1.2","0.003","0.9"
"Eastern Buffer","ET1","2017-03-08","1","Surface Water","<0.1","0.058","1.1","84","6.6","190","600","0.1","0.01","0.017","7.7","0.3","31.8","2.5","0.83","1.2","18","0.17","0.24","0.35","0.03","2.8","0.001","<0.5"
"Eastern Buffer","ET1","2017-03-08","1","Middle Water","0.2","0.059","1.1","93","7.3","160","420","0.098","0.009","0.016","7.7","0.5","31.9","2.5","0.81","1.6","18","0.17","0.24","0.35","0.02","2.9","0.001","0.5"
"Eastern Buffer","ET1","2017-03-08","1","Bottom Water","0.2","0.053","1.3","94","7.3","160","320","0.091","0.009","0.014","7.8","0.5","32.1","2.5","0.78","2.4","18.1","0.15","0.18","0.28","0.02","3","0.001","0.5"
"Eastern Buffer","ET1","2017-05-17","1","Surface Water","0.6","0.18","1.6","67","4.6","350","3300","0.19","0.028","0.029","8.1","1.3","31.1","3.5","0.97","0.7","25.6","0.4","0.29","0.51","0.05","0.6","0.01","<0.5"
"Eastern Buffer","ET1","2017-05-17","1","Middle Water","0.7","0.17","2.1","69","4.7","360","2100","0.18","0.026","0.012","8.1","0.4","31.6","3.5","0.81","1","25.3","0.38","0.27","0.48","0.06","0.6","0.009","0.7"
"Eastern Buffer","ET1","2017-05-17","1","Bottom Water","0.6","0.15","2","73","5","94","210","0.15","0.025","0.003","8.1","0.7","32","3.5","0.79","1.5","25.1","0.33","0.44","0.62","0.04","0.6","0.008","0.9"
"Eastern Buffer","ET1","2017-07-05","1","Surface Water","2.3","0.084","17","90","6.2","260","1200","0.24","0.041","0.003","8","3.6","26.8","2.9","0.26","8.8","26.9","0.37","0.63","0.91","0.07","1.2","0.004","2.6"
"Eastern Buffer","ET1","2017-07-05","1","Middle Water","1.6","0.09","13","98","6.8","1100","2300","0.18","0.022","0.008","7.9","3.2","28.4","2.9","0.4","7.5","25.9","0.29","0.82","1.02","0.04","0.7","0.004","2.2"
"Eastern Buffer","ET1","2017-07-05","1","Bottom Water","1.1","0.085","7.7","99","6.9","710","1100","0.14","0.021","0.011","7.8","2.8","32.8","2.9","0.62","7.4","24.1","0.25","0.52","0.68","0.04","0.6","0.002","1.9"
