"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM1","2015-08-05","1","Surface Water","2.1","0.058","22","88","6","28","130","0.048","0.009","0.004","7.9","2.3","32.2","3","0.44","3.7","25.8","0.12","0.31","0.37","0.04","3.6","0.002","1.9"
"Eastern Buffer","EM1","2015-08-05","1","Middle Water","1.1","0.045","14","87","6","170","460","0.091","0.018","0.006","7.9","1","32.7","3","0.77","1.9","24.4","0.15","0.25","0.36","0.04","3.3","0.001","1.1"
"Eastern Buffer","EM1","2015-08-05","1","Bottom Water","0.6","0.034","4.4","54","3.8","50","100","0.03","0.02","0.004","7.8","3.2","34.2","3","1","4.5","22.6","0.08","0.23","0.28","0.04","4.6","<0.001","1"
"Eastern Buffer","EM1","2015-09-21","1","Surface Water","1.1","0.3","0.8","67","4.4","240","4500","0.18","0.033","0.037","8","0.8","31.6","2","1.8","20","28.3","0.51","0.75","0.96","0.09","1.9","0.016","2.3"
"Eastern Buffer","EM1","2015-09-21","1","Middle Water","0.4","0.21","1.2","69","4.5","240","490","0.12","0.024","0.029","8","0.8","32.3","2","1.5","12","28.1","0.35","0.78","0.92","0.08","2.2","0.012","1.6"
"Eastern Buffer","EM1","2015-09-21","1","Bottom Water","1","0.15","0.9","76","4.9","83","110","0.078","0.018","0.024","8.1","0.3","32.9","2","1.2","12","28","0.25","1.1","1.2","0.08","2.1","0.009","1.3"
"Eastern Buffer","EM1","2015-10-15","1","Surface Water","0.5","0.013","1.5","83","5.5","7","21","0.058","0.091","0.022","7.9","0.4","32.7","2.3","1.4","3.3","27.2","0.16","0.64","0.79","0.17","4.3","<0.001","0.7"
"Eastern Buffer","EM1","2015-10-15","1","Middle Water","1","0.011","2.1","85","5.6","18","83","0.054","0.09","0.022","7.9","<0.2","32.8","2.3","1.4","4.1","27.1","0.16","0.29","0.43","0.07","4.6","<0.001","1"
"Eastern Buffer","EM1","2015-10-15","1","Bottom Water","0.8","0.009","1.2","86","5.7","7","16","0.038","0.078","0.019","7.9","0.3","32.9","2.3","1.3","6.6","27","0.13","0.2","0.32","0.04","6.2","<0.001","1.4"
"Eastern Buffer","EM1","2015-11-27","1","Surface Water","0.4","0.033","2.2","84","5.8","13","28","0.046","0.03","0.012","7.8","0.4","33.1","3.5","0.74","1","24.4","0.11","0.1","0.18","0.07","21.7","<0.001","0.6"
"Eastern Buffer","EM1","2015-11-27","1","Middle Water","0.4","0.032","2.4","95","6.6","11","38","0.038","0.028","0.012","7.8","0.5","33.1","3.5","0.71","1","24.4","0.1","0.07","0.14","0.07","3.9","<0.001","0.8"
"Eastern Buffer","EM1","2015-11-27","1","Bottom Water","0.4","0.028","2","97","6.7","2","14","0.031","0.024","0.012","7.9","0.8","33.2","3.5","0.67","2.8","24.4","0.08","0.11","0.17","0.05","4.2","<0.001","0.5"
"Eastern Buffer","EM1","2015-12-12","1","Surface Water","0.3","0.02","0.8","89","6.4","3","5","0.023","0.047","0.011","8.2","0.3","33.2","1.5","0.71","4","21.9","0.09","0.53","0.6","0.04","2.5","0.001","<0.5"
"Eastern Buffer","EM1","2015-12-12","1","Middle Water","0.3","0.021","1","90","6.5","3","4","0.03","0.046","0.012","8.2","<0.2","33.2","1.5","0.7","3","21.9","0.1","0.42","0.5","0.03","2.8","0.001","<0.5"
"Eastern Buffer","EM1","2015-12-12","1","Bottom Water","0.4","0.018","0.8","91","6.6","7","11","0.026","0.046","0.014","8.2","<0.2","33.2","1.5","0.69","3.9","21.9","0.09","0.41","0.48","0.03","3","0.001","<0.5"
"Eastern Buffer","EM2","2015-01-02","1","Surface Water","0.7","0.04","0.9","99","7.8","53","65","0.08","0.015","0.005","7.9","0.8","31.9","4.3","0.32","0.6","17.7","0.14","0.39","0.49","0.02","4.4","<0.001","<0.5"
"Eastern Buffer","EM2","2015-01-02","1","Middle Water","0.6","0.03","0.6","104","8.2","29","37","0.085","0.012","0.007","7.9","2.2","32","4.3","0.44","1.2","17.6","0.13","0.35","0.45","0.02","4.6","<0.001","<0.5"
"Eastern Buffer","EM2","2015-01-02","1","Bottom Water","0.4","0.019","1.8","103","8.1","2","2","0.06","0.012","0.006","7.9","2.5","32","4.3","0.45","2","17.6","0.09","0.47","0.54","<0.02","4.6","<0.001","0.6"
"Eastern Buffer","EM2","2015-02-02","1","Surface Water","0.3","0.021","1","82","6.6","<1","<1","0.097","0.01","0.008","7.9","0.8","31.8","5.2","0.66","1","16.7","0.13","0.17","0.28","<0.02","0.7","<0.001","<0.5"
"Eastern Buffer","EM2","2015-02-02","1","Middle Water","0.4","0.019","1.8","79","6.3","2","5","0.094","0.009","0.009","7.9","1","31.8","5.2","0.62","1","16.7","0.12","0.15","0.25","<0.02","0.8","<0.001","<0.5"
"Eastern Buffer","EM2","2015-02-02","1","Bottom Water","0.3","0.02","3.9","81","6.5","13","22","0.094","0.01","0.008","7.9","0.4","31.9","5.2","0.63","1.4","16.6","0.12","0.29","0.39","0.02","0.9","<0.001","0.5"
"Eastern Buffer","EM2","2015-03-02","1","Surface Water","0.5","0.027","2.4","96","7.4","12","30","0.044","0.004","0.007","7.8","1.7","32.7","5.2","0.27","1.1","18","0.08","0.33","0.38","0.02","0.7","<0.001","0.5"
"Eastern Buffer","EM2","2015-03-02","1","Middle Water","0.5","0.023","1","97","7.6","7","17","0.046","0.005","0.007","7.8","1.2","32.7","5.2","0.28","1.9","18","0.07","0.24","0.29","<0.02","0.8","<0.001","0.6"
"Eastern Buffer","EM2","2015-03-02","1","Bottom Water","0.4","0.025","1.2","96","7.4","25","37","0.041","0.005","0.008","7.8","0.8","33","5.2","0.31","0.8","18.2","0.07","0.22","0.27","<0.02","1.7","<0.001","<0.5"
"Eastern Buffer","EM2","2015-04-09","1","Surface Water","0.7","0.039","0.5","97","7","10","41","0.013","<0.002","0.007","7.8","0.3","33.4","4.3","0.22","0.7","21.8","0.05","0.2","0.22","<0.02","1.4","<0.001","<0.5"
"Eastern Buffer","EM2","2015-04-09","1","Middle Water","0.8","0.028","1.5","99","7.1","7","20","0.015","0.003","0.007","7.8","<0.2","33.4","4.3","0.21","0.7","21.8","0.05","0.19","0.21","<0.02","1.2","<0.001","<0.5"
"Eastern Buffer","EM2","2015-04-09","1","Bottom Water","0.4","0.039","0.6","94","6.8","4","5","0.021","0.004","0.007","7.8","<0.2","33.5","4.3","0.28","4","21.7","0.06","0.16","0.19","<0.02","2.7","<0.001","<0.5"
"Eastern Buffer","EM2","2015-05-06","1","Surface Water","0.7","0.05","1.6","93","6.4","1","12","0.092","0.014","0.004","8.2","<0.2","31.8","4.1","0.11","<0.5","25.3","0.16","0.16","0.27","<0.02","2.2","0.003","<0.5"
"Eastern Buffer","EM2","2015-05-06","1","Middle Water","0.7","0.086","2.2","77","5.4","170","350","0.082","0.013","0.005","8.1","<0.2","33.4","4.1","0.15","1.1","23.8","0.18","0.22","0.32","0.02","2.6","0.004","0.5"
"Eastern Buffer","EM2","2015-05-06","1","Bottom Water","0.5","0.081","2.3","78","5.5","90","190","0.064","0.014","0.005","8.1","0.7","34","4.1","0.15","1.8","23.3","0.16","0.2","0.28","0.02","3.7","0.004","0.6"
"Eastern Buffer","EM2","2015-06-17","1","Surface Water","1","0.048","7","73","5.1","180","410","0.094","0.031","0.005","7.9","1.3","32.9","2.5","0.75","2.5","24.3","0.17","0.2","0.33","0.03","3","0.002","1.1"
"Eastern Buffer","EM2","2015-06-17","1","Middle Water","0.7","0.034","2.8","53","3.7","93","130","0.084","0.033","0.013","7.9","<0.2","33.9","2.5","1","2.5","23.1","0.15","0.14","0.26","0.02","3.4","<0.001","0.8"
"Eastern Buffer","EM2","2015-06-17","1","Bottom Water","0.8","0.014","1.5","49","3.5","38","110","0.063","0.027","0.011","7.9","<0.2","34.4","2.5","1.1","2.9","22.7","0.1","0.14","0.23","0.03","4.5","<0.001","0.6"
"Eastern Buffer","EM2","2015-07-10","1","Surface Water","1.2","0.018","1","101","6.7","1","4","<0.002","0.004","0.005","8.4","0.7","32.9","5","0.11","1.6","26.7","0.02","0.16","0.17","<0.02","2.7","0.002","0.9"
"Eastern Buffer","EM2","2015-07-10","1","Middle Water","1.4","0.018","2.6","106","7.1","1","3","<0.002","0.003","0.006","8.4","0.4","32.9","5","0.08","3.8","26.4","0.02","0.18","0.19","<0.02","2.5","0.002","1.4"
"Eastern Buffer","EM2","2015-07-10","1","Bottom Water","1","0.044","1","75","5.1","44","120","0.03","0.008","0.012","8.2","2.9","33.5","5","0.62","25","24.5","0.08","0.19","0.23","0.02","15.3","0.003","3.2"
"Eastern Buffer","EM2","2015-08-05","1","Surface Water","2","0.06","19","98","6.7","76","200","0.04","0.008","0.004","7.9","2.5","32.4","3","0.38","3.7","25.4","0.11","0.34","0.39","0.05","3.4","0.002","2.5"
"Eastern Buffer","EM2","2015-08-05","1","Middle Water","0.7","0.043","3.4","61","4.3","110","220","0.054","0.022","0.005","7.8","1.1","33.6","3","0.93","2","23.3","0.12","0.23","0.31","0.04","3.3","0.001","1"
"Eastern Buffer","EM2","2015-08-05","1","Bottom Water","0.2","0.019","2.1","53","3.8","5","11","0.087","0.022","0.016","7.7","0.3","34.3","3","1.1","3.8","22.4","0.13","0.26","0.37","0.04","5.1","<0.001","0.8"
"Eastern Buffer","EM2","2015-09-21","1","Surface Water","1.4","0.23","0.9","68","4.4","19","53","0.14","0.027","0.032","8","0.8","32","2","1.6","18","28.2","0.4","0.99","1.16","0.07","2","0.013","1.5"
"Eastern Buffer","EM2","2015-09-21","1","Middle Water","0.3","0.15","1","76","4.9","70","90","0.081","0.019","0.024","8.1","0.9","32.8","2","1.2","12","28","0.25","0.83","0.93","0.08","2","0.009","1.2"
"Eastern Buffer","EM2","2015-09-21","1","Bottom Water","5.4","0.089","0.8","81","5.3","55","100","0.038","0.014","0.014","8.1","0.7","33.3","2","1","12","27.9","0.14","0.46","0.51","0.09","2.9","0.006","1.2"
"Eastern Buffer","EM2","2015-10-15","1","Surface Water","1","0.007","1.4","85","5.6","3","10","0.039","0.081","0.018","7.9","<0.2","32.8","2.5","1.3","2.8","27.2","0.13","0.25","0.37","0.05","4.7","<0.001","0.7"
"Eastern Buffer","EM2","2015-10-15","1","Middle Water","0.9","0.007","1.2","86","5.7","15","32","0.043","0.084","0.02","7.9","0.4","32.8","2.5","1.4","4.6","27.1","0.13","0.22","0.35","0.06","5","<0.001","0.8"
"Eastern Buffer","EM2","2015-10-15","1","Bottom Water","0.7","0.006","1.5","89","5.9","2","6","0.032","0.072","0.016","7.9","<0.2","32.9","2.5","1.3","5.1","27","0.11","0.29","0.39","0.06","5.9","<0.001","0.9"
"Eastern Buffer","EM2","2015-11-27","1","Surface Water","0.3","0.024","2.6","91","6.3","<1","1","0.015","0.013","0.008","7.8","0.7","33.2","3","0.51","1.3","24.3","0.05","0.11","0.14","0.07","4.7","<0.001","<0.5"
"Eastern Buffer","EM2","2015-11-27","1","Middle Water","0.4","0.02","2.5","98","6.8","<1","1","0.014","0.013","0.009","7.9","0.7","33.2","3","0.52","4.1","24.4","0.05","0.14","0.17","0.06","4.7","<0.001","0.5"
"Eastern Buffer","EM2","2015-11-27","1","Bottom Water","0.4","0.027","3.4","98","6.8","1","4","0.015","0.016","0.01","7.9","0.6","33.2","3","0.55","5.1","24.4","0.06","0.09","0.12","0.06","5.8","<0.001","0.6"
"Eastern Buffer","EM2","2015-12-12","1","Surface Water","0.3","0.027","1.9","87","6.3","9","15","0.039","0.048","0.014","8.2","<0.2","33.2","2","0.7","2.3","22","0.11","0.37","0.46","0.08","1.9","0.001","<0.5"
"Eastern Buffer","EM2","2015-12-12","1","Middle Water","0.4","0.025","1.2","89","6.4","14","33","0.034","0.048","0.015","8.2","<0.2","33.2","2","0.7","3","22","0.11","0.31","0.39","0.05","2.1","0.001","<0.5"
"Eastern Buffer","EM2","2015-12-12","1","Bottom Water","0.5","0.017","1.1","91","6.5","3","7","0.024","0.047","0.012","8.2","<0.2","33.2","2","0.69","3.6","21.9","0.09","0.39","0.46","0.05","2.4","<0.001","<0.5"
"Eastern Buffer","EM3","2015-01-02","1","Surface Water","0.4","0.018","1","101","8","<1","<1","0.049","0.016","0.005","7.9","0.5","32","3.5","0.49","1.7","17.6","0.08","0.33","0.4","<0.02","4.3","<0.001","0.7"
"Eastern Buffer","EM3","2015-01-02","1","Middle Water","0.5","0.014","1.5","103","8.1","2","2","0.088","0.01","0.007","7.9","1.9","32","3.5","0.55","1.8","17.6","0.11","0.36","0.46","<0.02","4.8","<0.001","<0.5"
"Eastern Buffer","EM3","2015-01-02","1","Bottom Water","0.4","0.018","1","104","8.2","1","1","0.063","<0.002","0.006","7.9","2.3","31.9","3.5","0.58","1.5","17.6","0.08","0.29","0.36","0.03","5.4","<0.001","<0.5"
"Eastern Buffer","EM3","2015-02-02","1","Surface Water","0.4","0.021","1.4","84","6.7","<1","1","0.095","0.009","0.009","7.9","0.9","31.8","4.7","0.64","4","16.7","0.13","0.21","0.31","0.02","0.8","<0.001","1.1"
"Eastern Buffer","EM3","2015-02-02","1","Middle Water","0.3","0.02","1.9","99","8","<1","1","0.098","0.011","0.009","7.9","1.4","31.9","4.7","0.67","1.1","16.6","0.13","0.18","0.29","0.02","0.9","<0.001","<0.5"
"Eastern Buffer","EM3","2015-02-02","1","Bottom Water","0.2","0.024","1.4","99","7.9","4","6","0.09","0.01","0.005","7.9","1.2","31.9","4.7","0.65","1.4","16.6","0.12","0.21","0.31","<0.02","1.7","<0.001","<0.5"
"Eastern Buffer","EM3","2015-03-02","1","Surface Water","1","0.023","1.7","97","7.6","6","12","0.038","0.004","0.007","7.8","0.8","32.7","5.2","0.24","1.4","18","0.07","0.29","0.33","<0.02","3.1","<0.001","0.7"
"Eastern Buffer","EM3","2015-03-02","1","Middle Water","0.6","0.022","1.3","99","7.7","1","7","0.036","0.003","0.007","7.8","1.2","32.7","5.2","0.24","0.8","18.1","0.06","0.22","0.26","<0.02","1","<0.001","0.5"
"Eastern Buffer","EM3","2015-03-02","1","Bottom Water","0.6","0.025","1.2","98","7.6","<1","<1","0.035","0.004","0.006","7.8","1","32.8","5.2","0.24","1.1","18.1","0.06","0.23","0.27","<0.02","0.8","<0.001","<0.5"
"Eastern Buffer","EM3","2015-04-09","1","Surface Water","0.7","0.028","1.3","97","7","2","14","0.01","<0.002","0.007","7.8","<0.2","33.4","4.2","0.22","0.7","21.8","0.04","0.2","0.21","<0.02","1.8","<0.001","<0.5"
"Eastern Buffer","EM3","2015-04-09","1","Middle Water","0.8","0.027","0.5","101","7.3","1","1","0.006","0.002","0.006","7.8","<0.2","33.5","4.2","0.19","1","21.8","0.04","0.17","0.18","<0.02","1.4","<0.001","<0.5"
"Eastern Buffer","EM3","2015-04-09","1","Bottom Water","0.4","0.041","0.4","91","6.6","<1","8","0.018","0.005","0.008","7.8","0.7","33.7","4.2","0.34","3.7","21.4","0.06","0.17","0.19","<0.02","7.6","<0.001","<0.5"
"Eastern Buffer","EM3","2015-05-06","1","Surface Water","0.4","0.038","1.6","103","7","<1","3","0.11","0.013","0.005","8.2","<0.2","31.7","4.2","0.1","0.8","25.5","0.16","0.14","0.26","<0.02","2.3","0.003","<0.5"
"Eastern Buffer","EM3","2015-05-06","1","Middle Water","0.5","0.056","1.7","89","6.2","36","82","0.056","0.011","0.005","8.1","1.4","33.4","4.2","0.15","0.9","24","0.12","0.16","0.23","<0.02","2.4","0.003","0.6"
"Eastern Buffer","EM3","2015-05-06","1","Bottom Water","0.4","0.046","2.8","79","5.5","1","8","<0.002","0.009","0.005","8.1","<0.2","34.2","4.2","0.21","1","23.2","0.06","0.13","0.14","<0.02","2.5","0.002","0.6"
"Eastern Buffer","EM3","2015-06-17","1","Surface Water","1.5","0.033","8.9","86","5.9","8","44","0.084","0.028","0.004","8","1.1","32.5","3","0.61","16","25.1","0.15","0.18","0.29","0.02","2.7","0.001","4.1"
"Eastern Buffer","EM3","2015-06-17","1","Middle Water","0.6","0.024","3.6","45","3.2","17","37","0.062","0.031","0.007","7.9","0.2","34.3","3","1","3.9","22.9","0.12","0.13","0.22","0.02","5.1","<0.001","1"
"Eastern Buffer","EM3","2015-06-17","1","Bottom Water","0.4","0.022","1.6","53","3.8","2","8","0.071","0.032","0.013","7.9","<0.2","34.4","3","1.1","3.3","22.6","0.13","0.1","0.2","0.04","4.5","<0.001","0.9"
"Eastern Buffer","EM3","2015-07-10","1","Surface Water","1.4","0.017","1.5","103","6.9","1","2","<0.002","0.003","0.006","8.4","0.3","32.9","4","0.14","2.1","26.7","0.02","0.23","0.24","<0.02","2.5","0.002","0.8"
"Eastern Buffer","EM3","2015-07-10","1","Middle Water","1.4","0.018","1","101","6.8","1","3","<0.002","0.003","0.006","8.3","0.5","33.1","4","0.17","1.5","26.3","0.02","0.17","0.18","<0.02","2.6","0.002","0.7"
"Eastern Buffer","EM3","2015-07-10","1","Bottom Water","0.7","0.027","1.6","65","4.6","6","10","0.028","0.014","0.01","8.2","0.7","34.1","4","0.6","4.4","23.3","0.07","0.14","0.18","<0.02","4.3","0.002","1.2"
"Eastern Buffer","EM3","2015-08-05","1","Surface Water","3.8","0.031","8.7","121","7.9","1","6","<0.002","<0.002","0.003","8.2","3.8","31.3","3","0.07","18","28.5","0.04","0.37","0.37","0.03","3","0.003","6.4"
"Eastern Buffer","EM3","2015-08-05","1","Middle Water","0.3","0.022","0.9","57","4","8","21","0.004","0.024","0.005","7.8","0.7","34.3","3","0.91","2.3","22.7","0.05","0.19","0.22","0.05","3.7","<0.001","0.7"
"Eastern Buffer","EM3","2015-08-05","1","Bottom Water","0.2","0.018","2.1","54","3.9","1","1","<0.002","0.023","0.006","7.7","<0.2","34.4","3","0.99","3.7","22.3","0.04","0.23","0.26","0.04","4.7","<0.001","0.8"
"Eastern Buffer","EM3","2015-09-21","1","Surface Water","0.7","0.21","1.1","68","4.5","70","170","0.11","0.022","0.031","8","0.9","32.1","2.5","1.4","19","28.2","0.34","0.95","1.08","0.09","1.8","0.012","0.9"
"Eastern Buffer","EM3","2015-09-21","1","Middle Water","0.3","0.078","1.1","83","5.4","29","95","0.033","0.015","0.013","8.1","0.3","33.4","2.5","0.93","11","27.9","0.13","0.8","0.85","0.07","1.8","0.005","1.3"
"Eastern Buffer","EM3","2015-09-21","1","Bottom Water","1.4","0.065","<0.2","82","5.3","10","25","0.022","0.013","0.01","8.2","1.3","33.6","2.5","0.91","12","27.9","0.1","0.38","0.42","0.06","3.8","0.005","1.1"
"Eastern Buffer","EM3","2015-10-15","1","Surface Water","0.9","0.007","1.8","89","5.9","1","3","0.026","0.064","0.014","7.9","<0.2","32.9","2","1.3","3.3","27.1","0.1","0.23","0.32","0.04","5.1","<0.001","0.6"
"Eastern Buffer","EM3","2015-10-15","1","Middle Water","0.8","0.008","1","90","5.9","<1","<1","0.015","0.064","0.013","8","<0.2","32.9","2","1.2","4.2","27.1","0.09","0.22","0.3","0.04","5","<0.001","0.9"
"Eastern Buffer","EM3","2015-10-15","1","Bottom Water","0.5","0.008","1.5","89","5.9","1","4","0.03","0.063","0.016","8","<0.2","32.9","2","1.2","6.8","27","0.1","0.2","0.29","0.05","7.8","<0.001","1.2"
"Eastern Buffer","EM3","2015-11-27","1","Surface Water","0.4","0.033","2.1","96","6.6","<1","<1","0.009","0.012","0.007","7.8","0.4","33.2","3.5","0.52","3.2","24.4","0.05","0.07","0.09","0.05","5.9","<0.001","<0.5"
"Eastern Buffer","EM3","2015-11-27","1","Middle Water","0.3","0.03","2.4","97","6.7","1","1","0.01","0.013","0.008","7.8","0.7","33.2","3.5","0.52","2.3","24.4","0.05","0.17","0.19","0.06","5.1","<0.001","1"
"Eastern Buffer","EM3","2015-11-27","1","Bottom Water","0.3","0.028","2.3","97","6.7","<1","<1","0.025","0.014","0.01","7.9","0.2","33.2","3.5","0.52","4.2","24.4","0.07","0.07","0.11","0.06","5.2","<0.001","<0.5"
"Eastern Buffer","EM3","2015-12-12","1","Surface Water","0.5","0.018","1","88","6.3","1","2","0.027","0.042","0.012","8.2","<0.2","33.2","1.8","0.7","4.3","21.9","0.09","0.41","0.48","0.1","2.7","<0.001","<0.5"
"Eastern Buffer","EM3","2015-12-12","1","Middle Water","0.3","0.018","1.2","91","6.6","<1","<1","0.026","0.043","0.013","8.2","<0.2","33.2","1.8","0.69","4.4","21.9","0.09","0.35","0.42","0.03","2.7","<0.001","<0.5"
"Eastern Buffer","EM3","2015-12-12","1","Bottom Water","0.5","0.019","1.4","91","6.5","<1","1","0.024","0.043","0.012","8.2","<0.2","33.2","1.8","0.69","4.6","21.9","0.09","0.49","0.56","0.06","3.3","0.001","<0.5"
"Eastern Buffer","ET1","2015-01-02","1","Surface Water","0.6","0.077","2.2","72","5.7","85","94","0.12","0.014","0.007","7.8","0.4","31.6","4.1","0.4","0.8","17.7","0.21","0.28","0.41","0.03","4.9","0.001","0.5"
"Eastern Buffer","ET1","2015-01-02","1","Middle Water","0.6","0.07","2","92","7.2","90","110","0.11","0.014","0.006","7.9","0.7","31.7","4.1","0.36","<0.5","17.7","0.19","0.27","0.39","0.03","4.8","0.001","<0.5"
"Eastern Buffer","ET1","2015-01-02","1","Bottom Water","0.9","0.064","1.4","92","7.2","120","130","0.098","0.016","0.006","7.9","0.6","31.8","4.1","0.32","1.8","17.7","0.18","0.3","0.41","0.03","4.6","0.001","0.6"
"Eastern Buffer","ET1","2015-03-02","1","Surface Water","0.5","0.048","1.5","90","7","320","920","0.066","0.007","0.011","7.8","0.8","32.3","2.2","0.43","6.6","17.9","0.12","0.25","0.32","<0.02","1.2","<0.001","2.1"
"Eastern Buffer","ET1","2015-03-02","1","Middle Water","0.6","0.051","1","90","7.1","340","680","0.066","0.009","0.011","7.8","0.9","32.3","2.2","0.47","6.4","17.9","0.13","0.25","0.33","0.02","1.2","<0.001","2.2"
"Eastern Buffer","ET1","2015-03-02","1","Bottom Water","0.3","0.043","0.8","90","7.1","430","810","0.06","0.008","0.01","7.8","0.8","32.3","2.2","0.39","1.5","17.9","0.11","0.21","0.28","0.03","1.3","<0.001","0.6"
"Eastern Buffer","ET1","2015-05-06","1","Surface Water","0.7","0.16","1.7","72","5","1100","7800","0.15","0.021","0.005","8","1.6","32","3.5","0.36","1.2","24.6","0.33","0.37","0.54","0.04","2.6","0.007","0.6"
"Eastern Buffer","ET1","2015-05-06","1","Middle Water","0.8","0.12","3.5","72","5","400","980","0.091","0.016","0.006","8","1","32.5","3.5","0.21","<0.5","24.3","0.23","0.29","0.4","0.03","2.6","0.005","<0.5"
"Eastern Buffer","ET1","2015-05-06","1","Bottom Water","0.7","0.11","1.2","72","5","610","1300","0.058","0.019","0.005","8","1.1","32.8","3.5","0.21","0.8","24.1","0.19","0.37","0.45","0.03","2.5","0.005","0.7"
"Eastern Buffer","ET1","2015-07-10","1","Surface Water","0.7","0.067","1.6","79","5.3","190","1100","0.049","0.007","0.006","8.2","1.4","32.4","3","0.41","2.3","25.6","0.12","0.23","0.29","<0.02","3.4","0.005","0.7"
